name,doi,candidate_urls,true_label,predicted_label,correct
PANDA,10.1186/1471-2105-9-182,https://github.com/sinaptik-ai/pandas-ai,0,0.0,1
shiny,10.1093/gigascience/gix119,https://github.com/rstudio/shiny-examples,0,0.0,1
Python sklearn,10.3389/fnins.2021.629892,https://github.com/microsoft/python-sklearn-clustering-cookiecutter,0,0.0,1
tidyr,10.3389/fvets.2020.547181,https://cran.r-project.org/package=tidyrgee,0,0.0,1
pyqi,10.7717/peerj.4395,https://github.com/WhiteApfel/pyQiwiP2P,0,0.0,1
mrMLM,10.1038/s41598-020-80391-1,https://github.com/cran/mrMLM,1,1.0,1
PANDA,10.18632/aging.102023,https://github.com/sinaptik-ai/pandas-ai,0,0.0,1
psych,10.1186/s13068-015-0396-7,https://cran.r-project.org/package=iopsych,0,0.0,1
pytorch,10.3390/s21093265,https://github.com/junyanz/pytorch-CycleGAN-and-pix2pix,0,1.0,0
SCINA,10.1016/j.ebiom.2021.103390,https://github.com/jcao89757/SCINA,1,1.0,1
SentimentAnalysis,10.2196/jopm.9745,https://cran.r-project.org/package=SorptionAnalysis,0,0.0,1
intsvy,10.3389/fpsyg.2020.577410,https://github.com/dickli/intsvy2,0,1.0,0
ggsci,10.3390/cells10092367,https://github.com/conda-forge/r-ggsci-feedstock,0,1.0,0
lunar,10.1371/journal.pone.0252092,https://github.com/alin23/Lunar,0,0.0,1
chemometrics,10.1038/s41598-018-34190-4,https://cran.r-project.org/package=recometrics,0,0.0,1
activity,10.1186/s12870-015-0666-3,https://github.com/cran/activity,1,0.0,0
stars,10.1371/journal.pone.0258031,https://cran.r-project.org/package=starschemar,0,0.0,1
rLiDAR,10.1371/journal.pone.0213027,https://github.com/r-forge/rlidar,0,1.0,0
dplyr,10.3389/fneur.2017.00178,https://cran.r-project.org/package=multidplyr,0,0.0,1
lubridate,10.1186/s12889-018-5897-4,https://cran.r-project.org/package=umbridge,0,0.0,1
Spliced Transcripts Alignment to a Reference (STAR),10.1186/s40478-018-0519-z,https://github.com/alexdobin/STAR,1,1.0,1
scikit-learn,10.3390/jpm11080748,https://cran.r-project.org/package=catlearn,0,0.0,1
Pandas,10.1007/s00701-021-04837-9,https://github.com/sinaptik-ai/pandas-ai,0,0.0,1
tensorflow,10.3390/s21051734,https://github.com/cran/tensorflow,0,0.0,1
pyphysio,10.3390/bs10010011,https://cran.r-project.org/package=plantphysioR,0,0.0,1
Rtrack,10.1186/s40478-021-01190-x,https://cran.r-project.org/package=Rtrack,1,1.0,1
requests,10.3390/ijerph17155596,https://github.com/WordPress/Requests,0,0.0,1
Python sklearn,10.3389/frobt.2019.00049,https://github.com/microsoft/python-sklearn-clustering-cookiecutter,0,0.0,1
fullfact,10.1002/ece3.1943,https://cran.r-project.org/package=lfactors,0,0.0,1
tandem,10.1128/genomeA.01271-17,https://github.com/tandem-pt/zustand-yjs,0,0.0,1
sklearn,10.1021/acsomega.1c00991,https://cran.r-project.org/package=learner,0,0.0,1
treehouse,10.1186/s13104-019-4577-5,https://github.com/MHM5000/TreehouseShow,0,0.0,1
Flask,10.3390/s18020474,https://github.com/flask-restful/flask-restful,0,0.0,1
pytorch,10.3389/fncom.2021.626259,https://github.com/yunjey/pytorch-tutorial,0,0.0,1
knitr,10.1037/xge0000739,https://github.com/yihui/knitr,1,1.0,1
hab,10.1002/ece3.7190,https://cran.r-project.org/package=adehabitatLT,0,0.0,1
Django,10.3389/fimmu.2019.02820,https://cran.r-project.org/package=janitor,0,0.0,1
STAR),10.1093/gigascience/giy092,https://github.com/alexdobin/STAR,1,1.0,1
ggpmisc,10.1016/j.molcel.2019.12.001,https://github.com/aphalo/ggpmisc,1,1.0,1
numpy,10.1371/journal.pcbi.1007113,https://cran.r-project.org/package=umap,0,0.0,1
NLME,10.1371/journal.pone.0253047,https://github.com/npd/nlmeans,0,0.0,1
STAR,10.1063/5.0054639,https://github.com/starship/starship,0,0.0,1
cytoflow,10.1038/s41598-021-86135-z,https://cran.r-project.org/package=recodeflow,0,0.0,1
cellranger,10.1016/j.celrep.2020.03.063,https://github.com/cran/cellranger,1,0.0,0
STAR package,10.1186/s13059-021-02364-5,https://github.com/TimMikeladze/typescript-react-package-starter,0,0.0,1
interep,10.3390/genes10121002,https://cran.r-project.org/package=iterpc,0,0.0,1
mpi4py,10.3389/fninf.2018.00092,https://github.com/mpi4py/setup-mpi,0,1.0,0
matplotlib,10.3390/antibiotics9110834,https://pypi.org/project/matplotlib/,1,1.0,1
intsvy,10.3389/fpsyg.2020.577410,https://github.com/CambridgeAssessmentResearch/intsvyExtras,0,1.0,0
readr,10.1038/s41598-020-76683-1,https://github.com/readrops/Readrops,0,0.0,1
fullfact,10.1002/ece3.1943,https://github.com/jcartw/fullfact,0,0.0,1
stringr,10.3390/antiox10060864,https://github.com/tidyverse/stringr,1,1.0,1
dplyr,10.1186/s40168-017-0387-y,https://github.com/justmarkham/dplyr-tutorial,0,1.0,0
mirt,10.3390/ijerph18030879,https://github.com/BioMedIA/MIRTK,0,0.0,1
sklearn,10.1186/s13195-021-00874-9,https://cran.r-project.org/package=skmeans,0,0.0,1
PANDA,10.14336/AD.2019.0929,https://github.com/chakra-ui/panda,0,0.0,1
pytorch,10.3390/s21093265,https://cran.r-project.org/package=psych,0,0.0,1
rmarkdown,10.3389/fmolb.2021.635074,https://cran.r-project.org/package=markdown,0,0.0,1
gdsCAD,10.3390/cells7080094,https://cran.r-project.org/package=gscaLCA,0,0.0,1
rmarkdown,10.1371/journal.pone.0243295,https://cran.r-project.org/package=rmarkdown,1,1.0,1
panda,10.3389/fcvm.2021.619386,https://cran.r-project.org/package=ExPanDaR,0,0.0,1
kontroller,10.7554/eLife.27670,https://github.com/tpneill/nanoKontroller,0,0.0,1
readr,10.1038/s41598-019-57094-3,https://cran.r-project.org/package=BREADR,0,0.0,1
spektral,10.3389/fgene.2021.733906,https://cran.r-project.org/package=spectral,0,0.0,1
cellranger,10.1186/s13059-021-02293-3,https://github.com/10XGenomics/cellranger,0,1.0,0
intePareto,10.1186/s12864-020-07205-6,https://cran.r-project.org/package=interpret,0,0.0,1
PANDA,10.1186/s13195-018-0413-8,https://github.com/pandas-dev/pandas,0,0.0,1
Velvet,10.1371/journal.pone.0216679,https://cran.r-project.org/package=lvnet,0,0.0,1
sklearn,10.1186/s13195-021-00874-9,https://github.com/scikit-learn/scikit-learn,1,1.0,1
ggplot2,10.1038/s41598-018-28116-3,https://github.com/tidyverse/ggplot2,1,1.0,1
MG-RAST,10.6026/97320630014031,https://github.com/MG-RAST/AWE,0,0.0,1
Flask,10.1093/database/baaa106,https://github.com/pallets-eco/flask-admin,0,0.0,1
ggnewscale,10.3389/fmicb.2021.679671,https://cran.r-project.org/package=ggnewscale,1,1.0,1
Flask,10.1093/database/baw052,https://github.com/miguelgrinberg/flasky,0,1.0,0
SCINA,10.1016/j.ebiom.2021.103390,https://github.com/oleg-nenashev/FaaScinator,0,0.0,1
QCluster,10.1186/s13015-014-0029-x,https://cran.r-project.org/package=qcluster,0,1.0,0
numpy,10.1371/journal.pgen.1009774,https://pypi.org/project/numpy/,1,1.0,1
BeautifulSoup,10.2196/10986,https://pypi.org/project/BeautifulSoup/,1,1.0,1
NLME,10.1371/journal.pone.0253047,https://cran.r-project.org/package=nlme,1,1.0,1
panda,10.3389/fphys.2017.00354,https://cran.r-project.org/package=RPANDA,0,0.0,1
data.table,10.1371/journal.pone.0246663,https://github.com/daniel-nagy/md-data-table,0,0.0,1
R package STAR,10.1016/j.cub.2019.09.005,https://github.com/genxium/ReactNativeStarterPackage,0,0.0,1
numpy,10.1371/journal.pone.0206193,https://cran.r-project.org/package=ump,0,0.0,1
onnx,10.1007/s42452-021-04588-3,https://github.com/onnx/models,0,0.0,1
ggsci,10.1007/s12031-020-01787-2,https://cran.r-project.org/package=ggsci,1,1.0,1
POAP,10.31557/APJCP.2019.20.11.3399,https://pypi.org/project/POAP/,0,0.0,1
fullfact,10.1002/ece3.1943,https://cran.r-project.org/package=nflfastR,0,0.0,1
data.table,10.1371/journal.pbio.3001296,https://github.com/jbetancur/react-data-table-component,0,0.0,1
ndl,10.1371/journal.pone.0075734,https://github.com/ensemble-core/NdLinear,0,0.0,1
PANDA,10.1186/1471-2105-9-182,https://github.com/chakra-ui/panda,0,0.0,1
scikit-learn,10.1186/s13059-021-02480-2,https://cran.r-project.org/package=clustlearn,0,0.0,1
onnx,10.1007/s42452-021-04588-3,https://github.com/daquexian/onnx-simplifier,0,0.0,1
SKLEARN,10.3389/fmicb.2019.01084,https://pypi.org/project/scikit-learn/,1,1.0,1
ggplot2,10.3390/cancers13051079,https://cran.r-project.org/package=ggplot2.utils,0,1.0,0
lubridate,10.3389/fmicb.2020.594928,https://github.com/ellisvalentiner/lubridateExtras,0,0.0,1
ndl,10.1111/cogs.12910,https://cran.r-project.org/package=edgebundleR,0,0.0,1
knitr,10.1038/s41598-020-76843-3,https://github.com/yihui/knitr-examples,0,0.0,1
WeightedROC,10.2196/27344,https://github.com/cran/WeightedROC,1,1.0,1
pandas,10.3390/cancers13061315,https://cran.r-project.org/package=pnd,0,0.0,1
pandas,10.1038/s41598-019-44839-3,https://github.com/jvns/pandas-cookbook,0,1.0,0
openrouteservice,10.3389/fped.2020.00395,https://github.com/GIScience/openrouteservice-py,1,1.0,1
dplyr,10.18632/aging.202739,https://github.com/DPLYR-dev/SplashScreenFlutterPackage,0,0.0,1
mokken,10.1080/21642850.2018.1472602,https://cran.r-project.org/package=lokern,0,0.0,1
osmdata,10.1038/s41598-021-82145-z,https://github.com/chubrik/OsmDataKit,0,0.0,1
shiny,10.12688/f1000research.4680.2,https://cran.r-project.org/package=BLRShiny,0,0.0,1
pandas,10.1186/s12864-019-5924-6,https://github.com/jvns/pandas-cookbook,0,1.0,0
dplyr,10.3389/fphys.2020.00862,https://cran.r-project.org/package=dplyrAssist,0,1.0,0
biopy,10.1186/1471-2148-13-221,https://github.com/jheled/biopy,1,1.0,1
rBayesianOptimization,10.3389/fgene.2020.00025,https://cran.r-project.org/package=BayesianMediationA,0,0.0,1
stringr,10.3389/fphar.2020.563751,https://cran.r-project.org/package=nanostringr,0,0.0,1
tidyr,10.3390/microorganisms9010002,https://github.com/cran/tidyr,1,1.0,1
dplyr,10.1002/ece3.3242,https://github.com/snowflakedb/dplyr-snowflakedb,0,0.0,1
readr,10.3934/publichealth.2021034,https://cran.r-project.org/package=BREADR,0,0.0,1
shiny,10.1038/s41598-020-76603-3,https://github.com/cran/shiny,1,1.0,1
pytorch,10.3389/fncom.2021.626259,https://cran.r-project.org/package=mlr3torch,0,0.0,1
Flask,10.1093/database/baz075,https://cran.r-project.org/package=Familias,0,0.0,1
mirt,10.1007/s11136-015-1199-9,https://github.com/philchalmers/mirt/,1,1.0,1
tidyr,10.1038/s41598-020-59494-2,https://github.com/cran/tidyr,1,1.0,1
Django,10.1093/database/bax073,https://github.com/cookiecutter/cookiecutter-django,0,0.0,1
SentimentAnalysis,10.2196/jopm.9745,https://cran.r-project.org/package=SentimentAnalysis,1,0.0,0
pdftables,10.3389/fneur.2020.00729,https://github.com/drj11/pdftables,0,0.0,1
lunar,10.1371/journal.pone.0246564,https://github.com/LunarVim/LunarVim,0,0.0,1
STAR,10.1177/1759091419843393,https://github.com/google/web-starter-kit,0,0.0,1
rBayesianOptimization,10.3389/fonc.2020.00071,https://cran.r-project.org/package=rBayesianOptimization,1,1.0,1
ndl,10.1111/cogs.12910,https://cran.r-project.org/package=friendlynumber,0,0.0,1
stringr,10.3389/fphar.2020.563751,https://cran.r-project.org/package=clustringr,0,0.0,1
SCINA,10.1186/s13059-019-1795-z,https://github.com/PetterRuud/com.scinan.api,0,0.0,1
pandas,10.1186/s12859-015-0608-y,https://github.com/guipsamora/pandas_exercises,0,0.0,1
Pygments,10.1186/s12864-016-3278-x,https://github.com/pygments/pygments,1,1.0,1
ggplot2,10.1186/s13068-021-01948-4,https://github.com/thomasp85/ggplot2_workshop,0,1.0,0
dplyr,10.3389/fneur.2017.00178,https://github.com/justmarkham/dplyr-tutorial,0,1.0,0
pyphysio,10.3390/s20236778,https://cran.r-project.org/package=plantphysioR,0,0.0,1
readr,10.1186/s12935-019-0731-3,https://cran.r-project.org/package=readr,1,1.0,1
svUnit,10.7717/peerj-cs.175,https://cran.r-project.org/package=snplist,0,0.0,1
MG-RAST,10.3389/fmicb.2019.02741,https://cran.r-project.org/package=GAS,0,0.0,1
stars,10.1371/journal.pone.0258031,https://github.com/stevencox/stars,0,0.0,1
pytorch,10.3390/s19030667,https://cran.r-project.org/package=psych,0,0.0,1
shiny,10.1038/s41598-020-76603-3,https://cran.r-project.org/package=ANOVAShiny,0,1.0,0
methylcheck,10.1186/s13072-019-0321-6,https://github.com/FOXOBioScience/methylcheck,1,1.0,1
mixKernel,10.3389/fmicb.2021.609048,https://github.com/ipfgao/mixkernel,0,1.0,0
sst,10.1371/journal.pone.0129674,https://cran.r-project.org/package=CARBayesST,0,0.0,1
paramtest,10.3389/fpsyt.2018.00748,https://cran.r-project.org/package=paramtest,1,1.0,1
ggplot2,10.1245/s10434-020-09200-3,https://github.com/cran/ggplot2,1,1.0,1
tidyverse,10.1038/s42003-021-01712-2,https://cran.r-project.org/package=tidyverse,1,1.0,1
scikit-learn,10.3389/fgene.2021.648329,https://github.com/scikit-learn-contrib/imbalanced-learn,0,0.0,1
Pandas,10.1021/acs.analchem.0c04373,https://cran.r-project.org/package=and,0,0.0,1
furniture,10.1186/s12957-021-02391-3,https://pypi.org/project/furniture/,0,0.0,1
tensorflow,10.1186/s12911-019-0991-9,https://github.com/rstudio/tensorflow,0,0.0,1
eQTLseq,10.1093/bioinformatics/btx355,https://cran.r-project.org/package=PQLseq,0,0.0,1
tidyr,10.3389/fphys.2021.698463,https://github.com/cran/tidyr,1,1.0,1
tensorflow,10.1186/s12911-019-0991-9,https://cran.r-project.org/package=tensorflow,0,1.0,0
ggplot2,10.1186/s13068-021-01948-4,https://cran.r-project.org/package=ggplot2movies,0,1.0,0
modes,10.1371/journal.pone.0223490,https://cran.r-project.org/package=modest,0,0.0,1
stars,10.3390/e22090937,https://github.com/starship/starship,0,0.0,1
phylip,10.7717/peerj.5089,https://cran.r-project.org/package=phyloTop,0,0.0,1
cumSeg,10.1371/journal.pone.0078143,https://github.com/cran/cumSeg,1,1.0,1
beepr,10.3389/fimmu.2021.632333,https://cran.r-project.org/package=epr,0,0.0,1
ggnewscale,10.3389/fmicb.2021.679671,https://github.com/cran/ggnewscale,1,1.0,1
Django,10.1186/s12859-018-2082-9,https://cran.r-project.org/package=vangogh,0,0.0,1
sklearn python package,10.3390/s21041463,https://pypi.org/project/scikit-learn/,1,1.0,1
star,10.1111/acel.12739,https://github.com/sahat/hackathon-starter,0,0.0,1
sfsmisc,10.3389/fnbeh.2019.00120,https://github.com/conda-forge/r-sfsmisc-feedstock,0,1.0,0
Flask,10.1093/gigascience/giz060,https://github.com/pallets-eco/flask-admin,0,0.0,1
psych,10.1186/s13068-015-0396-7,https://github.com/matiyau/pSyCH,0,0.0,1
PresenceAbsence,10.1038/s41598-018-35920-4,https://github.com/conda-forge/r-presenceabsence-feedstock,0,1.0,0
Python sklearn,10.3390/pharmaceutics13071026,https://github.com/13days/Python-sklearn-DataAnalysis,0,0.0,1
scikit-learn,10.3390/jpm11080748,https://cran.r-project.org/package=specklestar,0,0.0,1
panda,10.1186/s13073-021-00904-z,https://cran.r-project.org/package=RPANDA,0,0.0,1
NLME,10.1007/s10928-017-9526-0,https://github.com/cran/nlme,1,1.0,1
R2DT,10.3390/ijms22094686,https://github.com/NHERI-SimCenter/R2DTool,0,0.0,1
ngCGH,10.18632/oncotarget.23975,https://github.com/seandavi/ngCGH,0,1.0,0
cumSeg,10.7554/eLife.46259,https://cran.r-project.org/package=crmReg,0,0.0,1
MGDrivE,10.3390/insects11010052,https://github.com/conducive333/mgdrive-fdml-app,0,1.0,0
dplyr,10.3389/fphys.2020.00862,https://github.com/justmarkham/dplyr-tutorial,0,1.0,0
pandas,10.1107/S2053273319011446,https://github.com/jvns/pandas-cookbook,0,0.0,1
knitr,10.1186/s12859-016-1125-3,https://cran.r-project.org/package=docknitr,0,0.0,1
openrouteservice,10.3389/fped.2020.00395,https://cran.r-project.org/package=centiserve,0,0.0,1
lubridate,10.1007/s00228-020-03052-2,https://github.com/cran/lubridate,1,1.0,1
numpy,10.1098/rstb.2013.0067,https://github.com/numpy/numpy,1,1.0,1
ggsci,10.7554/eLife.59654,https://github.com/liuqiang070488/ggscitable,0,0.0,1
biopy,10.1186/1471-2148-12-23,https://github.com/peterjc/biopython_workshop,0,0.0,1
scikit-learn,10.1186/s12920-017-0264-3,https://cran.r-project.org/package=specklestar,0,0.0,1
stdReg,10.1007/s10654-018-0375-y,https://cran.r-project.org/package=stdReg,1,1.0,1
kontroller,10.7554/eLife.27670,https://github.com/emonetlab/kontroller,1,1.0,1
R2DT,10.3390/ijms22094686,https://cran.r-project.org/package=RCDT,0,0.0,1
gitlab,10.5334/jors.289,https://github.com/firecow/gitlab-ci-local,0,0.0,1
activity,10.3390/ani9121071,https://github.com/Ereza/CustomActivityOnCrash,0,0.0,1
matplotlib,10.3390/antibiotics9110834,https://cran.r-project.org/package=matlib,0,0.0,1
tensorflow,10.1002/advs.202004958,https://github.com/tensorflow/tensorflow,1,1.0,1
readr,10.1038/s41598-020-76683-1,https://cran.r-project.org/package=BREADR,0,0.0,1
lubridate,10.1186/s12889-018-5897-4,https://cran.r-project.org/package=lidaRtRee,0,0.0,1
shiny,10.1186/s12885-020-06756-x,https://pypi.org/project/shiny/,0,0.0,1
stringr,10.3389/fpls.2017.00623,https://cran.r-project.org/package=stringr,1,1.0,1
phylip,10.1186/s12864-018-5300-y,https://github.com/edgardomortiz/vcf2phylip,0,0.0,1
sfsmisc,10.1371/journal.pone.0063274,https://cran.r-project.org/package=sfsmisc,1,1.0,1
mnnpy,10.1242/dev.174557,https://cran.r-project.org/package=knnp,0,0.0,1
biopy,10.1093/molbev/msx126,https://pypi.org/project/biopy/,0,0.0,1
knitr,10.1038/s41598-018-30701-5,https://cran.r-project.org/package=knitrdata,0,1.0,0
pytorch,10.1186/s12864-018-5283-8,https://github.com/junyanz/pytorch-CycleGAN-and-pix2pix,0,1.0,0
PANDA,10.18632/aging.102023,https://cran.r-project.org/package=RPANDA,0,0.0,1
eQTLseq,10.1093/bioinformatics/btx355,https://pypi.org/project/eQTLseq/,1,1.0,1
margins,10.1371/journal.pone.0248977,https://cran.r-project.org/package=margins,1,1.0,1
scikit-learn,10.7554/eLife.61277,https://github.com/scikit-learn-contrib/hdbscan,0,0.0,1
rBayesianOptimization,10.3389/fonc.2020.00071,https://cran.r-project.org/package=BayesianMediationA,0,0.0,1
furniture,10.2196/27977,https://github.com/rajayogan/flutterui-furnitureapp,0,0.0,1
psych,10.1534/g3.117.300415,https://github.com/brandonlw/Psychson,0,0.0,1
Velvet,10.1371/journal.pone.0216679,https://cran.r-project.org/package=revert,0,0.0,1
rmarkdown,10.1038/s41598-019-42713-w,https://github.com/rstudio/rmarkdown,1,1.0,1
mirt,10.2196/jmir.9380,https://github.com/philchalmers/mirt/,1,1.0,1
readr,10.3934/publichealth.2021034,https://github.com/tidyverse/readr,1,1.0,1
stars,10.1186/s12915-021-01043-y,https://pypi.org/project/stars/,0,0.0,1
numpy,10.1371/journal.pcbi.1007113,https://github.com/rougier/numpy-100,0,1.0,0
dplyr,10.3389/fneur.2017.00178,https://github.com/DPLYR-dev/SplashScreenFlutterPackage,0,0.0,1
geobr,10.3390/pathogens10080988,https://github.com/max-mapper/geobrowser,0,0.0,1
Pandas,10.3390/antibiotics10040385,https://cran.r-project.org/package=ada,0,0.0,1
gitlab,10.1371/journal.pcbi.1008969,https://github.com/sameersbn/docker-gitlab,0,0.0,1
Flask,10.1093/database/baz075,https://cran.r-project.org/package=ltsk,0,0.0,1
mixKernel,10.3389/fmicb.2021.609048,https://cran.r-project.org/package=KernelKnn,0,0.0,1
intePareto,10.1186/s12864-020-07205-6,https://github.com/yingstat/intePareto-Supplementary,0,0.0,1
pandas,10.1186/s12864-019-5924-6,https://cran.r-project.org/package=repana,0,0.0,1
pytorch,10.3389/fncom.2021.626259,https://cran.r-project.org/package=torchopt,0,0.0,1
psych,10.1186/s13068-015-0396-7,https://github.com/cran/psych,1,1.0,1
lubridate,10.7554/eLife.70086,https://cran.r-project.org/package=lidaRtRee,0,0.0,1
requests,10.1186/s12859-018-2367-z,https://github.com/ross/requests-futures,0,0.0,1
ndl,10.1371/journal.pone.0075734,https://github.com/ndless-nspire/Ndless,0,0.0,1
tigerstats,10.1093/jac/dky096,https://cran.r-project.org/package=tgstat,0,0.0,1
knitr,10.1186/s12859-021-03970-7,https://cran.r-project.org/package=knitr,1,1.0,1
tidyverse,10.12688/wellcomeopenres.16164.2,https://cran.r-project.org/package=dsTidyverseClient,0,0.0,1
tensorflow,10.3390/ijms21186652,https://pypi.org/project/tensorflow/,0,0.0,1
biopy,10.1093/sysbio/syv118,https://github.com/tiagoantao/biopython-notebook,0,0.0,1
NLME,10.3389/fphar.2020.00552,https://github.com/LifangzhouSia/Colored-NLmeans-for-Infrared-Mixed-Noise-Removal,0,0.0,1
POAP,10.31557/APJCP.2019.20.11.3399,https://github.com/inpacdb/POAP,1,1.0,1
SCINA,10.1186/s13059-019-1795-z,https://cran.r-project.org/package=SPINA,0,0.0,1
data.table,10.1371/journal.pone.0239197,https://github.com/jbetancur/react-data-table-component,0,0.0,1
NLME,10.3389/fphar.2020.00552,https://cran.r-project.org/package=Certara.RsNLME.ModelBuilder,0,0.0,1
DiagrammeRsvg,10.1038/s41598-021-91205-3,https://cran.r-project.org/package=DiagrammeR,0,1.0,0
MultiPhen,10.1038/srep34323,https://cran.r-project.org/package=MultiPhen,1,1.0,1
GillespieSSA,10.1371/journal.pone.0079345,https://github.com/cran/GillespieSSA,1,1.0,1
BeautifulSoup,10.3389/fvets.2021.674730,https://github.com/icodeu/BeautifulSoup,0,0.0,1
sfsmisc,10.3389/fnbeh.2019.00120,https://github.com/mmaechler/sfsmisc,1,1.0,1
Flask,10.1093/database/baaa106,https://github.com/humiaozuzu/awesome-flask,0,1.0,0
dplyr,10.18632/aging.202739,https://github.com/coolbutuseless/dplyr-cli,0,0.0,1
numpy,10.1038/s41598-017-13828-9,https://github.com/ddbourgin/numpy-ml,0,0.0,1
tidyr,10.3389/fvets.2020.547181,https://cran.r-project.org/package=tidyrates,0,0.0,1
enetLTS,10.1186/s12859-020-03653-9,https://cran.r-project.org/package=genTS,0,0.0,1
lunar,10.1371/journal.pone.0252092,https://cran.r-project.org/package=lacunr,0,0.0,1
STAR package,10.1186/s13059-021-02364-5,https://github.com/nestjsplus/nestjs-package-starter,0,0.0,1
mixKernel,10.3389/fmicb.2021.609048,https://cran.r-project.org/package=isokernel,0,0.0,1
relaimpo,10.1371/journal.pone.0050239,https://cran.r-project.org/package=relgam,0,0.0,1
fastDummies,10.1016/j.prevetmed.2021.105395,https://github.com/burningdrop/fastDummiesDot,0,1.0,0
catmap,10.1186/1471-2105-9-130,https://cran.r-project.org/package=catmaply,0,0.0,1
tidyverse,10.1155/2020/5418364,https://github.com/tidyverse/tidyr,0,0.0,1
POAP,10.31557/APJCP.2019.20.11.3399,https://cran.r-project.org/package=PheCAP,0,0.0,1
openrouteservice,10.3389/fped.2020.00395,https://github.com/GIScience/openrouteservice-r,0,1.0,0
GillespieSSA,10.1038/srep36301,https://github.com/rcannood/GillespieSSA,1,1.0,1
rmarkdown,10.1186/s40359-021-00534-5,https://github.com/cran/rmarkdown,1,1.0,1
ndl,10.1371/journal.pone.0075734,https://cran.r-project.org/package=edgebundle,0,0.0,1
biopy,10.1093/sysbio/syv118,https://cran.r-project.org/package=ioncopy,0,0.0,1
Django,10.3390/metabo5030431,https://github.com/wsvincent/awesome-django,0,1.0,0
PresenceAbsence,10.1038/s41598-018-35920-4,https://cran.r-project.org/package=PresenceAbsence,1,1.0,1
Velvet,10.1371/journal.pone.0216679,https://github.com/sgwoodjr/velvet,0,0.0,1
rmarkdown,10.1038/s41398-021-01596-0,https://github.com/cran/rmarkdown,1,1.0,1
Flask,10.1093/gigascience/giz060,https://cran.r-project.org/package=lars,0,0.0,1
RAINBOWR,10.1371/journal.pcbi.1007663,https://github.com/KosukeHamazaki/RAINBOWR,1,1.0,1
readr,10.3934/publichealth.2021034,https://cran.r-project.org/package=hildareadR,0,0.0,1
BeautifulSoup,10.1186/1751-0473-8-9,https://github.com/beautifulSoup/RtmpRecoder,0,0.0,1
knitr,10.1136/bmjopen-2019-031251,https://github.com/cran/knitr,1,1.0,1
SCINA,10.3390/genes10070531,https://github.com/PetterRuud/com.scinan.api,0,0.0,1
SCINA,10.1186/s13059-019-1795-z,https://github.com/cran/SCINA,1,1.0,1
dplyr,10.3390/jpm11060512,https://cran.r-project.org/package=dplyr,1,1.0,1
R2DT,10.3390/ijms22094686,https://github.com/r2dt-bio/r2dt,1,1.0,1
scCATCH,10.1038/s42003-021-02146-6,https://github.com/ZJUFanLab/scCATCH,1,1.0,1
svUnit,10.1186/s13040-017-0151-7,https://cran.r-project.org/package=snplist,0,0.0,1
modes,10.1371/journal.pone.0223490,https://github.com/lexborisov/Modest,0,0.0,1
intePareto,10.1186/s12864-020-07256-9,https://cran.r-project.org/package=intePareto,1,1.0,1
gitlab,10.1371/journal.pcbi.1009301,https://cran.r-project.org/package=vistla,0,0.0,1
stringr,10.3390/v12010107,https://github.com/tidyverse/stringr,1,1.0,1
osmdata,10.1038/s41598-021-82145-z,https://github.com/cran/osmdata,1,1.0,1
lunar,10.1002/ece3.7006,https://github.com/Melledy/LunarCore,0,0.0,1
Django,10.4269/ajtmh.2011.10-0528,https://cran.r-project.org/package=janitor,0,0.0,1
Velvet,10.3389/fmicb.2017.02619,https://pypi.org/project/velvet/,0,0.0,1
sklearn,10.1111/acel.13320,https://github.com/scikit-learn-contrib/sklearn-pandas,0,0.0,1
spektral,10.3389/fgene.2021.733906,https://github.com/danielegrattarola/spektral,1,1.0,1
tidyverse,10.1371/journal.pone.0251280,https://github.com/cran/tidyverse,1,1.0,1
Python sklearn,10.3389/fnins.2021.629892,https://github.com/Soluto/python-flask-sklearn-docker-template,0,0.0,1
mirt,10.3390/ijerph18030879,https://github.com/guanhuaw/MIRTorch,0,0.0,1
gitlab,10.1371/journal.pcbi.1009301,https://github.com/gitlabhq/gitlabhq,0,0.0,1
nlsic,10.3390/metabo10040150,https://cran.r-project.org/package=nlstac,0,0.0,1
venn,10.1371/journal.pone.0118867,https://github.com/benfred/venn.js,0,0.0,1
stdReg,10.1007/s10654-018-0375-y,https://cran.r-project.org/package=stdReg2,0,1.0,0
scCATCH,10.1007/s13238-020-00727-5,https://github.com/ZJUFanLab/scCATCH_performance_comparison,0,1.0,0
ndl,10.1111/cogs.12910,https://github.com/ndl-lab/ndlocr_cli,0,0.0,1
readr,10.1371/journal.pone.0255433,https://github.com/s3ththompson/readrc,0,0.0,1
pytorch,10.1186/s12864-018-5283-8,https://github.com/pytorch/pytorch,1,1.0,1
beepr,10.3389/fimmu.2021.632333,https://github.com/xreef/MKS_WIFI_upgrade_with_BeePrint_web_interface,0,0.0,1
SentimentAnalysis,10.2196/jopm.9745,https://github.com/Edward1Chou/SentimentAnalysis,0,0.0,1
Flask,10.1093/database/baaa106,https://cran.r-project.org/package=rlas,0,0.0,1
ABBYY,10.12688/f1000research.7329.3,https://pypi.org/project/ABBYY/,1,1.0,1
STAR package,10.1186/s12920-021-01041-7,https://github.com/nestjsplus/nestjs-package-starter,0,0.0,1
rmarkdown,10.1038/s41398-021-01596-0,https://github.com/vim-pandoc/vim-rmarkdown,0,0.0,1
