name,ground truth,candidate_urls,doi,paragraph,synonyms,language,authors
data.table,"https://cran.r-project.org/package=data.table,https://github.com/Rdatatable/data.table,https://github.com/cran/data.table","https://cran.r-project.org/package=rqdatatable,https://github.com/cran/atable,https://github.com/jbetancur/react-data-table-component,https://github.com/WinVector/rqdatatable,https://github.com/DataTables/DataTables,https://github.com/facebookarchive/fixed-data-table,https://cran.r-project.org/web/packages/data.table/index.html,https://cran.r-project.org/package=atable,https://cran.r-project.org/package=data.table,https://cran.r-project.org/package=data.table.threads,https://github.com/cran/rqdatatable,https://github.com/Anirban166/data.table.threads,https://github.com/cran/data.table,https://github.com/Rdatatable/data.table,https://github.com/arminstroebel/atable,https://github.com/cran/data.table.threads,https://github.com/daniel-nagy/md-data-table",10.1371/journal.pone.0239197,"In writing these scripts, we used the following packages: readr [76], dplyr [77], ggplot2 [78], tidyr [79], reshape2 [80], ggrepel [81], cowplot [82], data.table [83], UpSetR [84], BSgenome.Hsapiens.UCSC.hg38 [85, 86], and Rtsne [87].",data.table_1,,"Weston R. Bodily,Brian H. Shirts,Tom Walsh,Süleyman Gülsüner,Mary‐Claire King,Alyssa Parker,Moom R. Roosan,Stephen Piccolo"
data.table,"https://cran.r-project.org/package=data.table,https://github.com/Rdatatable/data.table,https://github.com/cran/data.table","https://cran.r-project.org/package=rqdatatable,https://github.com/cran/atable,https://github.com/jbetancur/react-data-table-component,https://github.com/WinVector/rqdatatable,https://github.com/DataTables/DataTables,https://github.com/facebookarchive/fixed-data-table,https://cran.r-project.org/web/packages/data.table/index.html,https://cran.r-project.org/package=atable,https://cran.r-project.org/package=data.table,https://cran.r-project.org/package=data.table.threads,https://github.com/cran/rqdatatable,https://github.com/Anirban166/data.table.threads,https://github.com/cran/data.table,https://github.com/Rdatatable/data.table,https://github.com/arminstroebel/atable,https://github.com/cran/data.table.threads,https://github.com/daniel-nagy/md-data-table",10.2196/20329,"For data preparation and descriptive statistics, we used the packages haven [35], dplyr [36], tidyr [37], car [38], ggplot2 [39], lsmeans [34], lmerTest [40], and data.table [41].",data.table_1,,"Esther Stalujanis,Joel Neufeld,Martina Glaus Stalder,Angelo Belardi,Marion Tegethoff,Gunther Meinlschmidt"
data.table,"https://cran.r-project.org/package=data.table,https://github.com/Rdatatable/data.table,https://github.com/cran/data.table","https://cran.r-project.org/package=rqdatatable,https://github.com/cran/atable,https://github.com/jbetancur/react-data-table-component,https://github.com/WinVector/rqdatatable,https://github.com/DataTables/DataTables,https://github.com/facebookarchive/fixed-data-table,https://cran.r-project.org/web/packages/data.table/index.html,https://cran.r-project.org/package=atable,https://cran.r-project.org/package=data.table,https://cran.r-project.org/package=data.table.threads,https://github.com/cran/rqdatatable,https://github.com/Anirban166/data.table.threads,https://github.com/cran/data.table,https://github.com/Rdatatable/data.table,https://github.com/arminstroebel/atable,https://github.com/cran/data.table.threads,https://github.com/daniel-nagy/md-data-table",10.1371/journal.pbio.3001296,"Other R packages used in the analyses and data visualisation were the following: data.table [52], dplyr [53], gridExtra [54], mapdata [55], mcmcplots [56], MCMCvis [57], plyr [58], RColorBrewer [59], rgdal [60], readxl [61], tidyverse [62], viridis [63], and writexl [64].",data.table_1,R,"Tatsuya Amano,Violeta Berdejo‐Espinola,Alec P. Christie,Kate Willott,Munemitsu Akasaka,András Báldi,Anna Berthinussen,Sandro Bertolino,Andrew J. Bladon,Min Chen,Chang‐Yong Choi,Magda Bou Dagher Kharrat,Luis G. de Oliveira,Perla Farhat,Marina Golivets,Nataly Hidalgo Aranzamendi,Kerstin Jantke,Joanna Kajzer‐Bonk,M. Çisel Kemahlı Aytekin,Igor Khorozyan,Kensuke Kito,Ko Konno,Da‐Li Lin,Nick A. Littlewood,Yang Liu,Yifan Liu,Matthias‐Claudio Loretto,Valentina Marconi,Philip A. Martin,William H. Morgan,Juan Pablo Narváez-Gómez,Pablo José Negret,Elham Nourani,José Manuel Ochoa Quintero,Nancy Ockendon,Rachel Rui Ying Oh,Silviu O. Petrovan,Ana Cláudia Piovezan Borges,Ingrid L. Pollet,Danielle Leal Ramos,Ana L. Reboredo Segovia,A. Nayelli Rivera‐Villanueva,Ricardo Rocha,Marie‐Morgane Rouyer,Katherine A. Sainsbury,Richard Schuster,Dominik Schwab,Çagan H. Şekercioğlu,Hae-Min Seo,Gorm E. Shackelford,Yushin Shinoda,Rebecca K. Smith,Shan-dar Tao,Ming-shan Tsai,Elizabeth H. M. Tyler,Flóra Vajna,José O. Valdebenito,Svetlana Vozykova,Paweł Waryszak,Veronica Zamora‐Gutierrez,Rafael Dudeque Zenni,Wenjun Zhou,William J. Sutherland"
Django,"https://pypi.org/project/Django/,https://github.com/django/django","https://github.com/wsvincent/awesome-django,https://github.com/cran/vangogh,https://github.com/django/django,https://github.com/ropensci/randgeo,https://cran.r-project.org/package=vangogh,https://github.com/cran/janitor,https://github.com/sfirke/janitor,https://github.com/encode/django-rest-framework,https://cran.r-project.org/package=rang,https://github.com/cran/rang,https://cran.r-project.org/package=janitor,https://github.com/gesistsa/rang,https://github.com/cherylisabella/vangogh,https://cran.r-project.org/package=jage,https://github.com/cookiecutter/cookiecutter-django,https://pypi.org/project/Django/,https://github.com/cran/randgeo,https://github.com/cran/jage,https://github.com/django-cms/django-cms,https://cran.r-project.org/package=randgeo",10.1093/database/baz101,The annotation tool was written using the Django web-framework (V.: 2.0.1) with a PostgreSQL (V.: 9.6.9) backend,"Django Web,django-auth,Django-rest,Django Python Web framework,Django Python,django,Django CMS,Django web,DJANGOS,Djangology,django-open",,"Leo Norval,Stefan Krämer,Mingjie Gao,Tobias Herz,Jianyu Li,Christin Rath,Johannes Wöhrle,Stefan Günther,Günter Roth"
Django,"https://pypi.org/project/Django/,https://github.com/django/django","https://github.com/wsvincent/awesome-django,https://github.com/cran/vangogh,https://github.com/django/django,https://github.com/ropensci/randgeo,https://cran.r-project.org/package=vangogh,https://github.com/cran/janitor,https://github.com/sfirke/janitor,https://github.com/encode/django-rest-framework,https://cran.r-project.org/package=rang,https://github.com/cran/rang,https://cran.r-project.org/package=janitor,https://github.com/gesistsa/rang,https://github.com/cherylisabella/vangogh,https://cran.r-project.org/package=jage,https://github.com/cookiecutter/cookiecutter-django,https://pypi.org/project/Django/,https://github.com/cran/randgeo,https://github.com/cran/jage,https://github.com/django-cms/django-cms,https://cran.r-project.org/package=randgeo",10.3389/fninf.2021.713899,The EBRAINS NeuroFeatureExtract consists of a full stack web-based application implemented via the Python-based Django web framework and deployed on a dedicated Virtual Machine (VM) hosted on the CINECA supercomputing center and accessible/configurable through the OpenStack interface,"Django Web,django-auth,Django-rest,Django Python Web framework,Django Python,django,Django CMS,Django web,DJANGOS,Djangology,django-open",Python,"Luca Bologna,Roberto Smiriglia,Dario Curreri,Michele Migliore"
Django,"https://pypi.org/project/Django/,https://github.com/django/django","https://github.com/wsvincent/awesome-django,https://github.com/cran/vangogh,https://github.com/django/django,https://github.com/ropensci/randgeo,https://cran.r-project.org/package=vangogh,https://github.com/cran/janitor,https://github.com/sfirke/janitor,https://github.com/encode/django-rest-framework,https://cran.r-project.org/package=rang,https://github.com/cran/rang,https://cran.r-project.org/package=janitor,https://github.com/gesistsa/rang,https://github.com/cherylisabella/vangogh,https://cran.r-project.org/package=jage,https://github.com/cookiecutter/cookiecutter-django,https://pypi.org/project/Django/,https://github.com/cran/randgeo,https://github.com/cran/jage,https://github.com/django-cms/django-cms,https://cran.r-project.org/package=randgeo",10.3390/s18113891,"The atmospheric environmental monitoring system software is created in the Django framework [21], which stores data using a MySQL database and communicates with the terminal collection device via Socket communication","Django Web,django-auth,Django-rest,Django Python Web framework,Django Python,django,Django CMS,Django web,DJANGOS,Djangology,django-open",,"Yushuang Ma,Long Zhao,Rongjin Yang,Xiuhong Li,Qiao Song,Zhenwei Song,Yi Zhang"
dplyr,"https://cran.r-project.org/package=dplyr,https://github.com/tidyverse/dplyr,https://github.com/cran/dplyr","https://cran.r-project.org/package=dplyr,https://github.com/DPLYR-dev/SplashScreenFlutterPackage,https://github.com/cardiomoon/dplyrAssist,https://github.com/cran/dplyr,https://github.com/cran/dplyrAssist,https://github.com/cran/dtplyr,https://github.com/justmarkham/dplyr-tutorial,https://github.com/snowflakedb/dplyr-snowflakedb,https://cran.r-project.org/package=dplyrAssist,https://github.com/tidyverse/dplyr,https://cran.r-project.org/package=multidplyr,https://github.com/tidyverse/dtplyr,https://github.com/cran/multidplyr,https://github.com/tidyverse/multidplyr,https://cran.r-project.org/package=dtplyr,https://cran.r-project.org/web/packages/dplyr/index.html",10.7717/peerj.4251,"The package depends on existing R packages dplyr (Wickham & Francois, 2015), minpack.lm (Elzhov et al., 2015), fBasics (Wuertz, Setz & Chalabi, 2014), and ggplot2 (Wickham, 2009).","dplyr R,R library “dplyr,dplyr19,R package dplyr,dplyr,R packages ‘dplyr’,dplyr package,dplyr’,R package “dplyr”,package dplyr,dplyr_0,plyr,R-package ‘dplyr,PLYR,dplyr R-package,R-package dplyr,R Package dplyr,dplyr R package,dply,R packages dplyr,R package 'corrr' and 'dplyr,dplyr42,R package ‘dplyr,R package ‘dplyr’,R package “dplyr,R library dplyr",R,"Mehmet Umut Caglar,Ashley I. Teufel,Claus O. Wilke"
dplyr,"https://cran.r-project.org/package=dplyr,https://github.com/tidyverse/dplyr,https://github.com/cran/dplyr","https://cran.r-project.org/package=dplyr,https://github.com/DPLYR-dev/SplashScreenFlutterPackage,https://github.com/cardiomoon/dplyrAssist,https://github.com/cran/dplyr,https://github.com/cran/dplyrAssist,https://github.com/cran/dtplyr,https://github.com/justmarkham/dplyr-tutorial,https://github.com/snowflakedb/dplyr-snowflakedb,https://cran.r-project.org/package=dplyrAssist,https://github.com/tidyverse/dplyr,https://cran.r-project.org/package=multidplyr,https://github.com/tidyverse/dtplyr,https://github.com/cran/multidplyr,https://github.com/tidyverse/multidplyr,https://cran.r-project.org/package=dtplyr,https://cran.r-project.org/web/packages/dplyr/index.html",10.3389/fmicb.2020.00052,"The figures generated during sraX analysis are achieved using R v.3.6.1 and the additional following packages: ggplot2 (Wickham, 2016), dplyr (Wickham et al., 2019), and gridExtra (Auguie, 2017)","dplyr R,R library “dplyr,dplyr19,R package dplyr,dplyr,R packages ‘dplyr’,dplyr package,dplyr’,R package “dplyr”,package dplyr,dplyr_0,plyr,R-package ‘dplyr,PLYR,dplyr R-package,R-package dplyr,R Package dplyr,dplyr R package,dply,R packages dplyr,R package 'corrr' and 'dplyr,dplyr42,R package ‘dplyr,R package ‘dplyr’,R package “dplyr,R library dplyr",R,Leonardo G. Panunzi
dplyr,"https://cran.r-project.org/package=dplyr,https://github.com/tidyverse/dplyr,https://github.com/cran/dplyr","https://cran.r-project.org/package=dplyr,https://github.com/DPLYR-dev/SplashScreenFlutterPackage,https://github.com/cardiomoon/dplyrAssist,https://github.com/cran/dplyr,https://github.com/cran/dplyrAssist,https://github.com/cran/dtplyr,https://github.com/justmarkham/dplyr-tutorial,https://github.com/snowflakedb/dplyr-snowflakedb,https://cran.r-project.org/package=dplyrAssist,https://github.com/tidyverse/dplyr,https://cran.r-project.org/package=multidplyr,https://github.com/tidyverse/dtplyr,https://github.com/cran/multidplyr,https://github.com/tidyverse/multidplyr,https://cran.r-project.org/package=dtplyr,https://cran.r-project.org/web/packages/dplyr/index.html",10.1002/ece3.5580,"Packages utilized include dplyr (Wickham, Francois, Henry, & Müller, 2019), dunn.test (Dinno, 2017), ggplot2 (Wickham, 2016), reshape2 (Wickham, 2007), RColorBrewer (Neuwirth, 2014), Rmisc (Hope, 2013), and wesanderson (Ram & Wickham, 2018).","dplyr R,R library “dplyr,dplyr19,R package dplyr,dplyr,R packages ‘dplyr’,dplyr package,dplyr’,R package “dplyr”,package dplyr,dplyr_0,plyr,R-package ‘dplyr,PLYR,dplyr R-package,R-package dplyr,R Package dplyr,dplyr R package,dply,R packages dplyr,R package 'corrr' and 'dplyr,dplyr42,R package ‘dplyr,R package ‘dplyr’,R package “dplyr,R library dplyr",,"Emily C. Jennings,Matthew W. Korthauer,Trinity L. Hamilton,Joshua B. Benoit"
ecopy,"https://pypi.org/project/ecopy/,https://github.com/Auerilas/ecopy","https://github.com/Auerilas/ecopy,https://github.com/cran/eply,https://github.com/sustainableaviation/EcoPyLot,https://github.com/naolipth/ECOPY_23241,https://cran.r-project.org/package=netropy,https://cran.r-project.org/package=ioncopy,https://github.com/cran/entropy,https://pypi.org/project/ecopy/,https://cran.r-project.org/package=entropy,https://github.com/cran/ioncopy,https://github.com/peterroe/ECopy,https://github.com/wlandau/eply,https://cran.r-project.org/package=eply,https://github.com/clementmaxwell/EcoPyCSim,https://github.com/termehs/netropy,https://cran.r-project.org/package=ecp,https://github.com/cran/ecp,https://github.com/cran/netropy",10.1186/s12915-020-00804-5,We then used this information to generate a Bray-Curtis distance matrix using the ecopy package in Python,copy,Python,"Alexander L. Jaffe,Cindy J. Castelle,Paula B. Matheus Carnevali,Simonetta Gribaldo,Jillian F. Banfield"
ecopy,"https://pypi.org/project/ecopy/,https://github.com/Auerilas/ecopy","https://github.com/Auerilas/ecopy,https://github.com/cran/eply,https://github.com/sustainableaviation/EcoPyLot,https://github.com/naolipth/ECOPY_23241,https://cran.r-project.org/package=netropy,https://cran.r-project.org/package=ioncopy,https://github.com/cran/entropy,https://pypi.org/project/ecopy/,https://cran.r-project.org/package=entropy,https://github.com/cran/ioncopy,https://github.com/peterroe/ECopy,https://github.com/wlandau/eply,https://cran.r-project.org/package=eply,https://github.com/clementmaxwell/EcoPyCSim,https://github.com/termehs/netropy,https://cran.r-project.org/package=ecp,https://github.com/cran/ecp,https://github.com/cran/netropy",10.1002/ece3.7299,"The abundances were square?root transformed (to match the transformation of the abundance matrix used in the Bray–Curtis calculation), and the analysis was conducted in Python using ecopy's simper function.",copy,Python,"Susann Rossbach,Benjamin C. C. Hume,Anny Cárdenas,Gabriela Perna,Christian R. Voolstra,Carlos M. Duarte"
ecopy,"https://pypi.org/project/ecopy/,https://github.com/Auerilas/ecopy","https://github.com/Auerilas/ecopy,https://github.com/cran/eply,https://github.com/sustainableaviation/EcoPyLot,https://github.com/naolipth/ECOPY_23241,https://cran.r-project.org/package=netropy,https://cran.r-project.org/package=ioncopy,https://github.com/cran/entropy,https://pypi.org/project/ecopy/,https://cran.r-project.org/package=entropy,https://github.com/cran/ioncopy,https://github.com/peterroe/ECopy,https://github.com/wlandau/eply,https://cran.r-project.org/package=eply,https://github.com/clementmaxwell/EcoPyCSim,https://github.com/termehs/netropy,https://cran.r-project.org/package=ecp,https://github.com/cran/ecp,https://github.com/cran/netropy",10.3389/fmicb.2020.01847,"Richness and Good’s coverage for the Phaeocystis assemblage was calculated with 100 permutations using the “ecopy” (Lemoine, 2015) and “scikit-bio” packages on Python 3.6.1",copy,Python,"Swan L. S. Sow,Thomas W. Trull,Levente Bodrossy"
ecopy,"https://pypi.org/project/ecopy/,https://github.com/Auerilas/ecopy","https://github.com/Auerilas/ecopy,https://github.com/cran/eply,https://github.com/sustainableaviation/EcoPyLot,https://github.com/naolipth/ECOPY_23241,https://cran.r-project.org/package=netropy,https://cran.r-project.org/package=ioncopy,https://github.com/cran/entropy,https://pypi.org/project/ecopy/,https://cran.r-project.org/package=entropy,https://github.com/cran/ioncopy,https://github.com/peterroe/ECopy,https://github.com/wlandau/eply,https://cran.r-project.org/package=eply,https://github.com/clementmaxwell/EcoPyCSim,https://github.com/termehs/netropy,https://cran.r-project.org/package=ecp,https://github.com/cran/ecp,https://github.com/cran/netropy",10.1128/mBio.00521-21,"We then used this matrix to compute distance metrics between each genome based on protein content using the ecopy package in Python (method=‘jaccard’, transform=‘1’) and performing a principal-coordinate analysis (PCoA) using the skbio package",copy,Python,"Alexander L. Jaffe,Alex D. Thomas,Christine He,Ray Keren,Luis E. Valentin-Alvarado,Patrick Munk,Keith Bouma‐Gregson,Ibrahim Farag,Yuki Amano,Rohan Sachdeva,Patrick T. West,Jillian F. Banfield"
ESEfinder,,"https://cran.r-project.org/package=CIfinder,https://cran.r-project.org/package=affiner,https://github.com/MahyarHosseini/ESEfinder,https://github.com/idmn/wfindr,https://cran.r-project.org/package=wfindr,https://github.com/trevorld/affiner,https://cran.r-project.org/package=TSEind,https://github.com/cran/CIfinder,https://github.com/cran/affiner,https://github.com/cran/indexr,https://cran.r-project.org/package=fluxfinder,https://github.com/cran/wfindr,https://cran.r-project.org/package=indexr,https://github.com/cran/TSEind,https://github.com/cran/fluxfinder,https://github.com/lharris421/indexr,https://github.com/COMPASS-DOE/fluxfinder,https://github.com/bioperl/Bio-Tools-Analysis-DNA-ESEfinder",10.1186/1756-0500-1-86,ESEfinder 3.0 [21] was used to scan the genomic region containing SNPs found only among affected individuals in the screening panel for the identification of splice enhancer binding sites in the wildtype sequence,"ESEfindera,ESEFinder2,ESEfinder2,ESEF finder,ESE-finder,ESEfinder3,ESE-Finder,ESE Finder,esefinder,exonic splicing enhancer finder,ESE finder",,"David Ng,Xiaohong R. Yang,Margaret A. Tucker,Alisa M. Goldstein"
