name;ground truth;doi;paragraph;authors;language;candidate_urls;synonyms;metadata_name;metadata_authors;metadata_description;metadata_language;name_metric;author_metric;paragraph_metric;language_metric;synonym_metric;prediction
Axe;https://github.com/kdm9/axe;10.7717/peerj.7170;"Popular tools include FASTX-Toolkit (Gordon & Hannon, 2010), Axe (Murray & Borevitz, 2018), Flexbar (Dodt et al., 2012; Roehr, Dieterich & Reinert, 2017), Cutadapt (Martin, 2011), and AdapterRemoval (Lindgreen, 2012; Schubert, Lindgreen & Orlando, 2016), Trimmomatic (Bolger, Lohse & Usadel, 2014), Skewer (Jiang et al., 2014), and GBSX (Herten et al., 2015)";Daniel Liu;;https://cran.r-project.org/package=maxEff;axe-demultiplexer,Axeq,Axel,AXER,Axes,AXEF,Axed,AXES,axe;maxEff;;Methods of selecting one from many numeric predictors for a regression model, to ensure that the additional predictor has the maximum effect size.;R;8,33333E+15;;1,29692E+16;;7,43282E+14;0
Axe;https://github.com/kdm9/axe;10.7717/peerj.7170;"Popular tools include FASTX-Toolkit (Gordon & Hannon, 2010), Axe (Murray & Borevitz, 2018), Flexbar (Dodt et al., 2012; Roehr, Dieterich & Reinert, 2017), Cutadapt (Martin, 2011), and AdapterRemoval (Lindgreen, 2012; Schubert, Lindgreen & Orlando, 2016), Trimmomatic (Bolger, Lohse & Usadel, 2014), Skewer (Jiang et al., 2014), and GBSX (Herten et al., 2015)";Daniel Liu;;https://pypi.org/project/Axe/;axe-demultiplexer,Axeq,Axel,AXER,Axes,AXEF,Axed,AXES,axe;Axe;Ju Lin;An Extendable Python Web Framework;Python;10;5,22222E+15;1,38358E+16;;9,33279E+15;0
Axe;https://github.com/kdm9/axe;10.7717/peerj.7170;"Popular tools include FASTX-Toolkit (Gordon & Hannon, 2010), Axe (Murray & Borevitz, 2018), Flexbar (Dodt et al., 2012; Roehr, Dieterich & Reinert, 2017), Cutadapt (Martin, 2011), and AdapterRemoval (Lindgreen, 2012; Schubert, Lindgreen & Orlando, 2016), Trimmomatic (Bolger, Lohse & Usadel, 2014), Skewer (Jiang et al., 2014), and GBSX (Herten et al., 2015)";Daniel Liu;;https://github.com/cran/EfficientMaxEigenpair;axe-demultiplexer,Axeq,Axel,AXER,Axes,AXEF,Axed,AXES,axe;EfficientMaxEigenpair;cran;:exclamation: This is a read-only mirror of the CRAN R package repository.  EfficientMaxEigenpair — Efficient Initials for Computing the Maximal Eigenpair. Homepage: http://github.com/mxjki/EfficientMaxEigenpair  Report bugs for this package: http://github.com/mxjki/EfficientMaxEigenpair/issues;R;4,60317E+15;5,66667E+15;2,87338E+16;;4,63938E+15;0
Axe;https://github.com/kdm9/axe;10.7717/peerj.7170;"Popular tools include FASTX-Toolkit (Gordon & Hannon, 2010), Axe (Murray & Borevitz, 2018), Flexbar (Dodt et al., 2012; Roehr, Dieterich & Reinert, 2017), Cutadapt (Martin, 2011), and AdapterRemoval (Lindgreen, 2012; Schubert, Lindgreen & Orlando, 2016), Trimmomatic (Bolger, Lohse & Usadel, 2014), Skewer (Jiang et al., 2014), and GBSX (Herten et al., 2015)";Daniel Liu;;https://github.com/jazzband/django-axes;axe-demultiplexer,Axeq,Axel,AXER,Axes,AXEF,Axed,AXES,axe;django-axes;jazzband;Keep track of failed login attempts in Django-powered sites.;Python;4,74747E+16;4,83333E+16;6,12111E+15;;4,44451E+16;0
Axe;https://github.com/kdm9/axe;10.7717/peerj.7170;"Popular tools include FASTX-Toolkit (Gordon & Hannon, 2010), Axe (Murray & Borevitz, 2018), Flexbar (Dodt et al., 2012; Roehr, Dieterich & Reinert, 2017), Cutadapt (Martin, 2011), and AdapterRemoval (Lindgreen, 2012; Schubert, Lindgreen & Orlando, 2016), Trimmomatic (Bolger, Lohse & Usadel, 2014), Skewer (Jiang et al., 2014), and GBSX (Herten et al., 2015)";Daniel Liu;;https://github.com/dequelabs/react-axe;axe-demultiplexer,Axeq,Axel,AXER,Axes,AXEF,Axed,AXES,axe;react-axe;dequelabs;[DEPRECATED] Accessibility auditing for React.js applications;TypeScript;4,62963E+16;5,44444E+15;1,26999E+16;;4,50315E+15;0
Axe;https://github.com/kdm9/axe;10.7717/peerj.7170;"Popular tools include FASTX-Toolkit (Gordon & Hannon, 2010), Axe (Murray & Borevitz, 2018), Flexbar (Dodt et al., 2012; Roehr, Dieterich & Reinert, 2017), Cutadapt (Martin, 2011), and AdapterRemoval (Lindgreen, 2012; Schubert, Lindgreen & Orlando, 2016), Trimmomatic (Bolger, Lohse & Usadel, 2014), Skewer (Jiang et al., 2014), and GBSX (Herten et al., 2015)";Daniel Liu;;https://github.com/julienvollering/MIAmaxent;axe-demultiplexer,Axeq,Axel,AXER,Axes,AXEF,Axed,AXES,axe;MIAmaxent;julienvollering;R package;HTML;4,81481E+16;6,11111E+15;2,38357E+16;;4,6007E+15;0
Axe;https://github.com/kdm9/axe;10.7717/peerj.7170;"Popular tools include FASTX-Toolkit (Gordon & Hannon, 2010), Axe (Murray & Borevitz, 2018), Flexbar (Dodt et al., 2012; Roehr, Dieterich & Reinert, 2017), Cutadapt (Martin, 2011), and AdapterRemoval (Lindgreen, 2012; Schubert, Lindgreen & Orlando, 2016), Trimmomatic (Bolger, Lohse & Usadel, 2014), Skewer (Jiang et al., 2014), and GBSX (Herten et al., 2015)";Daniel Liu;;https://github.com/cran/maxent.ot;axe-demultiplexer,Axeq,Axel,AXER,Axes,AXEF,Axed,AXES,axe;maxent.ot;cran;:exclamation: This is a read-only mirror of the CRAN R package repository.  maxent.ot — Perform Phonological Analyses using Maximum Entropy Optimality Theory. Homepage: https://github.com/connormayer/maxent.ot  Report bugs for this package: https://github.com/connormayer/maxent.ot/issues;R;7,77778E+15;5,66667E+15;1,86073E+16;;6,82825E+15;0
Axe;https://github.com/kdm9/axe;10.7717/peerj.7170;"Popular tools include FASTX-Toolkit (Gordon & Hannon, 2010), Axe (Murray & Borevitz, 2018), Flexbar (Dodt et al., 2012; Roehr, Dieterich & Reinert, 2017), Cutadapt (Martin, 2011), and AdapterRemoval (Lindgreen, 2012; Schubert, Lindgreen & Orlando, 2016), Trimmomatic (Bolger, Lohse & Usadel, 2014), Skewer (Jiang et al., 2014), and GBSX (Herten et al., 2015)";Daniel Liu;;https://cran.r-project.org/package=MaxentVariableSelection;axe-demultiplexer,Axeq,Axel,AXER,Axes,AXEF,Axed,AXES,axe;MaxentVariableSelection;Alexander Jueterbock;"Complex niche models show low performance in identifying the most important range-limiting environmental variables and in transferring habitat suitability to novel environmental conditions (Warren and Seifert, 2011 <DOI:10.1890/10-1171.1>; Warren et al., 2014 <DOI:10.1111/ddi.12160>). This package helps to identify the most important set of uncorrelated variables and to fine-tune Maxent's regularization multiplier. In combination, this allows to constrain complexity and increase performance of Maxent niche models (assessed by information criteria, such as AICc (Akaike, 1974 <DOI:10.1109/TAC.1974.1100705>), and by the area under the receiver operating characteristic (AUC) (Fielding and Bell, 1997 <DOI:10.1017/S0376892997000088>). Users of this package should be familiar with Maxent niche modelling.";R;7,10145E+15;5,88095E+15;1,58223E+16;;6,55237E+15;0
Axe;https://github.com/kdm9/axe;10.7717/peerj.7170;"Popular tools include FASTX-Toolkit (Gordon & Hannon, 2010), Axe (Murray & Borevitz, 2018), Flexbar (Dodt et al., 2012; Roehr, Dieterich & Reinert, 2017), Cutadapt (Martin, 2011), and AdapterRemoval (Lindgreen, 2012; Schubert, Lindgreen & Orlando, 2016), Trimmomatic (Bolger, Lohse & Usadel, 2014), Skewer (Jiang et al., 2014), and GBSX (Herten et al., 2015)";Daniel Liu;;https://cran.r-project.org/package=MIAmaxent;axe-demultiplexer,Axeq,Axel,AXER,Axes,AXEF,Axed,AXES,axe;MIAmaxent;Julien Vollering, Sabrina Mazzoni, Rune Halvorsen, Steven Phillips, Michael Bedward;"Tools for training, selecting, and evaluating maximum entropy (and standard logistic regression) distribution models. This package provides tools for user-controlled transformation of explanatory variables, selection of variables by nested model comparison, and flexible model evaluation and projection. It follows principles based on the maximum- likelihood interpretation of maximum entropy modeling, and uses infinitely- weighted logistic regression for model fitting. The package is described in Vollering et al. (2019; <doi:10.1002/ece3.5654>).";R;4,81481E+16;5,2316E+14;1,38614E+16;;4,6007E+15;0
Axe;https://github.com/kdm9/axe;10.7717/peerj.7170;"Popular tools include FASTX-Toolkit (Gordon & Hannon, 2010), Axe (Murray & Borevitz, 2018), Flexbar (Dodt et al., 2012; Roehr, Dieterich & Reinert, 2017), Cutadapt (Martin, 2011), and AdapterRemoval (Lindgreen, 2012; Schubert, Lindgreen & Orlando, 2016), Trimmomatic (Bolger, Lohse & Usadel, 2014), Skewer (Jiang et al., 2014), and GBSX (Herten et al., 2015)";Daniel Liu;;https://github.com/cran/MaxentVariableSelection;axe-demultiplexer,Axeq,Axel,AXER,Axes,AXEF,Axed,AXES,axe;MaxentVariableSelection;cran;:exclamation: This is a read-only mirror of the CRAN R package repository.  MaxentVariableSelection — Selecting the Best Set of Relevant Environmental Variables along with the Optimal Regularization Multiplier for Maxent Niche Modeling;R;7,10145E+15;5,66667E+15;2,22831E+16;;6,55237E+15;0
Axe;https://github.com/kdm9/axe;10.7717/peerj.7170;"Popular tools include FASTX-Toolkit (Gordon & Hannon, 2010), Axe (Murray & Borevitz, 2018), Flexbar (Dodt et al., 2012; Roehr, Dieterich & Reinert, 2017), Cutadapt (Martin, 2011), and AdapterRemoval (Lindgreen, 2012; Schubert, Lindgreen & Orlando, 2016), Trimmomatic (Bolger, Lohse & Usadel, 2014), Skewer (Jiang et al., 2014), and GBSX (Herten et al., 2015)";Daniel Liu;;https://cran.r-project.org/package=EfficientMaxEigenpair;axe-demultiplexer,Axeq,Axel,AXER,Axes,AXEF,Axed,AXES,axe;EfficientMaxEigenpair;Mu-Fa Chen;An implementation for using efficient initials to compute the maximal eigenpair in R. It provides three algorithms to find the efficient initials under two cases: the tridiagonal matrix case and the general matrix case. Besides, it also provides two algorithms for the next to the maximal eigenpair under these two cases.;R;4,60317E+15;4,22222E+15;2,02469E+16;;4,63938E+15;0
Axe;https://github.com/kdm9/axe;10.7717/peerj.7170;"Popular tools include FASTX-Toolkit (Gordon & Hannon, 2010), Axe (Murray & Borevitz, 2018), Flexbar (Dodt et al., 2012; Roehr, Dieterich & Reinert, 2017), Cutadapt (Martin, 2011), and AdapterRemoval (Lindgreen, 2012; Schubert, Lindgreen & Orlando, 2016), Trimmomatic (Bolger, Lohse & Usadel, 2014), Skewer (Jiang et al., 2014), and GBSX (Herten et al., 2015)";Daniel Liu;;https://github.com/NickColley/jest-axe;axe-demultiplexer,Axeq,Axel,AXER,Axes,AXEF,Axed,AXES,axe;jest-axe;NickColley;Custom Jest matcher for aXe for testing accessibility ♿️🃏;JavaScript;4,86111E+15;6;2,13367E+16;;4,9764E+15;0
Axe;https://github.com/kdm9/axe;10.7717/peerj.7170;"Popular tools include FASTX-Toolkit (Gordon & Hannon, 2010), Axe (Murray & Borevitz, 2018), Flexbar (Dodt et al., 2012; Roehr, Dieterich & Reinert, 2017), Cutadapt (Martin, 2011), and AdapterRemoval (Lindgreen, 2012; Schubert, Lindgreen & Orlando, 2016), Trimmomatic (Bolger, Lohse & Usadel, 2014), Skewer (Jiang et al., 2014), and GBSX (Herten et al., 2015)";Daniel Liu;;https://cran.r-project.org/package=maxent.ot;axe-demultiplexer,Axeq,Axel,AXER,Axes,AXEF,Axed,AXES,axe;maxent.ot;Connor Mayer, Kie Zuraw, Adeline Tan;Fit Maximum Entropy Optimality Theory models to data sets, generate the predictions made by such models for novel data, and compare the fit of different models using a variety of metrics. The package is described in Mayer, C., Tan, A., Zuraw, K. (in press) <https://sites.socsci.uci.edu/~cjmayer/papers/cmayer_et_al_maxent_ot_accepted.pdf>.;R;7,77778E+15;5,7342E+15;7,84541E+15;;6,82825E+15;0
Axe;https://github.com/kdm9/axe;10.7717/peerj.7170;"Popular tools include FASTX-Toolkit (Gordon & Hannon, 2010), Axe (Murray & Borevitz, 2018), Flexbar (Dodt et al., 2012; Roehr, Dieterich & Reinert, 2017), Cutadapt (Martin, 2011), and AdapterRemoval (Lindgreen, 2012; Schubert, Lindgreen & Orlando, 2016), Trimmomatic (Bolger, Lohse & Usadel, 2014), Skewer (Jiang et al., 2014), and GBSX (Herten et al., 2015)";Daniel Liu;;https://github.com/dequelabs/axe-core;axe-demultiplexer,Axeq,Axel,AXER,Axes,AXEF,Axed,AXES,axe;axe-core;dequelabs;Accessibility engine for automated Web UI testing;JavaScript;8,54167E+15;5,44444E+15;1,96288E+16;;7,9469E+15;0
Axe;https://github.com/kdm9/axe;10.7717/peerj.7170;"Popular tools include FASTX-Toolkit (Gordon & Hannon, 2010), Axe (Murray & Borevitz, 2018), Flexbar (Dodt et al., 2012; Roehr, Dieterich & Reinert, 2017), Cutadapt (Martin, 2011), and AdapterRemoval (Lindgreen, 2012; Schubert, Lindgreen & Orlando, 2016), Trimmomatic (Bolger, Lohse & Usadel, 2014), Skewer (Jiang et al., 2014), and GBSX (Herten et al., 2015)";Daniel Liu;;https://github.com/mxjki/EfficientMaxEigenpair;axe-demultiplexer,Axeq,Axel,AXER,Axes,AXEF,Axed,AXES,axe;EfficientMaxEigenpair;mxjki;;R;4,60317E+15;4,33333E+16;;;4,63938E+15;0
Axe;https://github.com/kdm9/axe;10.7717/peerj.7170;"Popular tools include FASTX-Toolkit (Gordon & Hannon, 2010), Axe (Murray & Borevitz, 2018), Flexbar (Dodt et al., 2012; Roehr, Dieterich & Reinert, 2017), Cutadapt (Martin, 2011), and AdapterRemoval (Lindgreen, 2012; Schubert, Lindgreen & Orlando, 2016), Trimmomatic (Bolger, Lohse & Usadel, 2014), Skewer (Jiang et al., 2014), and GBSX (Herten et al., 2015)";Daniel Liu;;https://github.com/soasme/axe;axe-demultiplexer,Axeq,Axel,AXER,Axes,AXEF,Axed,AXES,axe;axe;soasme;Axe is a Python Generative AI toolkit;Python;10;5,11111E+15;3,59046E+15;;9,33279E+15;1
Axe;https://github.com/kdm9/axe;10.7717/peerj.7170;"Popular tools include FASTX-Toolkit (Gordon & Hannon, 2010), Axe (Murray & Borevitz, 2018), Flexbar (Dodt et al., 2012; Roehr, Dieterich & Reinert, 2017), Cutadapt (Martin, 2011), and AdapterRemoval (Lindgreen, 2012; Schubert, Lindgreen & Orlando, 2016), Trimmomatic (Bolger, Lohse & Usadel, 2014), Skewer (Jiang et al., 2014), and GBSX (Herten et al., 2015)";Daniel Liu;;https://github.com/axel-download-accelerator/axel;axe-demultiplexer,Axeq,Axel,AXER,Axes,AXEF,Axed,AXES,axe;axel;axel-download-accelerator;Lightweight CLI download accelerator;C;9,41667E+15;5,17143E+15;3,18633E+15;;8,95915E+15;0
Axe;https://github.com/kdm9/axe;10.3390/genes10010009;Paired-end reads were demultiplexed and barcodes were trimmed using Axe [79] with a maximum mismatch of 1;Stephanie J. Galla,Natalie J. Forsdick,Liz Brown,Marc P. Hoeppner,Michael Knapp,Richard F. Maloney,Roger Moraga,Anna W. Santure,Tammy E. Steeves;;https://github.com/connormayer/maxent.ot;axe-demultiplexer,Axeq,Axel,AXER,Axes,AXEF,Axed,AXES,axe;maxent.ot;connormayer;An R package for implementing and evaluating Maximum Entropy Optimality Theory models;R;7,77778E+15;5,41722E+15;3,25519E+15;;6,82825E+15;0
Axe;https://github.com/kdm9/axe;10.3390/genes10010009;Paired-end reads were demultiplexed and barcodes were trimmed using Axe [79] with a maximum mismatch of 1;Stephanie J. Galla,Natalie J. Forsdick,Liz Brown,Marc P. Hoeppner,Michael Knapp,Richard F. Maloney,Roger Moraga,Anna W. Santure,Tammy E. Steeves;;https://github.com/cran/maxEff;axe-demultiplexer,Axeq,Axel,AXER,Axes,AXEF,Axed,AXES,axe;maxEff;cran;:exclamation: This is a read-only mirror of the CRAN R package repository.  maxEff — Additional Predictor with Maximum Effect Size;R;8,33333E+15;5,09662E+15;2,62508E+16;;7,43282E+14;0
Axe;https://github.com/kdm9/axe;10.3390/genes10010009;Paired-end reads were demultiplexed and barcodes were trimmed using Axe [79] with a maximum mismatch of 1;Stephanie J. Galla,Natalie J. Forsdick,Liz Brown,Marc P. Hoeppner,Michael Knapp,Richard F. Maloney,Roger Moraga,Anna W. Santure,Tammy E. Steeves;;https://github.com/cran/MIAmaxent;axe-demultiplexer,Axeq,Axel,AXER,Axes,AXEF,Axed,AXES,axe;MIAmaxent;cran;:exclamation: This is a read-only mirror of the CRAN R package repository.  MIAmaxent — A Modular, Integrated Approach to Maximum Entropy Distribution Modeling. Homepage: https://github.com/julienvollering/MIAmaxent  Report bugs for this package: https://github.com/julienvollering/MIAmaxent/issues;R;4,81481E+16;5,09662E+15;2,68309E+16;;4,6007E+15;0
Axe;https://github.com/kdm9/axe;10.3390/genes10010009;Paired-end reads were demultiplexed and barcodes were trimmed using Axe [79] with a maximum mismatch of 1;Stephanie J. Galla,Natalie J. Forsdick,Liz Brown,Marc P. Hoeppner,Michael Knapp,Richard F. Maloney,Roger Moraga,Anna W. Santure,Tammy E. Steeves;;https://cran.r-project.org/package=maxEff;axe-demultiplexer,Axeq,Axel,AXER,Axes,AXEF,Axed,AXES,axe;maxEff;;Methods of selecting one from many numeric predictors for a regression model, to ensure that the additional predictor has the maximum effect size.;R;8,33333E+15;;2,00816E+16;;7,43282E+14;0
Axe;https://github.com/kdm9/axe;10.3390/genes10010009;Paired-end reads were demultiplexed and barcodes were trimmed using Axe [79] with a maximum mismatch of 1;Stephanie J. Galla,Natalie J. Forsdick,Liz Brown,Marc P. Hoeppner,Michael Knapp,Richard F. Maloney,Roger Moraga,Anna W. Santure,Tammy E. Steeves;;https://pypi.org/project/Axe/;axe-demultiplexer,Axeq,Axel,AXER,Axes,AXEF,Axed,AXES,axe;Axe;Ju Lin;An Extendable Python Web Framework;Python;10;4,89855E+15;-4,2567E+15;;9,33279E+15;0
Axe;https://github.com/kdm9/axe;10.3390/genes10010009;Paired-end reads were demultiplexed and barcodes were trimmed using Axe [79] with a maximum mismatch of 1;Stephanie J. Galla,Natalie J. Forsdick,Liz Brown,Marc P. Hoeppner,Michael Knapp,Richard F. Maloney,Roger Moraga,Anna W. Santure,Tammy E. Steeves;;https://github.com/cran/EfficientMaxEigenpair;axe-demultiplexer,Axeq,Axel,AXER,Axes,AXEF,Axed,AXES,axe;EfficientMaxEigenpair;cran;:exclamation: This is a read-only mirror of the CRAN R package repository.  EfficientMaxEigenpair — Efficient Initials for Computing the Maximal Eigenpair. Homepage: http://github.com/mxjki/EfficientMaxEigenpair  Report bugs for this package: http://github.com/mxjki/EfficientMaxEigenpair/issues;R;4,60317E+15;5,09662E+15;3,11794E+14;;4,63938E+15;0
