name;candidate_urls;doi;paragraph
ngsutils;https://pypi.org/project/ngsutils;10.3390/cancers10110403;The reads distribution across the genome was assessed using bamutils (from ngsutils) [56]
ngsutils;https://pypi.org/project/ngsutils;10.1371/journal.ppat.1008953;The reads distribution across the genome was assessed using bamUtils software (from ngsutils)
ecdf;https://pypi.org/project/ecdf,https://github.com/kongscn/ecdf;10.1186/1755-8794-5-30;Data stabilization was performed using the percentrank method (‘PERCENTRANK’ in Microsoft Excel 2010, ‘ecdf’ in R) as previously described [15].
ecdf;https://pypi.org/project/ecdf,https://github.com/kongscn/ecdf;10.1186/gb-2011-12-7-r69;The ecdf tool allows the user to visualize the levels or fold changes of a set of genes by plotting the cumulative distribution of those genes' levels in the samples of a project or fold changes in the pairwise comparisons of a project (Figure 6b)
ecdf;https://pypi.org/project/ecdf,https://github.com/kongscn/ecdf;10.1038/s41598-020-60655-6;Statistics and graphical plotting were performed in R using ggplot2, ecdf, t.test, and Kolmogorov–Smirnov statistical tests
sentence2vec;https://pypi.org/project/sentence2vec,https://github.com/DengBoCong/sentence2vec;10.1155/2016/7536494;Here, we use the tool sentence2vec based on convolutional deep structured semantic models (C-DSSM) [41, 42] to calculate the semantic relevance score.
sentence2vec;https://pypi.org/project/sentence2vec,https://github.com/DengBoCong/sentence2vec;10.1186/s12911-017-0518-1;Vectorization of sentences is being used more frequently as part of natural language and ML tasks with techniques such as Word2Vec and sentence2vec
sentence2vec;https://pypi.org/project/sentence2vec,https://github.com/DengBoCong/sentence2vec;10.1155/2021/6679512;The tool sentence2vec, based on convolutional deep structured semantic models (C-DSSMs), is used to calculate the semantic relevance score [39].
lincon;https://pypi.org/project/lincon;10.1371/journal.pone.0249327;Statistical significance was determined based on adjusted p-values after the Benjamini-Hochberg correction [40], and post hoc pairwise comparisons were applied to identify the source of differentiation between group means using lincon {WRS2}
lincon;https://pypi.org/project/lincon;10.1371/journal.pcbi.0040026;Multiple pairwise comparisons between variables (also called linear contrasts) were performed by using the “lincon” R function
lincon;https://pypi.org/project/lincon;10.1186/1471-244X-11-55;"- Robust post-hoc pairwise comparisons were computed in R [42] by using the bootstrap procedure linconb6 [44], an expansion of the procedure lincon [43], which allows unequal variances; 599 bootstrap samples were taken by default; familywise 95% confidence intervals, corresponding to a 5% probability of making at least one Type I error when performing multiple tests, were calculated."
macro;https://pypi.org/project/macro,https://github.com/MacHu-GWU/macro-project;10.3390/sports7050110;Accordingly, 90 percent confidence intervals (CIs) were estimated using the PROCESS macro for Statistical Package for the Social Sciences (SPSS) version 23.0 (IBM SPSS Statistics, New York, USA).
macro;https://pypi.org/project/macro,https://github.com/MacHu-GWU/macro-project;10.2196/27811;The statistical analysis tools we used in this study mainly included SPSS version 24.0 (IBM Corporation), Analysis of Moment Structures (AMOS) version 24.0 (IBM Corporation), and Process macro version 3.3 for SPSS [46]
macro;https://pypi.org/project/macro,https://github.com/MacHu-GWU/macro-project;10.1186/1751-0473-9-24;After running the algorithm described above 1000 times, macro yields the power estimate of 80% with 95% CIs ranging from 77% to 82%.
RSI.py;https://pypi.org/project/RSI.py,https://github.com/space-wizards/RSI.py;10.1186/s13104-016-2064-9;Examination of the output from RSI.py can be used to easily identify problematic PCR replicates (Additional file 4), for example, an RSI of 0.6 has been previously defined as a threshold for the identification of highly dissimilar replicates [49]
RSI.py;https://pypi.org/project/RSI.py,https://github.com/space-wizards/RSI.py;10.1186/s13104-016-2064-9;The tool RSI.py computes the Renkonen similarity index (RSI) [48] to assess how similar PCR replicates of the same sample are and thus test for the comparability of the PCR replicates of the same sample
RSI.py;https://pypi.org/project/RSI.py,https://github.com/space-wizards/RSI.py;10.1186/s13104-016-2064-9;Subsequently, we used RSI.py to calculate the RSI of every pair-wise PCR replicate comparison of the frequencies of the sequences using an output file from filter.py
xmldiff;https://pypi.org/project/xmldiff,https://github.com/Shoobx/xmldiff;10.1186/1752-0509-3-34;"A replacement patch of the complete document would constitute a δ between B and C but would again be less clear and less efficient; the xmldiff algorithm builds the smallest possible replacement patch, with the minimum patch size being one complete XML element."
ntplib;https://pypi.org/project/ntplib,https://github.com/cf-natali/ntplib;10.3758/s13428-016-0806-1;The offset in the clocks directly after synchronization was measured 100 times with the Python NTP library (ntplib v
ambit;https://pypi.org/project/ambit,https://github.com/khimaros/ambit;10.3762/bjnano.6.165;Histogram of nanomaterial sizes created with d3.js and ambit.js.
geosearch;https://pypi.org/project/geosearch,https://github.com/shansixiong/geosearch;10.1371/journal.pone.0239304;Further complicating this approach was a tightening of the geosearch API during the course of this study due to the Cambridge Analytica scandal [36]
geosearch;https://pypi.org/project/geosearch,https://github.com/shansixiong/geosearch;10.3389/fimmu.2017.00445;Analysis was performed using custom scripts in the R programming language (40) version 3.2.0 and leveraging the packages: geosearch (41), geoquery (42), glmnet (43), rpart (44), randomForest (45), Epi (46), and SuperLearner (37)
geosearch;https://pypi.org/project/geosearch,https://github.com/shansixiong/geosearch;10.3897/BDJ.8.e61454;Moscow Digital Herbarium (https://plant.depo.msu.ru/) is actually an operational version with a number of search tools like label search, geosearch, search on the taxonomic tree, search by Latin and vernacular names etc
WebUI;https://pypi.org/project/WebUI,https://github.com/Widdershin/WebUI/;10.1093/bioinformatics/btw013;User interfaces and communication mechanisms to launch algorithms from Cytomine-WebUI were implemented to allow experts to execute training and prediction algorithms in an autonomous way
WebUI;https://pypi.org/project/WebUI,https://github.com/Widdershin/WebUI/;10.3390/s20164393;From the WebUI, users are able to see a dashboard similar to the one in Figure 7, manage clusters, products, applications, deployments, and system events
WebUI;https://pypi.org/project/WebUI,https://github.com/Widdershin/WebUI/;10.1371/journal.pcbi.1005220;Fig 3B shows a visualization of a single realization as seen by a user in the WebUI after issuing a simulation with SSA
PTS;https://pypi.org/project/PTS,https://github.com/TheElementalOfDestruction/pts;10.1186/1754-6834-7-3;The Tm value of xylanase was considered as a temperature corresponding to the peak value in the derivative melting curve, which was plotted using the PTS software.
PTS;https://pypi.org/project/PTS,https://github.com/TheElementalOfDestruction/pts;10.3390/biology10090886;Third, it provides evidence that results from the spatial discrimination task between burning and gustatory sensations using PTS are reliable
PTS;https://pypi.org/project/PTS,https://github.com/TheElementalOfDestruction/pts;10.1002/ece3.3425;By using PTS, we observed similar spatial patterns of geographic differentiation among the South American populations
randomer;https://pypi.org/project/randomer,https://github.com/kancyframework/python-plugins/tree/main/randomer;10.3390/biom10060878;adapt_find, randomer_find, and fastqc_parser significantly aid the process
report;https://pypi.org/project/report,https://github.com/hoffmann/report;10.3390/brainsci10100715;R 4.0.0 statistical software was used in all the analyses [58], with packages outliers [59], WRS2 [60], robust [61] effectsize [62], coin [63], lmtest [64], and report [62]
report;https://pypi.org/project/report,https://github.com/hoffmann/report;10.1371/journal.ppat.1008261;Data were analyzed using the X-CELLigence experiment report software.
report;https://pypi.org/project/report,https://github.com/hoffmann/report;10.3390/nu13020432;Plots, tables and statistical reports were created using the ggplot2 [72], stargazer [73] and report [74] packages as well as the raincloud plot function [75]
rex;https://pypi.org/project/rex,http://github.com/jimzhan/rex;10.1002/brb3.2261;To determine correlations with RPQ scores, as well as physical, cognitive, and behavioral symptoms, we extracted ROIs where significant group differences were found between mTBI patients and healthy controls in the seed‐based and group ICA analyses, using rex, a tool within CONN
rex;https://pypi.org/project/rex,http://github.com/jimzhan/rex;10.1371/journal.pone.0026037;rex [16], [61]–[62]
rex;https://pypi.org/project/rex,http://github.com/jimzhan/rex;10.1038/s41598-017-03935-y;Functional MRI data analysis was performed using SPM 8 software (Wellcome Department of Imaging Neuroscience, London, UK) and the rex toolbox (version 2.1)
monai;https://pypi.org/project/monai,https://github.com/Project-MONAI/MONAI;10.3390/brainsci11091141;First, all data underwent intensity normalization, a standard step of the monai preprocessing pipeline
monai;https://pypi.org/project/monai,https://github.com/Project-MONAI/MONAI;10.3390/brainsci11091141;"The U-Net model was imported from monai python library and specified using following parameters: dimensions: 3; input channels: 1; output channels: 2; channels: 16, 32, 64, 128, 256; strides: 2, 2, 2, 2; num of residual units = 2."
monai;https://pypi.org/project/monai,https://github.com/Project-MONAI/MONAI;10.3390/brainsci11091141;These transformations were automatically applied by RandAffined function from the monai python package during each epoch of the model training process
glo;https://pypi.org/project/glo,https://github.com/andersroos/glo;10.1371/journal.pone.0244218;Furthermore, Dai examined the ever use and current use of HTPs, including iQOS, glo, and Eclipse
glo;https://pypi.org/project/glo,https://github.com/andersroos/glo;10.3390/ijerph17062098;These include products such as IQOS, Ploom TECH, and glo’.
glo;https://pypi.org/project/glo,https://github.com/andersroos/glo;10.1186/s12954-020-00374-3;"Of the 254 respondents who identified themselves as HTP users, most were users of iQOS (67%), followed by glo (18%) and Ploom TECH (16%), and most used them daily (iQOS 85%; glo 72%; Ploom TECH 52%)"
genomeview;https://pypi.org/project/genomeview;10.1186/s12936-016-1560-7;c Snapshot of genomeview display in PlasmoDB for the region covered by the 13 loci (http://www.plasmoDB.org)
genomeview;https://pypi.org/project/genomeview;10.1534/g3.120.401345;Finally, read mapping support was visualized using the python-powered script package genomeview (Spies ).
claviger;https://pypi.org/project/claviger,http://github.com/bwesterb/claviger/;10.1186/s13071-016-1902-x;claviger s.l
claviger;https://pypi.org/project/claviger,http://github.com/bwesterb/claviger/;10.1186/s12942-015-0001-0;claviger was 127 (Table 3)
claviger;https://pypi.org/project/claviger,http://github.com/bwesterb/claviger/;10.1007/s00436-018-6134-x;claviger s.l
quicklime;https://pypi.org/project/quicklime,https://github.com/hltcoe/quicklime;10.3390/ma13143058;For Control Section, shown in Figure 14a, quicklime generated the highest impacts in eight of the eleven categories analyzed (ADf, GW, ODP, HT, TE, POF, A, E), with contribution percentages ranging from 16.66% for ADe to 75.9% for GW
validator.py;https://pypi.org/project/validator.py,https://github.com/mansam/validator.py;10.3390/metabo11030163;The ‘mwtab’ Python package previously consisted of seven modules: ‘mwtab.py’, ‘tokenizer.py’, ‘fileio.py’, ‘converter.py’, ‘mwschema.py’, ‘validator.py’, and ‘cli.py’
SenseMe;https://pypi.org/project/SenseMe,https://github.com/TomFaulkner/SenseMe;10.3390/mi9100534;in [30], proposed a scheme named SenseMe, which can sense environmental context, as well as the context-aware location
SenseMe;https://pypi.org/project/SenseMe,https://github.com/TomFaulkner/SenseMe;10.3390/s19040786;They evaluated SenseMe against several metrics with the aid of 2 two-week long live deployments involving 15 participants and the detection accuracy reached 91.23%
SenseMe;https://pypi.org/project/SenseMe,https://github.com/TomFaulkner/SenseMe;10.3390/s19040786;SenseMe [26] utilized C4.5 algorithm on data generated from GPS, gyroscope, accelerometer and the Bluetooth module sense environmental context, as well as the context-aware location
Cactus;https://pypi.org/project/Cactus,http://github.com/koenbok/Cactus;10.1093/gigascience/giaa047;By producing a single, reference-free multiple alignment, Cactus allows synteny block reconstruction between any 2 genomes without reference bias, directly from the HAL representation
Cactus;https://pypi.org/project/Cactus,http://github.com/koenbok/Cactus;10.1186/s12915-020-00822-3;"Phylogenetic tree was constructed by aligning the complete genomes with Cactus ([49]), converting the resulting HAL alignment to MAF and then to multi fastas with the requirement of full alignment (all taxa present); fasta files were then concatenated into a single matrix (620 kb) and used in a maximum likelihood analysis with RAxML [50] with 1000 fast bootstrap replicates"
Cactus;https://pypi.org/project/Cactus,http://github.com/koenbok/Cactus;10.1093/gigascience/giy025;Custom scripts were used to interpret the binary output of Progressive Cactus (“Cactus”) [32]
tablets;https://pypi.org/project/tablets,https://github.com/craiglabenz/tablets;10.3389/fpsyg.2019.00127;Another desirable future line of development would be to adapt the utility to other technological formats that are more familiar to adolescents, such as Android or tablets.
tablets;https://pypi.org/project/tablets,https://github.com/craiglabenz/tablets;10.1186/s13063-017-2344-2;Research nurses and assistants collect the data at baseline and follow-up and record it on electronic clinical record forms using Google Nexus™ tablets (Google, Mountain View, CA, USA) running OpenDataKit software
tablets;https://pypi.org/project/tablets,https://github.com/craiglabenz/tablets;10.1186/s13223-021-00565-y;All analysed scenarios resulted in savings when treating with SQ Tree SLIT-tablets compared to Tree Pollen SCIT
DAMN;https://pypi.org/project/DAMN;10.1038/s41380-018-0091-8;"The ADAM17 variant (NM_003183:exon6:c.G644T:p.R215I; rs142946965) was the only variant in an AD relevant gene predicted pathogenic by 7 out of 8 prediction programs (SIFT, Polyphen (HDIV/HVAR)), LRT, MutationTaster, Provean and FATHMM), conserved by three out of four conservation scores (DAMN, GERP, SiPHy) and additionally located within the maximal LOD score region of the pedigree"
microbiome;https://pypi.org/project/microbiome;10.1038/s41598-020-59955-8;Analyses of microbiota diversity were performed in R using the microbiome package.
microbiome;https://pypi.org/project/microbiome;10.1371/journal.pone.0251231;The Aitchison distance was calculated using the ‘microbiome’ package in R
microbiome;https://pypi.org/project/microbiome;10.1080/20002297.2019.1633194;Descriptive indices as alpha-diversity (Shannon-Index), richness (numbers of RSVs observed), evenness (Pielou-Index) and dominance (Bergerparker-Index) were calculated using the package microbiome
DifferentialEquations;https://pypi.org/project/DifferentialEquations;10.1371/journal.pone.0236310;With the model initialized and callibrated as described in the previous section, we obtain the results by solving the system of ordinary differential equations (ODEs) given by Eqs (1) to (5) with the Julia Programming Language’s package DifferentialEquations [39].
DifferentialEquations;https://pypi.org/project/DifferentialEquations;10.1038/s41598-019-54492-5;We use the Rosenbrock23 method of the DifferentialEquations.jl package in the Julia programming language to solve the systems of differential equations
DifferentialEquations;https://pypi.org/project/DifferentialEquations;10.1038/s41598-021-82196-2;Additionally, Julia written toolboxes, such as DifferentialEquations.jl could also be valuable alternatives
mt;https://pypi.org/project/mt;10.1371/journal.pone.0080300;Rictor-mt 3’UTR-1-F:
mt;https://pypi.org/project/mt;10.1002/ece3.2996;Nuc‐mt and nuc‐oxphos candidate genes exhibited the opposite pattern of reproduction genes (Figure 5g–l), with evidence of enrichment in genes from introgression analysis but no evidence of enrichment in outliers from divergence
mt;https://pypi.org/project/mt;10.1186/s13071-015-0720-x;Amino acid sequences of the protein-coding genes were obtained by using the flatworm mt code, and aligned using the program MUSCLE [20] employing default settings.
examiner;https://pypi.org/project/examiner,https://github.com/howie6879/examiner;10.3390/pathogens9040269;"For each section, several images were captured in order to obtain a representative distribution of lignin throughout the leaf layer (including signals captured from leaf veins); all images were acquired with the same microscope settings and analyzed with the Zeiss LSM image examiner software v"
examiner;https://pypi.org/project/examiner,https://github.com/howie6879/examiner;10.1371/journal.ppat.1004136;The fluorescence intensities of UL32-EGFP from the cells infected in Panel A were calculated from the microscopy images with the Zeiss LSM image examiner software
examiner;https://pypi.org/project/examiner,https://github.com/howie6879/examiner;10.1371/journal.pone.0086753;All image processing was performed using the Zeiss LSM 510 image examiner software.
collate;https://pypi.org/project/collate,https://github.com/dssg/collate;10.7717/peerj.3277;Alpha diversity indices were computed from the average of ten iterations using the collate_alpha.py workflow
collate;https://pypi.org/project/collate,https://github.com/dssg/collate;10.3389/fmicb.2021.708990;The rarefied OTU table was generated using the script multiple_rarefactions.py and used for calculating alpha diversity indices by the script alpha_diversity.py, and the results were concatenated into a single file by the script collate_alpha.py
gender-guesser;https://pypi.org/project/gender-guesser,https://github.com/lead-ratings/gender-guesser;10.7717/peerj-cs.156;The package gender-guesser contains a priori only vetted names.
gender-guesser;https://pypi.org/project/gender-guesser,https://github.com/lead-ratings/gender-guesser;10.1039/c9sc04090k;In Section B3 we explore the impact on the scope of this study of using this method by investigating how its results vary with author country, and compare these with an alternative method, the Python-based package “gender-guesser” (version 0.40).24 This package uses a similar method to the ONS method above, whereby an input name is queried by comparison against an input data set of names and genders (which has been gathered from a wide range of countries)
gender-guesser;https://pypi.org/project/gender-guesser,https://github.com/lead-ratings/gender-guesser;10.5195/jmla.2021.1185;In the peer-reviewed study, Santamaria and Mihaljevic compared five gender detection tools (Gender API, NamSor, genderize.io, gender-guesser, and NameAPI) using a dataset of 7,076 manually labelled names
baseline;https://pypi.org/project/baseline,https://github.com/dmgass/baseline;10.3390/molecules25081866;The packages ′signal′ [64], ′EMSC′ [65], ′baseline′, [66], and ′minpack.lm′ [67] were utilized and their functions were complemented
baseline;https://pypi.org/project/baseline,https://github.com/dmgass/baseline;10.1007/s00216-020-03093-7;The preprocessing steps included (i) Raman shift range selection (400 to 1800 cm−1) and data interpolation by local polynomial regression fitting (loess) to a new wavelength axis with a spacing of 2 cm−1, (ii) baseline correction (package baseline [22], method modpolyfit, polynomial degree = 4), (iii) vector normalization
baseline;https://pypi.org/project/baseline,https://github.com/dmgass/baseline;10.3390/s17081724;Data analysis of the Raman spectra and spectral simulations were performed in R [52], using the packages hyperSpec, Ramancal, baseline, and pracma [53,54,55,56]
tes;https://pypi.org/project/tes,https://github.com/deeshugupta/tes;10.1007/s11102-021-01145-4;tes-tape (n = 1)
ecosys;https://pypi.org/project/ecosys;10.3390/plants8100404;There are several field-scale and process-based P-cycling models which are either independent ICECREAM [16,17] or modules integrated into other nutrient cycling models, e.g., ANIMO [18], APSIM [19], EPIC [20], CENTURY [21] and its daily version DAYCENT [22], ecosys [23] and other unnamed models [24,25]
Ctrax;https://pypi.org/project/Ctrax;10.1242/dmm.032482;Tracking was performed with Ctrax and FixErrors Matlab GUI using the guidelines of Branson et al
Ctrax;https://pypi.org/project/Ctrax;10.1038/s41598-019-40952-5;The third and final output the software produces are raw. avi files of the entire experiments, which are amenable for Ctrax and can thus be passed to more advanced behavioral analysis programs
Ctrax;https://pypi.org/project/Ctrax;10.7554/eLife.58942;For experiments examining individual behaviors, the tracking of individual flies was manually reviewed and corrected when necessary using the FixErrors GUI available with Ctrax
CharGer;https://pypi.org/project/CharGer,https://github.com/ding-lab/CharGer;10.1371/journal.pcbi.1007453;2015, extracted from CharGer original publication, Synthetic_VCF_for_Benchmark.vcf.vcf: Synthetic VCF file created from the CharGer_and_Panel_Benchmark.xlsx variants information, InterVar_Benchmark.txt: InterVar predictions of pathogenicity after analysis of the synthetic VCF, TAPES_Benchmark.xlsx: TAPES prediction of pathogenicity after analysis of the synthetic VCF
CharGer;https://pypi.org/project/CharGer,https://github.com/ding-lab/CharGer;10.1186/s13073-021-00964-1;Among the CharGer-prioritized variants as well as all the variants in the ACMG 59 genes that are not directly associated with cancer, we systematically filtered them based on allele read count thresholds and association with cancer or cancer syndromes, followed by ACMG classification along with variant reviews by a board-certified molecular geneticist (Methods)
CharGer;https://pypi.org/project/CharGer,https://github.com/ding-lab/CharGer;10.1038/s41431-021-00878-x;Applying a standardized bioinformatics workflow for variant interpretation including the automated variant interpreters CharGer [10, 11] and CPSR [12] (Supplementary Methods), we classified after manual revision five variants in category 1 genes as pathogenic (P) and four variants as likely pathogenic (LP) (Supplementary Fig. 2, Supplementary Table 3)
ddeint;https://pypi.org/project/ddeint;10.1371/journal.pcbi.1005947;Ordinary differential equations were numerically integrated with the Scipy odeint algorithm in Python 2.7 [37], and delay differential equations were numerically integrated with the Scipy-based DDE solver ddeint [38]
mls;https://pypi.org/project/mls,https://github.com/rembish/mls;10.1371/journal.pgen.1005003; mls-2(cs71) X
pong;https://pypi.org/project/pong,https://github.com/ramachandran-lab/pong;10.1038/s42003-019-0399-1;To detect common signals observed in independent Admixture runs, we used a greedy algorithm implemented in pong software (Supplementary Fig
pong;https://pypi.org/project/pong,https://github.com/ramachandran-lab/pong;10.3390/genes12060833;The results were post-processed and plotted with the pong software [46].
pong;https://pypi.org/project/pong,https://github.com/ramachandran-lab/pong;10.1371/journal.pone.0229330;Our software also offers the user a series of new interactive functions to query the outputs more quickly, view the names of the individual samples and their initial groupings based on the putative population and the sampling site, as well as generate colorblind-friendly plots, significantly differentiating it from software like pong [30] and CLUMPAK [31] that produce static output
ape;https://pypi.org/project/ape,http://github.com/henzk/ape;10.7554/eLife.08904;To obtain the neighbor-joining trees and bootstrap supports across the samples, we used the ‘ape’ package in R (Paradis et al., 2004)
ape;https://pypi.org/project/ape,http://github.com/henzk/ape;10.3389/fpls.2021.712064;Prior to inputting the ML trees into PhyDesign, ML trees were converted to rooted ultrametric trees using the “chronos” function in the ape package (Paradis et al., 2004) implemented in R v.4.0.2
ape;https://pypi.org/project/ape,http://github.com/henzk/ape;10.1038/s41598-021-88964-4;A hierarchical clustering using UPGMA on the euclidean distance matrix between coefficients averaged per taxa is presented as an unrooted tree obtained with the package ape.
ClusterIt;https://pypi.org/project/ClusterIt,https://github.com/arsgeografica/clusterit;10.1371/journal.pone.0023581;To reduce this entropy, the eigenvectors that jointly define the greatest asymmetries between the two subgroups of tumors and the best expression level homogeneity within a given subgroup are selected, using the ClusterIt method [8], thus maximizing the ratio V_inter-groups/Σ V_within-group.
amer;https://pypi.org/project/amer;10.1371/journal.pone.0100580;There are two principle notebooks, amer_model_v6.nb and calculations_v2.nb
AFEM;https://pypi.org/project/AFEM,https://github.com/ZibraMax/FEM;10.1371/journal.pone.0236730;For the prices in 2030 and 2050, two future simulations (AFEM [49] and Link-ing [50] are considered.
AFEM;https://pypi.org/project/AFEM,https://github.com/ZibraMax/FEM;10.3390/ma9010032;The AFEM code has exactly the same formal structure as continuum finite element methods, and therefore can seamlessly be combined with the pre- and post- process codes of finite element software to apply boundary conditions and output atom positions and forces
AFEM;https://pypi.org/project/AFEM,https://github.com/ZibraMax/FEM;10.1016/j.cam.2013.06.009;Whereas the major part of the paper is concerned with the 2D model problem, Section  6 considers convergence of AFEM for 3D
QuantumInformation;https://pypi.org/project/QuantumInformation;10.1371/journal.pone.0209358;In QuantumInformation.jl this is implemented using the type WishartEnsemble{
QuantumInformation;https://pypi.org/project/QuantumInformation;10.1371/journal.pone.0209358;In QuantumInformation.jl these distributions can be sampled as
QuantumInformation;https://pypi.org/project/QuantumInformation;10.1371/journal.pone.0209358;In QuantumInformation.jl this kind of measurement is modeled as CP-TNI map with a single Kraus operator μ(ξ) and represented as
swa;https://pypi.org/project/swa;10.1371/journal.pone.0074830;Simplified calculations that take O(N) steps with the number of loop residues N (see above) are setup with the same swa_protein_dagman.py script above, but without the last flag –loop_force_Nsquared
cursor;https://pypi.org/project/cursor,https://github.com/GijsTimmers/cursor;10.1371/journal.pone.0072941;cursor [26], [30]
cursor;https://pypi.org/project/cursor,https://github.com/GijsTimmers/cursor;10.1371/journal.pone.0072941;cursor has shown that its genetic structure at different spatial scales was largely dependent on the sampling distance considered, habitat patchiness and the sex specific dispersal capability
pyGPs;https://pypi.org/project/pyGPs,https://github.com/marionmari/pyGPs;10.1371/journal.pone.0183499;We investigated surrogate model fit across the selected set of explanatory variables and a range of covariance kernels provided by pyGPs [27]
ri;https://pypi.org/project/ri,https://github.com/hjdr4/ri;10.1371/journal.pone.0032697;The sequences of ARG boxes and their complementaries –due to the symmetry of the palindromic site– were used to create information theory models by the Delila programs makebk, encode, rseq, dalvec, ri and makelogo [63], [64]
engine;https://pypi.org/project/engine;10.1098/rsob.210137;[29] describe one lattice model-based approach, named LASSI (lattice simulation engine for sticker-and-spacer interactions), which generates a coarse-grain model for interactions between multi-valent proteins
engine;https://pypi.org/project/engine;10.1186/s12245-014-0029-0;The first ten pages of a basic web search using the Google search engine were analysed for relevant articles
engine;https://pypi.org/project/engine;10.1186/s12977-017-0373-2;The sequence was compared to the wild-type NL4-3 region using NCBI BLAST alignment engine and amino acid substitutions were identified.
sgt;https://pypi.org/project/sgt,https://github.com/cran2367/sgt;10.1371/journal.pone.0156537;"For skewed symmetric model, several packages are available: skewt [40], sn [41], gamlss.dist [42] and sgt [43] provides functions d, p, q and r for variety of either skew normal or skew student distributions; Newdistns [44] provides functions related to skew symmetric G distribution"
vi;https://pypi.org/project/vi,https://github.com/lhrkkk/general.git;10.1371/journal.pone.0024109;Due to the layout in columns in the blueprint file, using editors that allow text column manipulation, such as vi [38], makes setting up remodeling a relatively simple task.
vi;https://pypi.org/project/vi,https://github.com/lhrkkk/general.git;10.3390/toxins9080245;The standard output is a tab-delimited file that can be opened by text editors (Word, OOWriter, Wordpad, nano, vi, gedit, kate, etc.) or spreadsheet editors (Excel, OOCalc, etc.)
neurodocker;https://pypi.org/project/neurodocker,https://github.com/repronim/neurodocker;10.1371/journal.pone.0210028;To address these issues, we packaged our tool and all its files and software dependencies in a “Docker container” [56] using neurodocker [57]
MetaArray;https://pypi.org/project/MetaArray,https://github.com/outofculture/metaarray;10.1371/journal.pone.0127702;MetaArray is another meta-analysis method proposed by Choi et al
Eos;https://pypi.org/project/Eos,https://github.com/pyfa-org/eos;10.3390/antiox9080673;Three-dimensional molecular modeling was performed using an extensible object-oriented system (Eos), as reported previously [39,40]
Eos;https://pypi.org/project/Eos,https://github.com/pyfa-org/eos;10.1371/journal.pgen.1008664;The subtomogram averaging procedures described below were performed using the electron microscope image analysis software program Eos [38], unless otherwise noted
ring;https://pypi.org/project/ring,https://github.com/youknowone/ring;10.1016/j.celrep.2019.11.016;(E–G) 3B datasets generated for >50 podosomes from >10 EGFP-PAK4-expressing THP-1 cells stained for vinculin (E), paxillin (F), or co-expressing mCherry-Talin (G) were analyzed using ring analysis software (Staszowska et al., 2017)
ring;https://pypi.org/project/ring,https://github.com/youknowone/ring;10.1155/2015/704049;Moreover, S-Paxos becomes better than ring Paxos in such case only after larger number of requests/per unit time.
ring;https://pypi.org/project/ring,https://github.com/youknowone/ring;10.1155/2015/704049;"In addition, HT-Paxos adopts few major concepts as (i) eliminating the work of handling client communications and request dissemination from the leader; that is, leader does not require either receiving or disseminating the client requests; instead it only receives the batch IDs (or request IDs) and orders them (unlike S-Paxos and ring Paxos)"
dendrogram;https://pypi.org/project/dendrogram;10.1186/s12862-015-0538-3;The phylogenetic analysis was carried out by considering BHU1220 as reference to the other 14 genome using Phylomark and dendrogram.
dendrogram;https://pypi.org/project/dendrogram;10.3389/fmicb.2018.03351;Cluster analysis was performed with the “dendrogram” package by column (mass features) without further restriction.
dendrogram;https://pypi.org/project/dendrogram;10.22037/ijpr.2019.1100762;Figure 14 shows that all human and animal integron I negative tested samples were negative in PFGE results but all Integron I positive samples showed different products in different lengths which were diagrammed using dendrogram software (Figure 14).
crs;https://pypi.org/project/crs,http://github.com/gregory-halverson/crs;10.1155/2018/6587049;To implement, the proposed methodology, we use the mathematical algorithms found in the R language, and the libraries used are SpatialPoints (sp), ggmap, tmap, ggplot2, GADMTools, rgeos, gdalUtils, gstat, geoR, proj4, crs, raster, maps, readr, in version 1.0.143 [27–30], and Weka 3.7 [31], and the generation of association rules is carried out.
ephypype;https://pypi.org/project/ephypype;10.1155/2021/5573740;Currently, NeuroPycon offers two packages named ephypype and graphpype
baltic;https://pypi.org/project/baltic,https://github.com/evogytis/baltic;10.2807/1560-7917.ES.2020.25.32.2001410;We visualised the tree using baltic with custom python scripts and manual edits [17].
baltic;https://pypi.org/project/baltic,https://github.com/evogytis/baltic;10.1371/journal.ppat.1009849;We accessed the tree in JSON format and traverse the tree using baltic [57]
BrewPi;https://pypi.org/project/BrewPi,https://github.com/brewpi-remix/brewpi;10.3390/foods9070950;On the BrewPi web page, you can start and stop a mixture, change the temperature profile, view graphs, and change settings [50]
BrewPi;https://pypi.org/project/BrewPi,https://github.com/brewpi-remix/brewpi;10.1016/j.ohx.2020.e00143;The design instructions and source code for the ’BrewPi’ are open source
BrewPi;https://pypi.org/project/BrewPi,https://github.com/brewpi-remix/brewpi;10.1016/j.ohx.2020.e00143;A well described guide to repurposing a refrigerator into a temperature-controlled environmental chamber is described on the commercial ’BrewPi’ project website [41]
skfeature-chappers;https://pypi.org/project/skfeature-chappers,https://github.com/chappers/scikit-feature;10.3389/fgene.2019.00662;"The Python package “skfeature-chappers” (version 1.0.3; https://pypi.org/project/skfeature-chappers/) was used for the feature selection algorithms, and the top 100 features, as ranked by the feature importance score (or feature coefficient) calculated by each algorithm, were used for the comparisons"
skfeature-chappers;https://pypi.org/project/skfeature-chappers,https://github.com/chappers/scikit-feature;10.3389/fgene.2019.00662;The Python package skfeature-chappers (version 1.0.3) was used to run the algorithms.
