name,paragraph,doi,synonyms,language,authors,urls,not_urls
pycsa,"To search globally optimal alignments, we used the CSA algorithm and it was implemented using pycsa [35]",10.1371/journal.pone.0210177,,,"InSuk Joung,Jong Yun Kim,Keehyoung Joo,Jooyoung Lee","https://github.com/thelahunginjeet/pycsa, https://pypi.org/project/pycsa/","https://cran.r-project.org/package=pcts, https://github.com/cran/polysat, https://cran.r-project.org/package=spcosa, https://cran.r-project.org/package=polysat, https://github.com/dsuess/pycsalgs, https://github.com/DoomhawkRu/PyCSAPI, https://github.com/GeoBosh/pcts, https://github.com/cran/spcosa, https://github.com/nikcleju/pyCSalgos, https://github.com/earthai-tech/pycsamt, https://github.com/lvclark/polysat, https://cran.r-project.org/package=rpca, https://github.com/cran/csa, https://github.com/structurely/csa, https://github.com/cran/pcts, https://github.com/cran/rpca, https://cran.r-project.org/package=csa"
pytorch,All the proposed method and models were implemented using pytorch and fastai [51],10.3390/s21061983,"Pytorch1,PyTorch DL,GPyTorch,PyTorchVideo,PyTorch-Kaldi,Pytorch3D,PyTorch-NLP,PyTorch0,Pytorch-0,PyTorch2,Pytorch-GPU,Pytorch0,Pytorch Adam,PytorchVideo,PyTorch3D,PyTorch GPU,PyTorch C,PyTorch5,PyTorch1,pytorch1,pytorch,pytorch-1,PyTorch-1",,"Weipeng Shi,Wenhu Qin,Zhonghua Yun,Peng Ping,Kaiyang Wu,Yuke Qu","https://pypi.org/project/torch/, https://github.com/cran/torch, https://github.com/pytorch/pytorch","https://github.com/junyanz/pytorch-CycleGAN-and-pix2pix, https://github.com/mlverse/torch, https://cran.r-project.org/package=mlr3torch, https://github.com/mlr-org/mlr3torch, https://github.com/cran/psych, https://cran.r-project.org/package=torchopt, https://github.com/cran/touch, https://github.com/cran/torchopt, https://cran.r-project.org/package=torch, https://github.com/huggingface/pytorch-image-models, https://github.com/yunjey/pytorch-tutorial, https://github.com/Lightning-AI/pytorch-lightning, https://cran.r-project.org/package=touch, https://cran.r-project.org/package=psych, https://github.com/cran/mlr3torch, https://github.com/e-sensing/torchopt, https://github.com/wenjie2wang/touch"
pytorch,All transformations can be implemented by pytorch and were performed during training on each data batch according to the mentioned probabilities,10.3390/s20205762,"Pytorch1,PyTorch DL,GPyTorch,PyTorchVideo,PyTorch-Kaldi,Pytorch3D,PyTorch-NLP,PyTorch0,Pytorch-0,PyTorch2,Pytorch-GPU,Pytorch0,Pytorch Adam,PytorchVideo,PyTorch3D,PyTorch GPU,PyTorch C,PyTorch5,PyTorch1,pytorch1,pytorch,pytorch-1,PyTorch-1",,"André Almeida Santos,Filipe Augusto Santos Rocha,Agnaldo José da Rocha Reis,Frederico Gadelha Guimarães",https://github.com/pytorch/pytorch,"https://github.com/junyanz/pytorch-CycleGAN-and-pix2pix, https://github.com/mlverse/torch, https://cran.r-project.org/package=mlr3torch, https://github.com/mlr-org/mlr3torch, https://github.com/cran/psych, https://cran.r-project.org/package=torchopt, https://github.com/cran/touch, https://github.com/cran/torchopt, https://cran.r-project.org/package=torch, https://github.com/huggingface/pytorch-image-models, https://github.com/yunjey/pytorch-tutorial, https://pypi.org/project/torch/, https://github.com/Lightning-AI/pytorch-lightning, https://cran.r-project.org/package=touch, https://github.com/cran/torch, https://cran.r-project.org/package=psych, https://github.com/cran/mlr3torch, https://github.com/e-sensing/torchopt, https://github.com/wenjie2wang/touch"
pytorch,"Further preprocessing can be directly applied using the utils python package provided, making the data readily available to exploit in popular python machine learning packages as pytorch and tensorflow.",10.3389/fnins.2020.00919,"Pytorch1,PyTorch DL,GPyTorch,PyTorchVideo,PyTorch-Kaldi,Pytorch3D,PyTorch-NLP,PyTorch0,Pytorch-0,PyTorch2,Pytorch-GPU,Pytorch0,Pytorch Adam,PytorchVideo,PyTorch3D,PyTorch GPU,PyTorch C,PyTorch5,PyTorch1,pytorch1,pytorch,pytorch-1,PyTorch-1",Python,"Pablo Ortega,Tong Zhao,A. Aldo Faisal",https://github.com/pytorch/pytorch,"https://github.com/junyanz/pytorch-CycleGAN-and-pix2pix, https://github.com/mlverse/torch, https://cran.r-project.org/package=mlr3torch, https://github.com/mlr-org/mlr3torch, https://github.com/cran/psych, https://cran.r-project.org/package=torchopt, https://github.com/cran/touch, https://github.com/cran/torchopt, https://cran.r-project.org/package=torch, https://github.com/huggingface/pytorch-image-models, https://github.com/yunjey/pytorch-tutorial, https://pypi.org/project/torch/, https://github.com/Lightning-AI/pytorch-lightning, https://cran.r-project.org/package=touch, https://github.com/cran/torch, https://cran.r-project.org/package=psych, https://github.com/cran/mlr3torch, https://github.com/e-sensing/torchopt, https://github.com/wenjie2wang/touch"
readr,"Statistical analyses were performed with the R environment 4.02 v3.4.4: with DESeq2, readr, and tximport libraries loaded",10.1038/s42003-021-02366-w,"R packages readr,readr R package,R-package readr,R package readr,Read,read,readr package,readrr",R,"James R. Hagerty,Hyung‐Chul Kim,Emmitt R. Jolly","https://github.com/cran/readr, https://cran.r-project.org/web/packages/readr/index.html, https://github.com/tidyverse/readr, https://cran.r-project.org/package=readr","https://cran.r-project.org/package=bulkreadr, https://github.com/readrops/Readrops, https://github.com/cran/hildareadR, https://cran.r-project.org/package=BREADR, https://cran.r-project.org/package=bigreadr, https://github.com/s3ththompson/readrc, https://github.com/cran/bulkreadr, https://github.com/cran/bigreadr, https://github.com/privefl/bigreadr, https://github.com/Aerolab/readremaining.js, https://github.com/gbganalyst/bulkreadr, https://cran.r-project.org/package=hildareadR, https://github.com/cran/BREADR, https://github.com/jonotuke/BREADR"
readr,"The R packages required to install and run annoFuse are reshape2, dplyr, tidyr, ggplot2, qdapRegex, ggpubr, tibble, ggthemes, EnsDb.Hsapiens.v86, grid, readr, grDevices, stats, utils, stringr, shiny, shinydashboard, rintrojs, shinythemes, DT, rmarkdown, and methods, with the optional package: knitr",10.1186/s12859-020-03922-7,"R packages readr,readr R package,R-package readr,R package readr,Read,read,readr package,readrr",R,"Krutika S. Gaonkar,Fédérico Marini,Komal S. Rathi,Payal Jain,Yuankun Zhu,Nicholas A. Chimicles,Miguel Brown,Ammar S. Naqvi,Bo Zhang,Phillip B. Storm,John M. Maris,Pichai Raman,Adam Resnick,Konstantin Strauch,Jaclyn Taroni,Jo Lynne Rokita","https://github.com/cran/readr, https://cran.r-project.org/web/packages/readr/index.html, https://github.com/tidyverse/readr, https://cran.r-project.org/package=readr","https://cran.r-project.org/package=bulkreadr, https://github.com/readrops/Readrops, https://github.com/cran/hildareadR, https://cran.r-project.org/package=BREADR, https://cran.r-project.org/package=bigreadr, https://github.com/s3ththompson/readrc, https://github.com/cran/bulkreadr, https://github.com/cran/bigreadr, https://github.com/privefl/bigreadr, https://github.com/Aerolab/readremaining.js, https://github.com/gbganalyst/bulkreadr, https://cran.r-project.org/package=hildareadR, https://github.com/cran/BREADR, https://github.com/jonotuke/BREADR"
readr,"The following packages were used: readr (Wickham et al., 2017), magrittr (Bache & Wickham, 2014), tidyverse (Wickham, 2017), and ggplot2 (Wickham, 2009).",10.7717/peerj.6486,"R packages readr,readr R package,R-package readr,R package readr,Read,read,readr package,readrr",,"Juliane Traxler,Victoria J. Madden,G. Lorimer Moseley,Johan W.S. Vlaeyen","https://github.com/cran/readr, https://cran.r-project.org/web/packages/readr/index.html, https://github.com/tidyverse/readr, https://cran.r-project.org/package=readr","https://cran.r-project.org/package=bulkreadr, https://github.com/readrops/Readrops, https://github.com/cran/hildareadR, https://cran.r-project.org/package=BREADR, https://cran.r-project.org/package=bigreadr, https://github.com/s3ththompson/readrc, https://github.com/cran/bulkreadr, https://github.com/cran/bigreadr, https://github.com/privefl/bigreadr, https://github.com/Aerolab/readremaining.js, https://github.com/gbganalyst/bulkreadr, https://cran.r-project.org/package=hildareadR, https://github.com/cran/BREADR, https://github.com/jonotuke/BREADR"
requests,"Project name: Prikbord Project home page:http://prikbord.science.ru.nl/Operating system: Linux Programming language: Python, javascript Other requirements: Django 1.5.11 or higher, MongoDB 2.6.10, pymongo 2.7.2 or higher, requests 2.13.0 or higher License: GNU GPL Any restrictions to use by non-academics: licence needed",10.1186/s12911-020-1046-y,"CRequest,Request a,RequestWS,Requests,python requests library,grequests,Request,requests",JavaScript,"Florian Kunneman,Mattijs Lambooij,Albert Wong,Antal van den Bosch,Liesbeth Mollema",https://pypi.org/project/requests/,"https://cran.r-project.org/package=request, https://github.com/thomasp85/reqres, https://cran.r-project.org/package=reqres, https://github.com/cran/request, https://github.com/WordPress/Requests, https://github.com/psf/requests-html, https://github.com/sckott/request, https://github.com/requests/requests-oauthlib, https://github.com/psf/requests, https://cran.r-project.org/package=quest, https://github.com/cran/rquest, https://github.com/shenal-dkumara/rquest, https://github.com/ross/requests-futures, https://github.com/cran/reqres, https://github.com/cran/quest, https://github.com/cran/treestats, https://cran.r-project.org/package=treestats, https://cran.r-project.org/package=rquest, https://github.com/thijsjanzen/treestats"
requests,"Using requests and BeautifulSoup packages in Python, all the PDF files with the titles containing “MRK” by avoiding cases sensitivity of uppercase or lowercase for each letter (e.g., “mRK,” “MrK,” “mrk,” etc.) from the years 2018, 2019, and 2020 were automatically collected and saved in a separate folder for further steps",10.3389/fvets.2021.674730,"CRequest,Request a,RequestWS,Requests,python requests library,grequests,Request,requests",Python,"Majid Jaberi‐Douraki,Soudabeh Taghian Dinani,Nuwan Indika Millagaha Gedara,Xuan Xu,E. Richards,Fiona Maunsell,Nader Zad,Lisa A. Tell","https://github.com/psf/requests, https://pypi.org/project/requests/","https://cran.r-project.org/package=request, https://github.com/thomasp85/reqres, https://cran.r-project.org/package=reqres, https://github.com/cran/request, https://github.com/WordPress/Requests, https://github.com/psf/requests-html, https://github.com/sckott/request, https://github.com/requests/requests-oauthlib, https://cran.r-project.org/package=quest, https://github.com/cran/rquest, https://github.com/shenal-dkumara/rquest, https://github.com/ross/requests-futures, https://github.com/cran/reqres, https://github.com/cran/quest, https://github.com/cran/treestats, https://cran.r-project.org/package=treestats, https://cran.r-project.org/package=rquest, https://github.com/thijsjanzen/treestats"
requests,"We used the json and requests packages [35,36]to collect data and the scikit-learn package [37] to impute missing values",10.1016/j.dib.2021.107360,"CRequest,Request a,RequestWS,Requests,python requests library,grequests,Request,requests",,"Arezoo Haratian,Hadi Fazelinia,Zeinab Maleki,Pouria Ramazi,Hao Wang,Mark A. Lewis,Russell Greiner,David S. Wishart",https://pypi.org/project/requests/,"https://cran.r-project.org/package=request, https://github.com/thomasp85/reqres, https://cran.r-project.org/package=reqres, https://github.com/cran/request, https://github.com/WordPress/Requests, https://github.com/psf/requests-html, https://github.com/sckott/request, https://github.com/requests/requests-oauthlib, https://github.com/psf/requests, https://cran.r-project.org/package=quest, https://github.com/cran/rquest, https://github.com/shenal-dkumara/rquest, https://github.com/ross/requests-futures, https://github.com/cran/reqres, https://github.com/cran/quest, https://github.com/cran/treestats, https://cran.r-project.org/package=treestats, https://cran.r-project.org/package=rquest, https://github.com/thijsjanzen/treestats"
rmarkdown,"The CircIMPACT tool is developed based on R [39] (R version 3.6.3 or later are recommended), which also depends on several R packages (knitr [40], rmarkdown [41], data.table [42], dplyr [43], tydyverse [44], Rtsne [45], kableExtra [46], sparkline, magrittr [47], caret [48])",10.3390/genes12071044,"RMarkDown,rMarkdown,R-package rmarkdown,Rmark,rmarkdown,Markdown,R package rmarkdown,RMark,Rmarkdown,markdown,MarkDown,RMarkdown,R/RMarkdown",R,"Alessia Buratin,Enrico Gaffo,Anna Dal Molin,Stefania Bortoluzzi","https://cran.r-project.org/web/packages/rmarkdown/index.html, https://github.com/cran/rmarkdown, https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown","https://github.com/djvanderlaan/simplermarkdown, https://github.com/AQLT/rjdmarkdown, https://github.com/cran/simplermarkdown, https://github.com/rstudio/markdown, https://github.com/rstudio/rmarkdown-cookbook, https://github.com/vim-pandoc/vim-rmarkdown, https://github.com/rstudio/rmarkdown-book, https://cran.r-project.org/package=markdown, https://cran.r-project.org/package=rjdmarkdown, https://github.com/cran/rjdmarkdown, https://github.com/cosname/rmarkdown-guide, https://cran.r-project.org/package=simplermarkdown, https://github.com/cran/markdown"
rmarkdown,"The final, user-friendly HTML reports were produced using R markdown packages rmarkdown 2.6, knitr 1.30 and kableExtra 1.3.1.",10.3389/fmolb.2021.635074,"RMarkDown,rMarkdown,R-package rmarkdown,Rmark,rmarkdown,Markdown,R package rmarkdown,RMark,Rmarkdown,markdown,MarkDown,RMarkdown,R/RMarkdown",R,"Elena Díaz-Santiago,M. Gonzalo Claros,Raquel Yahyaoui,Yolanda de Diego‐Otero,Rocío Calvo,Janet Hoenicka,Francesc Palau,Juan A. G. Ranea,James R. Perkins","https://cran.r-project.org/web/packages/rmarkdown/index.html, https://github.com/cran/rmarkdown, https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown","https://github.com/djvanderlaan/simplermarkdown, https://github.com/AQLT/rjdmarkdown, https://github.com/cran/simplermarkdown, https://github.com/rstudio/markdown, https://github.com/rstudio/rmarkdown-cookbook, https://github.com/vim-pandoc/vim-rmarkdown, https://github.com/rstudio/rmarkdown-book, https://cran.r-project.org/package=markdown, https://cran.r-project.org/package=rjdmarkdown, https://github.com/cran/rjdmarkdown, https://github.com/cosname/rmarkdown-guide, https://cran.r-project.org/package=simplermarkdown, https://github.com/cran/markdown"
rmarkdown,The package includes R Markdown templates which are processed using rmarkdown and knitr to produce HTML or PDF reports,10.12688/f1000research.6379.2,"RMarkDown,rMarkdown,R-package rmarkdown,Rmark,rmarkdown,Markdown,R package rmarkdown,RMark,Rmarkdown,markdown,MarkDown,RMarkdown,R/RMarkdown",R,"Leonardo Collado‐Torres,Andrew E. Jaffe,Jeffrey T. Leek","https://cran.r-project.org/web/packages/rmarkdown/index.html, https://github.com/cran/rmarkdown, https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown","https://github.com/djvanderlaan/simplermarkdown, https://github.com/AQLT/rjdmarkdown, https://github.com/cran/simplermarkdown, https://github.com/rstudio/markdown, https://github.com/rstudio/rmarkdown-cookbook, https://github.com/vim-pandoc/vim-rmarkdown, https://github.com/rstudio/rmarkdown-book, https://cran.r-project.org/package=markdown, https://cran.r-project.org/package=rjdmarkdown, https://github.com/cran/rjdmarkdown, https://github.com/cosname/rmarkdown-guide, https://cran.r-project.org/package=simplermarkdown, https://github.com/cran/markdown"
scikit-learn,"For taxonomic classification, a scikit-learn [44] naive Bayes classifier was created against the taxonomic classification from ARB-SILVA [45] 132 release (99% OTU data set), which was trained for the used primers",10.1186/s13073-021-00919-6,"SCikit-learn,Scikit-learn Toolbox,scikits-learn,Python scikit-learn package,scikit-lear,Scikit-Learn.FastICA,Scikit-Iearn,scikit-learn,scikit-learn Python,Scikit_learn,Scikit-learn (Machine,scikitslearn,scikit-Learn,scikit learn,Python library scikit-learn,scikit - learn,Scikit-learn Pedregosa,scikit-learn Python Library,scikit-Iearn,Sckit-learn,Scikits-Learn,Scikit-learn:,Scikit–learn,scikit-learn: machine learning in Python,SciKit-Learn,scikit-learn2,scikit-learn library,Scitkit-Learn,SciKit learn,Scikit-Learn package,2scikit-learn,Scikit-learn,Scikits-learn,scikit-learn (sklearn),Scikit-Learn Python,Scikit‐learn,scikit-learn48,Scikit-learn python,scikit-learn81,scikit-learn python library,Scikit Learn,Scikit-learn0,Scikit-lean,Scikit-Learn24,Scikit-Learn Package,scikit-learn Developers,SciKit-Learn library,scikit-learn: machine learning in python,Sciket-Learn,Scikit-Learn,Scitkit-learn,sci-kit-learn,scikit-learn CART,Scikit-Learn PCA,SciKitLearn,scikit-learn10,Scikit–Learn,Scikit learn,scikit‐learn,Sciket-learn,Scikit-Learn/manifold,scikit-learn Python library package,scikit-learn library for Python,scikit-learn22,scikit-learn33,Scikit‐Learn,Scikit-learn31,sciki-learn,Scikit-learns,Scikit-learn toolbox,SciKit-learn,Scikit-learn”,scikit-learn (Pedregosa,Scikit-Scikit-learn,Scikit-learnv,Scikit-learn Library,Scikit-learn library,scikit-learn python package,Scikit-Learn®,SCiKit-learn,scikit_learn,scikit-learn-contrib,scikit -learn,scikit-learn package,SciKit Learn,Scikit-learn29,scikit-multilearn,ScikitLearn,Python scikit-learn gridsearchCV,sckit-learn,Scikt-learn,scikit-learn Python package,Scikitlearn,scikit-learn Python package for,Scikit-learning,Scikit-learn (Pedregosa,scikit-learning,scikit-learn python,Scikit-Learn.PCA,Scikit-learn package,Sci-kit-learn,Scikit-Learn library,scikit-learn estimator,scikit-learn R package,Python scikit-learn,Python scikit-learn library,scikit.learn,scikit-learn API,Scikit Learn5,Scikit-learn Python,Python package scikit-learn,scikitlearn,scikit-learn8,scikit-learn Python package2223,scikit-learn Pedregosa,Scikit-Learn Library,Scikit-learn Package,scitkit-learn,Scilit-learn,scikit-learn Python library",,"Rima Chakaroun,Lucas Massier,Anna Heintz‐Buschart,Nedal Said,Jörg Fallmann,Alyce Crane,Tatjana Schütz,Arne Dietrich,Matthias Blüher,Michael Stümvoll,Niculina Musat,Péter Kovács","https://pypi.org/project/scikit-learn/, https://github.com/scikit-learn/scikit-learn","https://github.com/scikit-learn-contrib/sklearn-pandas, https://cran.r-project.org/package=clustlearn, https://github.com/cran/catlearn, https://github.com/scikit-learn-contrib/hdbscan, https://github.com/cran/asciiruler, https://github.com/cran/hmclearn, https://github.com/ajwills72/catlearn, https://github.com/cran/clustlearn, https://github.com/justmarkham/scikit-learn-videos, https://cran.r-project.org/package=asciiruler, https://cran.r-project.org/package=hmclearn, https://github.com/cran/specklestar, https://cran.r-project.org/package=catlearn, https://github.com/Ediu3095/clustlearn, https://github.com/drastega/specklestar, https://cran.r-project.org/package=specklestar, https://github.com/scikit-learn-contrib/imbalanced-learn"
scikit-learn,We performed random forest classification using the implementation of this method in Python’s scikit-learn package,10.3389/fmicb.2020.00383,"SCikit-learn,Scikit-learn Toolbox,scikits-learn,Python scikit-learn package,scikit-lear,Scikit-Learn.FastICA,Scikit-Iearn,scikit-learn,scikit-learn Python,Scikit_learn,Scikit-learn (Machine,scikitslearn,scikit-Learn,scikit learn,Python library scikit-learn,scikit - learn,Scikit-learn Pedregosa,scikit-learn Python Library,scikit-Iearn,Sckit-learn,Scikits-Learn,Scikit-learn:,Scikit–learn,scikit-learn: machine learning in Python,SciKit-Learn,scikit-learn2,scikit-learn library,Scitkit-Learn,SciKit learn,Scikit-Learn package,2scikit-learn,Scikit-learn,Scikits-learn,scikit-learn (sklearn),Scikit-Learn Python,Scikit‐learn,scikit-learn48,Scikit-learn python,scikit-learn81,scikit-learn python library,Scikit Learn,Scikit-learn0,Scikit-lean,Scikit-Learn24,Scikit-Learn Package,scikit-learn Developers,SciKit-Learn library,scikit-learn: machine learning in python,Sciket-Learn,Scikit-Learn,Scitkit-learn,sci-kit-learn,scikit-learn CART,Scikit-Learn PCA,SciKitLearn,scikit-learn10,Scikit–Learn,Scikit learn,scikit‐learn,Sciket-learn,Scikit-Learn/manifold,scikit-learn Python library package,scikit-learn library for Python,scikit-learn22,scikit-learn33,Scikit‐Learn,Scikit-learn31,sciki-learn,Scikit-learns,Scikit-learn toolbox,SciKit-learn,Scikit-learn”,scikit-learn (Pedregosa,Scikit-Scikit-learn,Scikit-learnv,Scikit-learn Library,Scikit-learn library,scikit-learn python package,Scikit-Learn®,SCiKit-learn,scikit_learn,scikit-learn-contrib,scikit -learn,scikit-learn package,SciKit Learn,Scikit-learn29,scikit-multilearn,ScikitLearn,Python scikit-learn gridsearchCV,sckit-learn,Scikt-learn,scikit-learn Python package,Scikitlearn,scikit-learn Python package for,Scikit-learning,Scikit-learn (Pedregosa,scikit-learning,scikit-learn python,Scikit-Learn.PCA,Scikit-learn package,Sci-kit-learn,Scikit-Learn library,scikit-learn estimator,scikit-learn R package,Python scikit-learn,Python scikit-learn library,scikit.learn,scikit-learn API,Scikit Learn5,Scikit-learn Python,Python package scikit-learn,scikitlearn,scikit-learn8,scikit-learn Python package2223,scikit-learn Pedregosa,Scikit-Learn Library,Scikit-learn Package,scitkit-learn,Scilit-learn,scikit-learn Python library",Python,"Zhangran Chen,Yurou Xie,Fei Zhou,Bangzhou Zhang,Jingtong Wu,Luxi Yang,Shuangbin Xu,Robert D. Stedtfeld,Qiongyun Chen,Jingjing Liu,Xiang Zhang,Hongzhi Xu,Jianlin Ren","https://pypi.org/project/scikit-learn/, https://github.com/scikit-learn/scikit-learn","https://github.com/scikit-learn-contrib/sklearn-pandas, https://cran.r-project.org/package=clustlearn, https://github.com/cran/catlearn, https://github.com/scikit-learn-contrib/hdbscan, https://github.com/cran/asciiruler, https://github.com/cran/hmclearn, https://github.com/ajwills72/catlearn, https://github.com/cran/clustlearn, https://github.com/justmarkham/scikit-learn-videos, https://cran.r-project.org/package=asciiruler, https://cran.r-project.org/package=hmclearn, https://github.com/cran/specklestar, https://cran.r-project.org/package=catlearn, https://github.com/Ediu3095/clustlearn, https://github.com/drastega/specklestar, https://cran.r-project.org/package=specklestar, https://github.com/scikit-learn-contrib/imbalanced-learn"
scikit-learn,"scikit-learn (Pedregosa et al., 2011).",10.7554/eLife.46935,"SCikit-learn,Scikit-learn Toolbox,scikits-learn,Python scikit-learn package,scikit-lear,Scikit-Learn.FastICA,Scikit-Iearn,scikit-learn,scikit-learn Python,Scikit_learn,Scikit-learn (Machine,scikitslearn,scikit-Learn,scikit learn,Python library scikit-learn,scikit - learn,Scikit-learn Pedregosa,scikit-learn Python Library,scikit-Iearn,Sckit-learn,Scikits-Learn,Scikit-learn:,Scikit–learn,scikit-learn: machine learning in Python,SciKit-Learn,scikit-learn2,scikit-learn library,Scitkit-Learn,SciKit learn,Scikit-Learn package,2scikit-learn,Scikit-learn,Scikits-learn,scikit-learn (sklearn),Scikit-Learn Python,Scikit‐learn,scikit-learn48,Scikit-learn python,scikit-learn81,scikit-learn python library,Scikit Learn,Scikit-learn0,Scikit-lean,Scikit-Learn24,Scikit-Learn Package,scikit-learn Developers,SciKit-Learn library,scikit-learn: machine learning in python,Sciket-Learn,Scikit-Learn,Scitkit-learn,sci-kit-learn,scikit-learn CART,Scikit-Learn PCA,SciKitLearn,scikit-learn10,Scikit–Learn,Scikit learn,scikit‐learn,Sciket-learn,Scikit-Learn/manifold,scikit-learn Python library package,scikit-learn library for Python,scikit-learn22,scikit-learn33,Scikit‐Learn,Scikit-learn31,sciki-learn,Scikit-learns,Scikit-learn toolbox,SciKit-learn,Scikit-learn”,scikit-learn (Pedregosa,Scikit-Scikit-learn,Scikit-learnv,Scikit-learn Library,Scikit-learn library,scikit-learn python package,Scikit-Learn®,SCiKit-learn,scikit_learn,scikit-learn-contrib,scikit -learn,scikit-learn package,SciKit Learn,Scikit-learn29,scikit-multilearn,ScikitLearn,Python scikit-learn gridsearchCV,sckit-learn,Scikt-learn,scikit-learn Python package,Scikitlearn,scikit-learn Python package for,Scikit-learning,Scikit-learn (Pedregosa,scikit-learning,scikit-learn python,Scikit-Learn.PCA,Scikit-learn package,Sci-kit-learn,Scikit-Learn library,scikit-learn estimator,scikit-learn R package,Python scikit-learn,Python scikit-learn library,scikit.learn,scikit-learn API,Scikit Learn5,Scikit-learn Python,Python package scikit-learn,scikitlearn,scikit-learn8,scikit-learn Python package2223,scikit-learn Pedregosa,Scikit-Learn Library,Scikit-learn Package,scitkit-learn,Scilit-learn,scikit-learn Python library",,"Kristian Davidsen,Branden J Olson,William S. DeWitt,Jean Feng,Elias Harkins,Philip Bradley,F. A. Matsen","https://pypi.org/project/scikit-learn/, https://github.com/scikit-learn/scikit-learn","https://github.com/scikit-learn-contrib/sklearn-pandas, https://cran.r-project.org/package=clustlearn, https://github.com/cran/catlearn, https://github.com/scikit-learn-contrib/hdbscan, https://github.com/cran/asciiruler, https://github.com/cran/hmclearn, https://github.com/ajwills72/catlearn, https://github.com/cran/clustlearn, https://github.com/justmarkham/scikit-learn-videos, https://cran.r-project.org/package=asciiruler, https://cran.r-project.org/package=hmclearn, https://github.com/cran/specklestar, https://cran.r-project.org/package=catlearn, https://github.com/Ediu3095/clustlearn, https://github.com/drastega/specklestar, https://cran.r-project.org/package=specklestar, https://github.com/scikit-learn-contrib/imbalanced-learn"
shiny,"The current implementation depends on the following R packages: TCC, shiny, shinyBS, shinycssloaders, shinydashboard, shinyWidgets, plotly, dplyr, DT, heatmaply, tidyr, utils, rmarkdown, data.table, RColorBrewer, knitr, cluster, and MASS",10.1186/s13104-019-4179-2,"Rshiny,SHIN,SHINY R,Shiny Web,ShinyRGL,Shiny app,shinyFuse,shinyApp,shinyDAG,shinysky,ShinyNGS,ShinyBN,ShinyGeo,shinyGPA,ShinyGPAS,Shiny.r,shinymeta,ShinyLi,ShinyGOv0,Shiny-GO,Shiny App,Shiny-Seq,R-package ‘shiny’,ShinyGPA,shiny R,ShinyAIM,ShinyApp,shinystan,Shiny-seq,glistening,ShinyIO,shinyHTM,ShinnyGO,Shiny/R,shinyjs,Shinystan,shinyLi,shinyLi R,ShinyGEO,shinyGEO,RShiny,SHINY app,shinyBN,shinyngs,ShinyStan,shinyMA,Shiny R,shiny.io,ShinyApps,Shiny3,shinyAE,shinyBS,shiny18,shinyAce,shinylogs,Shiny27,ShinyGo,ShinyGO®,Shiny-app,shinyTree,Shiny GAM,ShinyJS,shiny,SHINNY,ShinyR,R-package shiny,ShinyGO,glossy,Shiny-R,rshiny,Shinymeta,ShinyNANO,Shiny GUI,ShinySOM,Shinyjs",R,"Wei Su,Jianqiang Sun,Kentaro K. Shimizu,Koji Kadota","https://github.com/rstudio/shiny, https://cran.r-project.org/package=shiny, https://cran.r-project.org/web/packages/shiny/index.html, https://github.com/cran/shiny","https://github.com/rikschennink/shiny, https://github.com/alekrutkowski/autoshiny, https://github.com/cran/autoshiny, https://github.com/shinyorg/shiny, https://cran.r-project.org/package=ANOVAShiny2, https://github.com/cran/BLRShiny, https://github.com/cran/ANOVAShiny, https://github.com/cran/ANOVAShiny2, https://cran.r-project.org/package=autoshiny, https://cran.r-project.org/package=BLRShiny, https://github.com/posit-dev/py-shiny, https://github.com/rstudio/shiny-examples, https://github.com/nanxstats/awesome-shiny-extensions, https://cran.r-project.org/package=ANOVAShiny, https://pypi.org/project/shiny/"
