,id,name,doi,paragraph,authors,field/topic/keywords,url (ground truth),candidate_urls,probability (ground truth),metadata_name,metadata_authors,metadata_keywords,metadata_description,name_metric,author_metric,paragraph_metric,keywords_metric,language_metric,average,min,max
475,4913,relaimpo,10.3389/fneur.2018.00526,Coefficients of determination were calculated with the “relaimpo” package,"Édouard Duchesnay,Fouad Hadj‐Selem,François De Guio,Mathieu Dubois,Jean‐François Mangin,Marco Duering,Stefan Ropele,Reinhold Schmidt,Martin Dichgans,Hugues Chabriat,Éric Jouvent","CADASIL,Hyperintensity,Leukoencephalopathy,White matter","https://cran.r-project.org/package=relaimpo, https://github.com/cran/relaimpo",https://github.com/cran/relaimpo,1,relaimpo,cran,,":exclamation: This is a read-only mirror of the CRAN R package repository.  relaimpo — Relative Importance of Regressors in Linear Models. Homepage: https://prof.bht-berlin.de/groemping/relaimpo/, https://prof.bht-berlin.de/groemping/",1.0,0.590952380952381,0.4365103542804718,0.0285855159163475,,0.5140120627873,0.0285855159163475,1.0
476,4933,requests,10.1016/j.dib.2021.107360,"We used the json and requests packages [35,36]to collect data and the scikit-learn package [37] to impute missing values","Arezoo Haratian,Hadi Fazelinia,Zeinab Maleki,Pouria Ramazi,Hao Wang,Mark A. Lewis,Russell Greiner,David S. Wishart","Outbreak,Coronavirus disease 2019 (COVID-19),Pandemic,Social distance,Public health,2019-20 coronavirus outbreak,Geography","https://pypi.org/project/requests/, https://github.com/psf/requests",https://github.com/psf/requests,1,requests,Python Software Foundation,"client, cookies, forhumans, http, humans, python, python-requests, requests","A simple, yet elegant, HTTP library.",1.0,0.4695258445258445,0.1494582444429397,0.0277088992297649,,0.4116732470496373,0.0277088992297649,1.0
477,4934,requests,10.1016/j.dib.2021.107360,"We used the json and requests packages [35,36]to collect data and the scikit-learn package [37] to impute missing values","Arezoo Haratian,Hadi Fazelinia,Zeinab Maleki,Pouria Ramazi,Hao Wang,Mark A. Lewis,Russell Greiner,David S. Wishart","Outbreak,Coronavirus disease 2019 (COVID-19),Pandemic,Social distance,Public health,2019-20 coronavirus outbreak,Geography","https://pypi.org/project/requests/, https://github.com/psf/requests",https://pypi.org/project/requests/,1,requests,Kenneth Reitz,"WWW/HTTP, Libraries",Python HTTP for Humans.,1.0,0.5269105894105893,0.2661455273628235,-0.0366052016615867,,0.4391127287779565,-0.0366052016615867,1.0
478,4944,requests,10.1186/1471-2105-15-44,"The HTS barcode checker is written in python and uses the biopython[10], beautiful-soup[11] and requests[12] packages to handle FASTA sequences and communicate with the various APIs and web services used, such as NCBI GenBank and the PhyloTastic TNRS service","Youri Lammers,Tamara Peelen,Rutger Vos,Barbara Gravendeel","Barcode,GenBank,CITES,Pipeline (software),False positive paradox,DNA barcoding","https://pypi.org/project/requests/, https://github.com/psf/requests",https://github.com/psf/requests,1,requests,Python Software Foundation,"client, cookies, forhumans, http, humans, python, python-requests, requests","A simple, yet elegant, HTTP library.",1.0,0.4938345108623745,0.2002195119857788,0.0571250915527343,1.0,0.5502358228801775,0.0571250915527343,1.0
479,4945,requests,10.1186/1471-2105-15-44,"The HTS barcode checker is written in python and uses the biopython[10], beautiful-soup[11] and requests[12] packages to handle FASTA sequences and communicate with the various APIs and web services used, such as NCBI GenBank and the PhyloTastic TNRS service","Youri Lammers,Tamara Peelen,Rutger Vos,Barbara Gravendeel","Barcode,GenBank,CITES,Pipeline (software),False positive paradox,DNA barcoding","https://pypi.org/project/requests/, https://github.com/psf/requests",https://pypi.org/project/requests/,1,requests,Kenneth Reitz,"WWW/HTTP, Libraries",Python HTTP for Humans.,1.0,0.4602451641925326,0.3446446061134338,0.0754380375146865,1.0,0.5760655615641306,0.0754380375146865,1.0
480,4955,requests,10.1186/s12859-018-2367-z,"Other requirements: At least Python 3.4, the packages numpy, requests and msgpack must be installed","Patrick Kunzmann,Kay Hamacher","Computer science,Python (programming language),Scripting language,Source code,Software,Documentation","https://pypi.org/project/requests/, https://github.com/psf/requests",https://github.com/psf/requests,1,requests,Python Software Foundation,"client, cookies, forhumans, http, humans, python, python-requests, requests","A simple, yet elegant, HTTP library.",1.0,0.5546924340027788,0.0952870100736618,0.3260141015052795,1.0,0.595198709116344,0.0952870100736618,1.0
481,4966,requests,10.1186/s12911-020-1046-y,"Project name: Prikbord Project home page:http://prikbord.science.ru.nl/Operating system: Linux Programming language: Python, javascript Other requirements: Django 1.5.11 or higher, MongoDB 2.6.10, pymongo 2.7.2 or higher, requests 2.13.0 or higher License: GNU GPL Any restrictions to use by non-academics: licence needed","Florian Kunneman,Mattijs Lambooij,Albert Wong,Antal van den Bosch,Liesbeth Mollema","Computer science,Support vector machine,Set (abstract data type),Health informatics,Machine learning,Artificial intelligence","https://pypi.org/project/requests/, https://github.com/psf/requests",https://github.com/psf/requests,1,requests,Python Software Foundation,"client, cookies, forhumans, http, humans, python, python-requests, requests","A simple, yet elegant, HTTP library.",1.0,0.5210444027517199,0.142023503780365,0.0734141916036605,0.0,0.3472964196271491,0.0,1.0
482,4967,requests,10.1186/s12911-020-1046-y,"Project name: Prikbord Project home page:http://prikbord.science.ru.nl/Operating system: Linux Programming language: Python, javascript Other requirements: Django 1.5.11 or higher, MongoDB 2.6.10, pymongo 2.7.2 or higher, requests 2.13.0 or higher License: GNU GPL Any restrictions to use by non-academics: licence needed","Florian Kunneman,Mattijs Lambooij,Albert Wong,Antal van den Bosch,Liesbeth Mollema","Computer science,Support vector machine,Set (abstract data type),Health informatics,Machine learning,Artificial intelligence","https://pypi.org/project/requests/, https://github.com/psf/requests",https://pypi.org/project/requests/,1,requests,Kenneth Reitz,"WWW/HTTP, Libraries",Python HTTP for Humans.,1.0,0.4525397818080745,0.2974371016025543,0.0358949825167655,0.0,0.3571743731854789,0.0,1.0
483,4978,requests,10.3389/fvets.2021.674730,"Using requests and BeautifulSoup packages in Python, all the PDF files with the titles containing “MRK” by avoiding cases sensitivity of uppercase or lowercase for each letter (e.g., “mRK,” “MrK,” “mrk,” etc.) from the years 2018, 2019, and 2020 were automatically collected and saved in a separate folder for further steps","Majid Jaberi‐Douraki,Soudabeh Taghian Dinani,Nuwan Indika Millagaha Gedara,Xuan Xu,E. Richards,Fiona Maunsell,Nader Zad,Lisa A. Tell","Computer science,Veterinary drug","https://pypi.org/project/requests/, https://github.com/psf/requests",https://pypi.org/project/requests/,1,requests,Kenneth Reitz,"WWW/HTTP, Libraries",Python HTTP for Humans.,1.0,0.4920745920745921,0.2665873765945434,0.0854541882872581,1.0,0.5688232313912788,0.0854541882872581,1.0
484,4988,requests,10.3390/ijerph17155596,"For data collection, Python Beautiful Soap and requests libraries have been used to automatically collect weather information from the Italian website ”IlMeteo.it” (https://www.ilmeteo.it/portale/archivio-meteo/) and to store the data in a single CSV file","Giuseppe Agapito,Chiara Zucco,Mario Cannataro","Data warehouse,Pandemic","https://pypi.org/project/requests/, https://github.com/psf/requests",https://github.com/psf/requests,1,requests,Python Software Foundation,"client, cookies, forhumans, http, humans, python, python-requests, requests","A simple, yet elegant, HTTP library.",1.0,0.5399530752471929,0.260517805814743,-0.0147491171956062,1.0,0.557144352773266,-0.0147491171956062,1.0
485,4989,requests,10.3390/ijerph17155596,"For data collection, Python Beautiful Soap and requests libraries have been used to automatically collect weather information from the Italian website ”IlMeteo.it” (https://www.ilmeteo.it/portale/archivio-meteo/) and to store the data in a single CSV file","Giuseppe Agapito,Chiara Zucco,Mario Cannataro","Data warehouse,Pandemic","https://pypi.org/project/requests/, https://github.com/psf/requests",https://pypi.org/project/requests/,1,requests,Kenneth Reitz,"WWW/HTTP, Libraries",Python HTTP for Humans.,1.0,0.4310541310541311,0.4170968532562256,0.087404578924179,1.0,0.5871111126469072,0.087404578924179,1.0
486,4999,requests,10.7717/peerj.4395,"Other requirements include GoogleAppEnginePipeline 1.9.22.1, pyqi 0.3.1, requests 2.10.0, requests-toolbelt 0.6.2, mailjet-rest 1.2.2, biom-format 1.1.2, ete3 3.0.0 (for tree generation–see below for details), webapp2 2.5.2, numpy 1.6.1, matplotlib 1.2.0, jinja2 2.6, ssl 2.7.11","Richard R. Rodrigues,Nyle C. Rodgers,Xiaowei Wu,Mark A. Williams","Microbiome,Biology,Ecological niche,Ecology","https://pypi.org/project/requests/, https://github.com/psf/requests",https://github.com/psf/requests,1,requests,Python Software Foundation,"client, cookies, forhumans, http, humans, python, python-requests, requests","A simple, yet elegant, HTTP library.",1.0,0.4800598991172762,0.2809148728847503,0.04598930478096,,0.4517410191957466,0.04598930478096,1.0
487,5000,requests,10.7717/peerj.4395,"Other requirements include GoogleAppEnginePipeline 1.9.22.1, pyqi 0.3.1, requests 2.10.0, requests-toolbelt 0.6.2, mailjet-rest 1.2.2, biom-format 1.1.2, ete3 3.0.0 (for tree generation–see below for details), webapp2 2.5.2, numpy 1.6.1, matplotlib 1.2.0, jinja2 2.6, ssl 2.7.11","Richard R. Rodrigues,Nyle C. Rodgers,Xiaowei Wu,Mark A. Williams","Microbiome,Biology,Ecological niche,Ecology","https://pypi.org/project/requests/, https://github.com/psf/requests",https://pypi.org/project/requests/,1,requests,Kenneth Reitz,"WWW/HTTP, Libraries",Python HTTP for Humans.,1.0,0.457177385456074,0.3499001264572143,0.0274137072265148,,0.4586228047849507,0.0274137072265148,1.0
488,5005,rglobi,10.1371/journal.pone.0227810,HelminthR [23] and rglobi (global biotic interactions) [24] curated databases for host-parasite interactions were used to verify zooarchaeological data as potential hosts for the identified parasites,"Rosana Wiscovitch-Russo,Jessica C. Rivera,Yvonne Narganes-Storde,Erileen García-Roldán,Lucy Bunkley-Williams,Raúl J. Cano,Gary A. Toranzos","Indigenous,Puerto rican","https://cran.r-project.org/package=rglobi, https://github.com/ropensci/rglobi, https://github.com/cran/rglobi",https://github.com/ropensci/rglobi,1,rglobi,rOpenSci,"r, r-package, rstats",R library to access species interaction data of http://globalbioticinteractions.org,1.0,0.4994268077601411,0.4256202578544616,0.0532757639884948,,0.4945807074007744,0.0532757639884948,1.0
489,5012,rglobi,10.1371/journal.pone.0227810,HelminthR and rglobi search results are available in S2 & S3 Data,"Rosana Wiscovitch-Russo,Jessica C. Rivera,Yvonne Narganes-Storde,Erileen García-Roldán,Lucy Bunkley-Williams,Raúl J. Cano,Gary A. Toranzos","Indigenous,Puerto rican","https://cran.r-project.org/package=rglobi, https://github.com/ropensci/rglobi, https://github.com/cran/rglobi",https://github.com/ropensci/rglobi,1,rglobi,rOpenSci,"r, r-package, rstats",R library to access species interaction data of http://globalbioticinteractions.org,1.0,0.4994268077601411,0.3025976121425628,0.0532757639884948,,0.4638250459727997,0.0532757639884948,1.0
490,5019,rglobi,10.3390/biom11081245,"Data can also be accessed programmatically through a REST API, as well as through R (rglobi) and JavaScript (eol-globi-data-js) libraries or SPARQL and Cypher queries","Fotis A. Baltoumas,Sofia Zafeiropoulou,Evangelos Karatzas,Mikaela Koutrouli,Foteini Thanati,Kleanthi Voutsadaki,Maria Gkonta,Joana Hotova,Ioannis Kasionis,Pantelis Hatzis,Georgios A. Pavlopoulos","Scope (computer science),Computer science,Data science,Scalability,Interconnectivity","https://cran.r-project.org/package=rglobi, https://github.com/ropensci/rglobi, https://github.com/cran/rglobi",https://github.com/ropensci/rglobi,1,rglobi,rOpenSci,"r, r-package, rstats",R library to access species interaction data of http://globalbioticinteractions.org,1.0,0.5419146825396826,0.4029334187507629,0.0062896558083593,1.0,0.590227551419761,0.0062896558083593,1.0
491,5026,rmarkdown,10.1038/s41398-021-01596-0,"All data analysis was performed in RStudio [17] using packages base, stats, exact2x2, tidyverse, rlang, ggsignif, ggrepel, pheatmap, UpSetR, cowplot, egg, and rmarkdown.","August Jernbom Falk,Cherrie Galletly,David Just,Catherine Toben,Bernhard T. Baune,Scott Clark,Dennis Liu,Peter Nilsson,Anna Månberg,Klaus Oliver Schubert","Schizophrenia (object-oriented programming),Autoantibody,Psychosis","https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://cran.r-project.org/package=rmarkdown,1,rmarkdown,"JJ Allaire, Yihui Xie, Christophe Dervieux, Jonathan McPherson, Javier Luraschi, Kevin Ushey, Aron Atkins, Hadley Wickham, Joe Cheng, Winston Chang, Richard Iannone, Andrew Dunning, Atsushi Yasumoto, Barret Schloerke, Carson Sievert, Devon Ryan, Frederik Aust, Jeff Allen, JooYoung Seo, Malcolm Barrett, Rob Hyndman, Romain Lesur, Roy Storey, Ruben Arslan, Sergio Oller, Posit Software, PBC cph, jQuery UI contributors ctb, Mark Otto, Jacob Thornton, Bootstrap contributors ctb, Twitter, Inc cph, Alexander Farkas, Scott Jehl, Ivan Sagalaev, Greg Franko, John MacFarlane, Google, Inc. ctb, Dave Raggett, W3C cph, Dave Gandy, Ben Sperry, Drifty cph, Aidan Lister, Benct Philip Jonsson, Albert Krewinkel",,Convert R Markdown documents into a variety of formats.,1.0,0.5907485021896242,0.3537244796752929,0.0250035747885704,1.0,0.5938953113306975,0.0250035747885704,1.0
492,5036,rmarkdown,10.1038/s41598-019-42713-w,1.20 (refs) and rmarkdown v,"Ivan Calandra,Lisa Schunk,Konstantin Bob,Walter Gneisinger,Antonella Pedergnana,Eduardo Paixão,Andreas Hildebrandt,João Marreiros","Reproducibility,Standardization,Repeatability,Computer science,Numerical aperture,Magnification","https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://cran.r-project.org/package=rmarkdown,1,rmarkdown,"JJ Allaire, Yihui Xie, Christophe Dervieux, Jonathan McPherson, Javier Luraschi, Kevin Ushey, Aron Atkins, Hadley Wickham, Joe Cheng, Winston Chang, Richard Iannone, Andrew Dunning, Atsushi Yasumoto, Barret Schloerke, Carson Sievert, Devon Ryan, Frederik Aust, Jeff Allen, JooYoung Seo, Malcolm Barrett, Rob Hyndman, Romain Lesur, Roy Storey, Ruben Arslan, Sergio Oller, Posit Software, PBC cph, jQuery UI contributors ctb, Mark Otto, Jacob Thornton, Bootstrap contributors ctb, Twitter, Inc cph, Alexander Farkas, Scott Jehl, Ivan Sagalaev, Greg Franko, John MacFarlane, Google, Inc. ctb, Dave Raggett, W3C cph, Dave Gandy, Ben Sperry, Drifty cph, Aidan Lister, Benct Philip Jonsson, Albert Krewinkel",,Convert R Markdown documents into a variety of formats.,1.0,0.5774778304070658,0.4802783131599426,-0.008961021900177,,0.5121987804167079,-0.008961021900177,1.0
493,5041,rmarkdown,10.1038/s41598-019-42713-w,1.20 (refs) and rmarkdown v,"Ivan Calandra,Lisa Schunk,Konstantin Bob,Walter Gneisinger,Antonella Pedergnana,Eduardo Paixão,Andreas Hildebrandt,João Marreiros","Reproducibility,Standardization,Repeatability,Computer science,Numerical aperture,Magnification","https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://github.com/cran/rmarkdown,1,rmarkdown,cran,,":exclamation: This is a read-only mirror of the CRAN R package repository.  rmarkdown — Dynamic Documents for R. Homepage: https://github.com/rstudio/rmarkdown, https://pkgs.rstudio.com/rmarkdown/  Report bugs for this package: https://github.com/rstudio/rmarkdown/issues",1.0,0.5103359173126615,0.570990264415741,0.0757902935147285,,0.5392791188107827,0.0757902935147285,1.0
494,5042,rmarkdown,10.1038/s41598-019-42713-w,1.20 (refs) and rmarkdown v,"Ivan Calandra,Lisa Schunk,Konstantin Bob,Walter Gneisinger,Antonella Pedergnana,Eduardo Paixão,Andreas Hildebrandt,João Marreiros","Reproducibility,Standardization,Repeatability,Computer science,Numerical aperture,Magnification","https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://github.com/rstudio/rmarkdown,1,rmarkdown,RStudio,"literate-programming, markdown, pandoc, r, r-package, rmarkdown",Dynamic Documents for R,1.0,0.5418973791066815,0.26575767993927,0.0068369871005415,,0.4536230115366232,0.0068369871005415,1.0
495,5046,rmarkdown,10.1186/s40359-021-00534-5,All analyses were performed using the R language with packages ggplot2 and rmarkdown; using the SPSS software version 22;,"Alice de Queiroz Constantino Miguel,Patrícia Zen Tempski,Renata Kobayasi,Fernanda Brenneisen Mayer,Mílton A. Martins","Psychology,Psychological research,Quality (philosophy)","https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://cran.r-project.org/package=rmarkdown,1,rmarkdown,"JJ Allaire, Yihui Xie, Christophe Dervieux, Jonathan McPherson, Javier Luraschi, Kevin Ushey, Aron Atkins, Hadley Wickham, Joe Cheng, Winston Chang, Richard Iannone, Andrew Dunning, Atsushi Yasumoto, Barret Schloerke, Carson Sievert, Devon Ryan, Frederik Aust, Jeff Allen, JooYoung Seo, Malcolm Barrett, Rob Hyndman, Romain Lesur, Roy Storey, Ruben Arslan, Sergio Oller, Posit Software, PBC cph, jQuery UI contributors ctb, Mark Otto, Jacob Thornton, Bootstrap contributors ctb, Twitter, Inc cph, Alexander Farkas, Scott Jehl, Ivan Sagalaev, Greg Franko, John MacFarlane, Google, Inc. ctb, Dave Raggett, W3C cph, Dave Gandy, Ben Sperry, Drifty cph, Aidan Lister, Benct Philip Jonsson, Albert Krewinkel",,Convert R Markdown documents into a variety of formats.,1.0,0.5681095784081559,0.2260410338640213,0.0057916631922125,1.0,0.559988455092878,0.0057916631922125,1.0
496,5051,rmarkdown,10.1186/s40359-021-00534-5,All analyses were performed using the R language with packages ggplot2 and rmarkdown; using the SPSS software version 22;,"Alice de Queiroz Constantino Miguel,Patrícia Zen Tempski,Renata Kobayasi,Fernanda Brenneisen Mayer,Mílton A. Martins","Psychology,Psychological research,Quality (philosophy)","https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://github.com/cran/rmarkdown,1,rmarkdown,cran,,":exclamation: This is a read-only mirror of the CRAN R package repository.  rmarkdown — Dynamic Documents for R. Homepage: https://github.com/rstudio/rmarkdown, https://pkgs.rstudio.com/rmarkdown/  Report bugs for this package: https://github.com/rstudio/rmarkdown/issues",1.0,0.5949275362318841,0.1842006146907806,0.0949402302503585,1.0,0.5748136762346047,0.0949402302503585,1.0
497,5052,rmarkdown,10.1186/s40359-021-00534-5,All analyses were performed using the R language with packages ggplot2 and rmarkdown; using the SPSS software version 22;,"Alice de Queiroz Constantino Miguel,Patrícia Zen Tempski,Renata Kobayasi,Fernanda Brenneisen Mayer,Mílton A. Martins","Psychology,Psychological research,Quality (philosophy)","https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://github.com/rstudio/rmarkdown,1,rmarkdown,RStudio,"literate-programming, markdown, pandoc, r, r-package, rmarkdown",Dynamic Documents for R,1.0,0.4697722567287785,0.168883591890335,0.0234064981341362,1.0,0.53241246935065,0.0234064981341362,1.0
498,5056,rmarkdown,10.12688/f1000research.22259.1,"This article and the analyses were performed with R ( R Core Team, 2019) using the rmarkdown ( Allaire ), and knitr ( Xie, 2019; Xie, 2015) packages.","Stuart Lee,Michael C. Lawrence,Michael I. Love",Biology,"https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://cran.r-project.org/package=rmarkdown,1,rmarkdown,"JJ Allaire, Yihui Xie, Christophe Dervieux, Jonathan McPherson, Javier Luraschi, Kevin Ushey, Aron Atkins, Hadley Wickham, Joe Cheng, Winston Chang, Richard Iannone, Andrew Dunning, Atsushi Yasumoto, Barret Schloerke, Carson Sievert, Devon Ryan, Frederik Aust, Jeff Allen, JooYoung Seo, Malcolm Barrett, Rob Hyndman, Romain Lesur, Roy Storey, Ruben Arslan, Sergio Oller, Posit Software, PBC cph, jQuery UI contributors ctb, Mark Otto, Jacob Thornton, Bootstrap contributors ctb, Twitter, Inc cph, Alexander Farkas, Scott Jehl, Ivan Sagalaev, Greg Franko, John MacFarlane, Google, Inc. ctb, Dave Raggett, W3C cph, Dave Gandy, Ben Sperry, Drifty cph, Aidan Lister, Benct Philip Jonsson, Albert Krewinkel",,Convert R Markdown documents into a variety of formats.,1.0,0.5376119541510046,0.4384918212890625,0.035653606057167,1.0,0.6023514762994469,0.035653606057167,1.0
499,5061,rmarkdown,10.12688/f1000research.22259.1,"This article and the analyses were performed with R ( R Core Team, 2019) using the rmarkdown ( Allaire ), and knitr ( Xie, 2019; Xie, 2015) packages.","Stuart Lee,Michael C. Lawrence,Michael I. Love",Biology,"https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://github.com/cran/rmarkdown,1,rmarkdown,cran,,":exclamation: This is a read-only mirror of the CRAN R package repository.  rmarkdown — Dynamic Documents for R. Homepage: https://github.com/rstudio/rmarkdown, https://pkgs.rstudio.com/rmarkdown/  Report bugs for this package: https://github.com/rstudio/rmarkdown/issues",1.0,0.6136363636363636,0.4370303750038147,0.0457293316721916,1.0,0.619279214062474,0.0457293316721916,1.0
500,5062,rmarkdown,10.12688/f1000research.22259.1,"This article and the analyses were performed with R ( R Core Team, 2019) using the rmarkdown ( Allaire ), and knitr ( Xie, 2019; Xie, 2015) packages.","Stuart Lee,Michael C. Lawrence,Michael I. Love",Biology,"https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://github.com/rstudio/rmarkdown,1,rmarkdown,RStudio,"literate-programming, markdown, pandoc, r, r-package, rmarkdown",Dynamic Documents for R,1.0,0.277056277056277,0.2463059425354004,0.0181707069277763,1.0,0.5083065853038907,0.0181707069277763,1.0
501,5076,rmarkdown,10.1371/journal.pone.0233309,"The simulations and power calculation were carried out using RStudio version 1.1.463 and the ggplot2, scales, knitr, rmarkdown and pwr packages [18–23].","Matthew J. Ward,Brendan H. Carter,Christine Walsh,Joshua Yukich,Dawn M. Wesson,Rebecca C. Christofferson","Zika virus,Aedes aegypti,Aedes albopictus,Virology,Chikungunya,Biology,Transmission (telecommunications),Aedes,Virus","https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://cran.r-project.org/package=rmarkdown,1,rmarkdown,"JJ Allaire, Yihui Xie, Christophe Dervieux, Jonathan McPherson, Javier Luraschi, Kevin Ushey, Aron Atkins, Hadley Wickham, Joe Cheng, Winston Chang, Richard Iannone, Andrew Dunning, Atsushi Yasumoto, Barret Schloerke, Carson Sievert, Devon Ryan, Frederik Aust, Jeff Allen, JooYoung Seo, Malcolm Barrett, Rob Hyndman, Romain Lesur, Roy Storey, Ruben Arslan, Sergio Oller, Posit Software, PBC cph, jQuery UI contributors ctb, Mark Otto, Jacob Thornton, Bootstrap contributors ctb, Twitter, Inc cph, Alexander Farkas, Scott Jehl, Ivan Sagalaev, Greg Franko, John MacFarlane, Google, Inc. ctb, Dave Raggett, W3C cph, Dave Gandy, Ben Sperry, Drifty cph, Aidan Lister, Benct Philip Jonsson, Albert Krewinkel",,Convert R Markdown documents into a variety of formats.,1.0,0.5522531594660232,0.1744384914636612,0.0551791079342365,1.0,0.5563741517727842,0.0551791079342365,1.0
502,5081,rmarkdown,10.1371/journal.pone.0233309,"The simulations and power calculation were carried out using RStudio version 1.1.463 and the ggplot2, scales, knitr, rmarkdown and pwr packages [18–23].","Matthew J. Ward,Brendan H. Carter,Christine Walsh,Joshua Yukich,Dawn M. Wesson,Rebecca C. Christofferson","Zika virus,Aedes aegypti,Aedes albopictus,Virology,Chikungunya,Biology,Transmission (telecommunications),Aedes,Virus","https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://github.com/cran/rmarkdown,1,rmarkdown,cran,,":exclamation: This is a read-only mirror of the CRAN R package repository.  rmarkdown — Dynamic Documents for R. Homepage: https://github.com/rstudio/rmarkdown, https://pkgs.rstudio.com/rmarkdown/  Report bugs for this package: https://github.com/rstudio/rmarkdown/issues",1.0,0.5966666666666667,0.1664678752422332,0.0275129843503236,1.0,0.5581295052518447,0.0275129843503236,1.0
503,5082,rmarkdown,10.1371/journal.pone.0233309,"The simulations and power calculation were carried out using RStudio version 1.1.463 and the ggplot2, scales, knitr, rmarkdown and pwr packages [18–23].","Matthew J. Ward,Brendan H. Carter,Christine Walsh,Joshua Yukich,Dawn M. Wesson,Rebecca C. Christofferson","Zika virus,Aedes aegypti,Aedes albopictus,Virology,Chikungunya,Biology,Transmission (telecommunications),Aedes,Virus","https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://github.com/rstudio/rmarkdown,1,rmarkdown,RStudio,"literate-programming, markdown, pandoc, r, r-package, rmarkdown",Dynamic Documents for R,1.0,0.5947619047619047,0.1558734327554702,0.0114888381212949,1.0,0.552424835127734,0.0114888381212949,1.0
504,5106,rmarkdown,10.5334/joc.161,"All analyses used R version 3.6.2 (R Core Team, 2019) with the following add-on packages: tidyverse 1.3.0 (Wickham et al., 2019) for data wrangling and visualisation, ordinal 2019.12.10 (Christensen, 2019) for fitting cumulative link mixed models, emmeans 1.4.5 (Lenth, 2020) for follow-up analyses and equivalence tests, and rmarkdown 2.1 (Allaire et al., 2020) for compiling the analysis script","Emma Henderson,Daniel J. Simons,Dale J. Barr",Repetition (rhetorical device),"https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://cran.r-project.org/package=rmarkdown,1,rmarkdown,"JJ Allaire, Yihui Xie, Christophe Dervieux, Jonathan McPherson, Javier Luraschi, Kevin Ushey, Aron Atkins, Hadley Wickham, Joe Cheng, Winston Chang, Richard Iannone, Andrew Dunning, Atsushi Yasumoto, Barret Schloerke, Carson Sievert, Devon Ryan, Frederik Aust, Jeff Allen, JooYoung Seo, Malcolm Barrett, Rob Hyndman, Romain Lesur, Roy Storey, Ruben Arslan, Sergio Oller, Posit Software, PBC cph, jQuery UI contributors ctb, Mark Otto, Jacob Thornton, Bootstrap contributors ctb, Twitter, Inc cph, Alexander Farkas, Scott Jehl, Ivan Sagalaev, Greg Franko, John MacFarlane, Google, Inc. ctb, Dave Raggett, W3C cph, Dave Gandy, Ben Sperry, Drifty cph, Aidan Lister, Benct Philip Jonsson, Albert Krewinkel",,Convert R Markdown documents into a variety of formats.,1.0,0.545249033763582,0.3372505307197571,0.0261245649307966,1.0,0.5817248258828271,0.0261245649307966,1.0
505,5111,rmarkdown,10.5334/joc.161,"All analyses used R version 3.6.2 (R Core Team, 2019) with the following add-on packages: tidyverse 1.3.0 (Wickham et al., 2019) for data wrangling and visualisation, ordinal 2019.12.10 (Christensen, 2019) for fitting cumulative link mixed models, emmeans 1.4.5 (Lenth, 2020) for follow-up analyses and equivalence tests, and rmarkdown 2.1 (Allaire et al., 2020) for compiling the analysis script","Emma Henderson,Daniel J. Simons,Dale J. Barr",Repetition (rhetorical device),"https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://github.com/cran/rmarkdown,1,rmarkdown,cran,,":exclamation: This is a read-only mirror of the CRAN R package repository.  rmarkdown — Dynamic Documents for R. Homepage: https://github.com/rstudio/rmarkdown, https://pkgs.rstudio.com/rmarkdown/  Report bugs for this package: https://github.com/rstudio/rmarkdown/issues",1.0,0.5158730158730159,0.3348652720451355,0.0551061369478702,1.0,0.5811688849732043,0.0551061369478702,1.0
