id,name,doi,paragraph,authors,field/topic/keywords,url (ground truth),candidate_urls,probability (ground truth),metadata_name,metadata_authors,metadata_keywords,metadata_description,name_metric,author_metric,paragraph_metric,keywords_metric,language_metric,average,min,max,language,metadata_language
4988,requests,10.3390/ijerph17155596,"For data collection, Python Beautiful Soap and requests libraries have been used to automatically collect weather information from the Italian website ”IlMeteo.it” (https://www.ilmeteo.it/portale/archivio-meteo/) and to store the data in a single CSV file","Giuseppe Agapito,Chiara Zucco,Mario Cannataro","Data warehouse,Pandemic","https://pypi.org/project/requests/, https://github.com/psf/requests",https://github.com/psf/requests,1,requests,Python Software Foundation,"client, cookies, forhumans, http, humans, python, python-requests, requests","A simple, yet elegant, HTTP library.",1.0,0.5399530752471929,0.260517805814743,-0.0147491171956062,1.0,0.557144352773266,-0.0147491171956062,1.0,Python,Python
4989,requests,10.3390/ijerph17155596,"For data collection, Python Beautiful Soap and requests libraries have been used to automatically collect weather information from the Italian website ”IlMeteo.it” (https://www.ilmeteo.it/portale/archivio-meteo/) and to store the data in a single CSV file","Giuseppe Agapito,Chiara Zucco,Mario Cannataro","Data warehouse,Pandemic","https://pypi.org/project/requests/, https://github.com/psf/requests",https://pypi.org/project/requests/,1,requests,Kenneth Reitz,"WWW/HTTP, Libraries",Python HTTP for Humans.,1.0,0.4310541310541311,0.4170968532562256,0.087404578924179,1.0,0.5871111126469072,0.087404578924179,1.0,Python,Python
4999,requests,10.7717/peerj.4395,"Other requirements include GoogleAppEnginePipeline 1.9.22.1, pyqi 0.3.1, requests 2.10.0, requests-toolbelt 0.6.2, mailjet-rest 1.2.2, biom-format 1.1.2, ete3 3.0.0 (for tree generation–see below for details), webapp2 2.5.2, numpy 1.6.1, matplotlib 1.2.0, jinja2 2.6, ssl 2.7.11","Richard R. Rodrigues,Nyle C. Rodgers,Xiaowei Wu,Mark A. Williams","Microbiome,Biology,Ecological niche,Ecology","https://pypi.org/project/requests/, https://github.com/psf/requests",https://github.com/psf/requests,1,requests,Python Software Foundation,"client, cookies, forhumans, http, humans, python, python-requests, requests","A simple, yet elegant, HTTP library.",1.0,0.4800598991172762,0.2809148728847503,0.04598930478096,,0.4517410191957466,0.04598930478096,1.0,,Python
5000,requests,10.7717/peerj.4395,"Other requirements include GoogleAppEnginePipeline 1.9.22.1, pyqi 0.3.1, requests 2.10.0, requests-toolbelt 0.6.2, mailjet-rest 1.2.2, biom-format 1.1.2, ete3 3.0.0 (for tree generation–see below for details), webapp2 2.5.2, numpy 1.6.1, matplotlib 1.2.0, jinja2 2.6, ssl 2.7.11","Richard R. Rodrigues,Nyle C. Rodgers,Xiaowei Wu,Mark A. Williams","Microbiome,Biology,Ecological niche,Ecology","https://pypi.org/project/requests/, https://github.com/psf/requests",https://pypi.org/project/requests/,1,requests,Kenneth Reitz,"WWW/HTTP, Libraries",Python HTTP for Humans.,1.0,0.457177385456074,0.3499001264572143,0.0274137072265148,,0.4586228047849507,0.0274137072265148,1.0,,Python
5005,rglobi,10.1371/journal.pone.0227810,HelminthR [23] and rglobi (global biotic interactions) [24] curated databases for host-parasite interactions were used to verify zooarchaeological data as potential hosts for the identified parasites,"Rosana Wiscovitch-Russo,Jessica C. Rivera,Yvonne Narganes-Storde,Erileen García-Roldán,Lucy Bunkley-Williams,Raúl J. Cano,Gary A. Toranzos","Indigenous,Puerto rican","https://cran.r-project.org/package=rglobi, https://github.com/ropensci/rglobi, https://github.com/cran/rglobi",https://github.com/ropensci/rglobi,1,rglobi,rOpenSci,"r, r-package, rstats",R library to access species interaction data of http://globalbioticinteractions.org,1.0,0.4994268077601411,0.4256202578544616,0.0532757639884948,,0.4945807074007744,0.0532757639884948,1.0,,R
5007,rglobi,10.1371/journal.pone.0227810,HelminthR [23] and rglobi (global biotic interactions) [24] curated databases for host-parasite interactions were used to verify zooarchaeological data as potential hosts for the identified parasites,"Rosana Wiscovitch-Russo,Jessica C. Rivera,Yvonne Narganes-Storde,Erileen García-Roldán,Lucy Bunkley-Williams,Raúl J. Cano,Gary A. Toranzos","Indigenous,Puerto rican","https://cran.r-project.org/package=rglobi, https://github.com/ropensci/rglobi, https://github.com/cran/rglobi",https://cran.r-project.org/package=rglobi,1,rglobi,"Jorrit Poelen, Stephen Gosnell, Sergey Slyusarev, Helen Waters","search species interactions, rglobi provides methods, globi provides access, global biotic interactions, taxonomic name","A programmatic interface to the web service methods provided by Global Biotic Interactions (GloBI) (<https://www.globalbioticinteractions.org/>). GloBI provides access to spatial-temporal species interaction records from sources all over the world. rglobi provides methods to search species interactions by location, interaction type, and taxonomic name.",1.0,0.6080778083602942,0.4833682775497436,0.1160307824611663,,0.551869217092801,0.1160307824611663,1.0,,R
5008,rglobi,10.1371/journal.pone.0227810,HelminthR [23] and rglobi (global biotic interactions) [24] curated databases for host-parasite interactions were used to verify zooarchaeological data as potential hosts for the identified parasites,"Rosana Wiscovitch-Russo,Jessica C. Rivera,Yvonne Narganes-Storde,Erileen García-Roldán,Lucy Bunkley-Williams,Raúl J. Cano,Gary A. Toranzos","Indigenous,Puerto rican","https://cran.r-project.org/package=rglobi, https://github.com/ropensci/rglobi, https://github.com/cran/rglobi",https://github.com/cran/rglobi,1,rglobi,cran,,":exclamation: This is a read-only mirror of the CRAN R package repository.  rglobi — Interface to Global Biotic Interactions. Homepage: https://docs.ropensci.org/rglobi/, https://github.com/ropensci/rglobi  Report bugs for this package: https://github.com/ropensci/rglobi/issues",1.0,0.5932098765432099,0.3174246549606323,0.1350011378526687,,0.5114089173391277,0.1350011378526687,1.0,,R
5012,rglobi,10.1371/journal.pone.0227810,HelminthR and rglobi search results are available in S2 & S3 Data,"Rosana Wiscovitch-Russo,Jessica C. Rivera,Yvonne Narganes-Storde,Erileen García-Roldán,Lucy Bunkley-Williams,Raúl J. Cano,Gary A. Toranzos","Indigenous,Puerto rican","https://cran.r-project.org/package=rglobi, https://github.com/ropensci/rglobi, https://github.com/cran/rglobi",https://github.com/ropensci/rglobi,1,rglobi,rOpenSci,"r, r-package, rstats",R library to access species interaction data of http://globalbioticinteractions.org,1.0,0.4994268077601411,0.3025976121425628,0.0532757639884948,,0.4638250459727997,0.0532757639884948,1.0,,R
5014,rglobi,10.1371/journal.pone.0227810,HelminthR and rglobi search results are available in S2 & S3 Data,"Rosana Wiscovitch-Russo,Jessica C. Rivera,Yvonne Narganes-Storde,Erileen García-Roldán,Lucy Bunkley-Williams,Raúl J. Cano,Gary A. Toranzos","Indigenous,Puerto rican","https://cran.r-project.org/package=rglobi, https://github.com/ropensci/rglobi, https://github.com/cran/rglobi",https://cran.r-project.org/package=rglobi,1,rglobi,"Jorrit Poelen, Stephen Gosnell, Sergey Slyusarev, Helen Waters","search species interactions, rglobi provides methods, globi provides access, global biotic interactions, taxonomic name","A programmatic interface to the web service methods provided by Global Biotic Interactions (GloBI) (<https://www.globalbioticinteractions.org/>). GloBI provides access to spatial-temporal species interaction records from sources all over the world. rglobi provides methods to search species interactions by location, interaction type, and taxonomic name.",1.0,0.6080778083602942,0.2696118652820587,0.1160307824611663,,0.4984301140258798,0.1160307824611663,1.0,,R
5015,rglobi,10.1371/journal.pone.0227810,HelminthR and rglobi search results are available in S2 & S3 Data,"Rosana Wiscovitch-Russo,Jessica C. Rivera,Yvonne Narganes-Storde,Erileen García-Roldán,Lucy Bunkley-Williams,Raúl J. Cano,Gary A. Toranzos","Indigenous,Puerto rican","https://cran.r-project.org/package=rglobi, https://github.com/ropensci/rglobi, https://github.com/cran/rglobi",https://github.com/cran/rglobi,1,rglobi,cran,,":exclamation: This is a read-only mirror of the CRAN R package repository.  rglobi — Interface to Global Biotic Interactions. Homepage: https://docs.ropensci.org/rglobi/, https://github.com/ropensci/rglobi  Report bugs for this package: https://github.com/ropensci/rglobi/issues",1.0,0.5932098765432099,0.3760826587677002,0.1350011378526687,,0.5260734182908947,0.1350011378526687,1.0,,R
5019,rglobi,10.3390/biom11081245,"Data can also be accessed programmatically through a REST API, as well as through R (rglobi) and JavaScript (eol-globi-data-js) libraries or SPARQL and Cypher queries","Fotis A. Baltoumas,Sofia Zafeiropoulou,Evangelos Karatzas,Mikaela Koutrouli,Foteini Thanati,Kleanthi Voutsadaki,Maria Gkonta,Joana Hotova,Ioannis Kasionis,Pantelis Hatzis,Georgios A. Pavlopoulos","Scope (computer science),Computer science,Data science,Scalability,Interconnectivity","https://cran.r-project.org/package=rglobi, https://github.com/ropensci/rglobi, https://github.com/cran/rglobi",https://github.com/ropensci/rglobi,1,rglobi,rOpenSci,"r, r-package, rstats",R library to access species interaction data of http://globalbioticinteractions.org,1.0,0.5419146825396826,0.4029334187507629,0.0062896558083593,1.0,0.590227551419761,0.0062896558083593,1.0,R,R
5021,rglobi,10.3390/biom11081245,"Data can also be accessed programmatically through a REST API, as well as through R (rglobi) and JavaScript (eol-globi-data-js) libraries or SPARQL and Cypher queries","Fotis A. Baltoumas,Sofia Zafeiropoulou,Evangelos Karatzas,Mikaela Koutrouli,Foteini Thanati,Kleanthi Voutsadaki,Maria Gkonta,Joana Hotova,Ioannis Kasionis,Pantelis Hatzis,Georgios A. Pavlopoulos","Scope (computer science),Computer science,Data science,Scalability,Interconnectivity","https://cran.r-project.org/package=rglobi, https://github.com/ropensci/rglobi, https://github.com/cran/rglobi",https://cran.r-project.org/package=rglobi,1,rglobi,"Jorrit Poelen, Stephen Gosnell, Sergey Slyusarev, Helen Waters","search species interactions, rglobi provides methods, globi provides access, global biotic interactions, taxonomic name","A programmatic interface to the web service methods provided by Global Biotic Interactions (GloBI) (<https://www.globalbioticinteractions.org/>). GloBI provides access to spatial-temporal species interaction records from sources all over the world. rglobi provides methods to search species interactions by location, interaction type, and taxonomic name.",1.0,0.5492914312617703,0.4161281287670135,0.1066026911139488,1.0,0.6144044502285465,0.1066026911139488,1.0,R,R
5022,rglobi,10.3390/biom11081245,"Data can also be accessed programmatically through a REST API, as well as through R (rglobi) and JavaScript (eol-globi-data-js) libraries or SPARQL and Cypher queries","Fotis A. Baltoumas,Sofia Zafeiropoulou,Evangelos Karatzas,Mikaela Koutrouli,Foteini Thanati,Kleanthi Voutsadaki,Maria Gkonta,Joana Hotova,Ioannis Kasionis,Pantelis Hatzis,Georgios A. Pavlopoulos","Scope (computer science),Computer science,Data science,Scalability,Interconnectivity","https://cran.r-project.org/package=rglobi, https://github.com/ropensci/rglobi, https://github.com/cran/rglobi",https://github.com/cran/rglobi,1,rglobi,cran,,":exclamation: This is a read-only mirror of the CRAN R package repository.  rglobi — Interface to Global Biotic Interactions. Homepage: https://docs.ropensci.org/rglobi/, https://github.com/ropensci/rglobi  Report bugs for this package: https://github.com/ropensci/rglobi/issues",1.0,0.4774305555555555,0.3838828504085541,0.1409796774387359,1.0,0.6004586166805691,0.1409796774387359,1.0,R,R
5026,rmarkdown,10.1038/s41398-021-01596-0,"All data analysis was performed in RStudio [17] using packages base, stats, exact2x2, tidyverse, rlang, ggsignif, ggrepel, pheatmap, UpSetR, cowplot, egg, and rmarkdown.","August Jernbom Falk,Cherrie Galletly,David Just,Catherine Toben,Bernhard T. Baune,Scott Clark,Dennis Liu,Peter Nilsson,Anna Månberg,Klaus Oliver Schubert","Schizophrenia (object-oriented programming),Autoantibody,Psychosis","https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://cran.r-project.org/package=rmarkdown,1,rmarkdown,"JJ Allaire, Yihui Xie, Christophe Dervieux, Jonathan McPherson, Javier Luraschi, Kevin Ushey, Aron Atkins, Hadley Wickham, Joe Cheng, Winston Chang, Richard Iannone, Andrew Dunning, Atsushi Yasumoto, Barret Schloerke, Carson Sievert, Devon Ryan, Frederik Aust, Jeff Allen, JooYoung Seo, Malcolm Barrett, Rob Hyndman, Romain Lesur, Roy Storey, Ruben Arslan, Sergio Oller, Posit Software, PBC cph, jQuery UI contributors ctb, Mark Otto, Jacob Thornton, Bootstrap contributors ctb, Twitter, Inc cph, Alexander Farkas, Scott Jehl, Ivan Sagalaev, Greg Franko, John MacFarlane, Google, Inc. ctb, Dave Raggett, W3C cph, Dave Gandy, Ben Sperry, Drifty cph, Aidan Lister, Benct Philip Jonsson, Albert Krewinkel",,Convert R Markdown documents into a variety of formats.,1.0,0.5907485021896242,0.3537244796752929,0.0250035747885704,1.0,0.5938953113306975,0.0250035747885704,1.0,R,R
5031,rmarkdown,10.1038/s41398-021-01596-0,"All data analysis was performed in RStudio [17] using packages base, stats, exact2x2, tidyverse, rlang, ggsignif, ggrepel, pheatmap, UpSetR, cowplot, egg, and rmarkdown.","August Jernbom Falk,Cherrie Galletly,David Just,Catherine Toben,Bernhard T. Baune,Scott Clark,Dennis Liu,Peter Nilsson,Anna Månberg,Klaus Oliver Schubert","Schizophrenia (object-oriented programming),Autoantibody,Psychosis","https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://github.com/cran/rmarkdown,1,rmarkdown,cran,,":exclamation: This is a read-only mirror of the CRAN R package repository.  rmarkdown — Dynamic Documents for R. Homepage: https://github.com/rstudio/rmarkdown, https://pkgs.rstudio.com/rmarkdown/  Report bugs for this package: https://github.com/rstudio/rmarkdown/issues",1.0,0.6754385964912281,0.3252320289611816,0.1250239312648773,1.0,0.6251389113434574,0.1250239312648773,1.0,R,R
5032,rmarkdown,10.1038/s41398-021-01596-0,"All data analysis was performed in RStudio [17] using packages base, stats, exact2x2, tidyverse, rlang, ggsignif, ggrepel, pheatmap, UpSetR, cowplot, egg, and rmarkdown.","August Jernbom Falk,Cherrie Galletly,David Just,Catherine Toben,Bernhard T. Baune,Scott Clark,Dennis Liu,Peter Nilsson,Anna Månberg,Klaus Oliver Schubert","Schizophrenia (object-oriented programming),Autoantibody,Psychosis","https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://github.com/rstudio/rmarkdown,1,rmarkdown,RStudio,"literate-programming, markdown, pandoc, r, r-package, rmarkdown",Dynamic Documents for R,1.0,0.586779448621554,0.2771340906620025,0.2504984736442566,1.0,0.6228824025855626,0.2504984736442566,1.0,R,R
5036,rmarkdown,10.1038/s41598-019-42713-w,1.20 (refs) and rmarkdown v,"Ivan Calandra,Lisa Schunk,Konstantin Bob,Walter Gneisinger,Antonella Pedergnana,Eduardo Paixão,Andreas Hildebrandt,João Marreiros","Reproducibility,Standardization,Repeatability,Computer science,Numerical aperture,Magnification","https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://cran.r-project.org/package=rmarkdown,1,rmarkdown,"JJ Allaire, Yihui Xie, Christophe Dervieux, Jonathan McPherson, Javier Luraschi, Kevin Ushey, Aron Atkins, Hadley Wickham, Joe Cheng, Winston Chang, Richard Iannone, Andrew Dunning, Atsushi Yasumoto, Barret Schloerke, Carson Sievert, Devon Ryan, Frederik Aust, Jeff Allen, JooYoung Seo, Malcolm Barrett, Rob Hyndman, Romain Lesur, Roy Storey, Ruben Arslan, Sergio Oller, Posit Software, PBC cph, jQuery UI contributors ctb, Mark Otto, Jacob Thornton, Bootstrap contributors ctb, Twitter, Inc cph, Alexander Farkas, Scott Jehl, Ivan Sagalaev, Greg Franko, John MacFarlane, Google, Inc. ctb, Dave Raggett, W3C cph, Dave Gandy, Ben Sperry, Drifty cph, Aidan Lister, Benct Philip Jonsson, Albert Krewinkel",,Convert R Markdown documents into a variety of formats.,1.0,0.5774778304070658,0.4802783131599426,-0.008961021900177,,0.5121987804167079,-0.008961021900177,1.0,,R
5041,rmarkdown,10.1038/s41598-019-42713-w,1.20 (refs) and rmarkdown v,"Ivan Calandra,Lisa Schunk,Konstantin Bob,Walter Gneisinger,Antonella Pedergnana,Eduardo Paixão,Andreas Hildebrandt,João Marreiros","Reproducibility,Standardization,Repeatability,Computer science,Numerical aperture,Magnification","https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://github.com/cran/rmarkdown,1,rmarkdown,cran,,":exclamation: This is a read-only mirror of the CRAN R package repository.  rmarkdown — Dynamic Documents for R. Homepage: https://github.com/rstudio/rmarkdown, https://pkgs.rstudio.com/rmarkdown/  Report bugs for this package: https://github.com/rstudio/rmarkdown/issues",1.0,0.5103359173126615,0.570990264415741,0.0757902935147285,,0.5392791188107827,0.0757902935147285,1.0,,R
5042,rmarkdown,10.1038/s41598-019-42713-w,1.20 (refs) and rmarkdown v,"Ivan Calandra,Lisa Schunk,Konstantin Bob,Walter Gneisinger,Antonella Pedergnana,Eduardo Paixão,Andreas Hildebrandt,João Marreiros","Reproducibility,Standardization,Repeatability,Computer science,Numerical aperture,Magnification","https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://github.com/rstudio/rmarkdown,1,rmarkdown,RStudio,"literate-programming, markdown, pandoc, r, r-package, rmarkdown",Dynamic Documents for R,1.0,0.5418973791066815,0.26575767993927,0.0068369871005415,,0.4536230115366232,0.0068369871005415,1.0,,R
5046,rmarkdown,10.1186/s40359-021-00534-5,All analyses were performed using the R language with packages ggplot2 and rmarkdown; using the SPSS software version 22;,"Alice de Queiroz Constantino Miguel,Patrícia Zen Tempski,Renata Kobayasi,Fernanda Brenneisen Mayer,Mílton A. Martins","Psychology,Psychological research,Quality (philosophy)","https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://cran.r-project.org/package=rmarkdown,1,rmarkdown,"JJ Allaire, Yihui Xie, Christophe Dervieux, Jonathan McPherson, Javier Luraschi, Kevin Ushey, Aron Atkins, Hadley Wickham, Joe Cheng, Winston Chang, Richard Iannone, Andrew Dunning, Atsushi Yasumoto, Barret Schloerke, Carson Sievert, Devon Ryan, Frederik Aust, Jeff Allen, JooYoung Seo, Malcolm Barrett, Rob Hyndman, Romain Lesur, Roy Storey, Ruben Arslan, Sergio Oller, Posit Software, PBC cph, jQuery UI contributors ctb, Mark Otto, Jacob Thornton, Bootstrap contributors ctb, Twitter, Inc cph, Alexander Farkas, Scott Jehl, Ivan Sagalaev, Greg Franko, John MacFarlane, Google, Inc. ctb, Dave Raggett, W3C cph, Dave Gandy, Ben Sperry, Drifty cph, Aidan Lister, Benct Philip Jonsson, Albert Krewinkel",,Convert R Markdown documents into a variety of formats.,1.0,0.5681095784081559,0.2260410338640213,0.0057916631922125,1.0,0.559988455092878,0.0057916631922125,1.0,R,R
5051,rmarkdown,10.1186/s40359-021-00534-5,All analyses were performed using the R language with packages ggplot2 and rmarkdown; using the SPSS software version 22;,"Alice de Queiroz Constantino Miguel,Patrícia Zen Tempski,Renata Kobayasi,Fernanda Brenneisen Mayer,Mílton A. Martins","Psychology,Psychological research,Quality (philosophy)","https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://github.com/cran/rmarkdown,1,rmarkdown,cran,,":exclamation: This is a read-only mirror of the CRAN R package repository.  rmarkdown — Dynamic Documents for R. Homepage: https://github.com/rstudio/rmarkdown, https://pkgs.rstudio.com/rmarkdown/  Report bugs for this package: https://github.com/rstudio/rmarkdown/issues",1.0,0.5949275362318841,0.1842006146907806,0.0949402302503585,1.0,0.5748136762346047,0.0949402302503585,1.0,R,R
5052,rmarkdown,10.1186/s40359-021-00534-5,All analyses were performed using the R language with packages ggplot2 and rmarkdown; using the SPSS software version 22;,"Alice de Queiroz Constantino Miguel,Patrícia Zen Tempski,Renata Kobayasi,Fernanda Brenneisen Mayer,Mílton A. Martins","Psychology,Psychological research,Quality (philosophy)","https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://github.com/rstudio/rmarkdown,1,rmarkdown,RStudio,"literate-programming, markdown, pandoc, r, r-package, rmarkdown",Dynamic Documents for R,1.0,0.4697722567287785,0.168883591890335,0.0234064981341362,1.0,0.53241246935065,0.0234064981341362,1.0,R,R
5056,rmarkdown,10.12688/f1000research.22259.1,"This article and the analyses were performed with R ( R Core Team, 2019) using the rmarkdown ( Allaire ), and knitr ( Xie, 2019; Xie, 2015) packages.","Stuart Lee,Michael C. Lawrence,Michael I. Love",Biology,"https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://cran.r-project.org/package=rmarkdown,1,rmarkdown,"JJ Allaire, Yihui Xie, Christophe Dervieux, Jonathan McPherson, Javier Luraschi, Kevin Ushey, Aron Atkins, Hadley Wickham, Joe Cheng, Winston Chang, Richard Iannone, Andrew Dunning, Atsushi Yasumoto, Barret Schloerke, Carson Sievert, Devon Ryan, Frederik Aust, Jeff Allen, JooYoung Seo, Malcolm Barrett, Rob Hyndman, Romain Lesur, Roy Storey, Ruben Arslan, Sergio Oller, Posit Software, PBC cph, jQuery UI contributors ctb, Mark Otto, Jacob Thornton, Bootstrap contributors ctb, Twitter, Inc cph, Alexander Farkas, Scott Jehl, Ivan Sagalaev, Greg Franko, John MacFarlane, Google, Inc. ctb, Dave Raggett, W3C cph, Dave Gandy, Ben Sperry, Drifty cph, Aidan Lister, Benct Philip Jonsson, Albert Krewinkel",,Convert R Markdown documents into a variety of formats.,1.0,0.5376119541510046,0.4384918212890625,0.035653606057167,1.0,0.6023514762994469,0.035653606057167,1.0,R,R
5061,rmarkdown,10.12688/f1000research.22259.1,"This article and the analyses were performed with R ( R Core Team, 2019) using the rmarkdown ( Allaire ), and knitr ( Xie, 2019; Xie, 2015) packages.","Stuart Lee,Michael C. Lawrence,Michael I. Love",Biology,"https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://github.com/cran/rmarkdown,1,rmarkdown,cran,,":exclamation: This is a read-only mirror of the CRAN R package repository.  rmarkdown — Dynamic Documents for R. Homepage: https://github.com/rstudio/rmarkdown, https://pkgs.rstudio.com/rmarkdown/  Report bugs for this package: https://github.com/rstudio/rmarkdown/issues",1.0,0.6136363636363636,0.4370303750038147,0.0457293316721916,1.0,0.619279214062474,0.0457293316721916,1.0,R,R
5062,rmarkdown,10.12688/f1000research.22259.1,"This article and the analyses were performed with R ( R Core Team, 2019) using the rmarkdown ( Allaire ), and knitr ( Xie, 2019; Xie, 2015) packages.","Stuart Lee,Michael C. Lawrence,Michael I. Love",Biology,"https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://github.com/rstudio/rmarkdown,1,rmarkdown,RStudio,"literate-programming, markdown, pandoc, r, r-package, rmarkdown",Dynamic Documents for R,1.0,0.277056277056277,0.2463059425354004,0.0181707069277763,1.0,0.5083065853038907,0.0181707069277763,1.0,R,R
5066,rmarkdown,10.1371/journal.pone.0212390,"There are also templates for optional style customization files, style.css and styles.docx, which rmarkdown can utilize to style rendered .html and .docx files, respectively [10]","Nikolas I. Krieger,Adam T. Perzynski,Jarrod E. Dalton","Workflow,Computer science,Protocol (science),Raw data","https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://cran.r-project.org/package=rmarkdown,1,rmarkdown,"JJ Allaire, Yihui Xie, Christophe Dervieux, Jonathan McPherson, Javier Luraschi, Kevin Ushey, Aron Atkins, Hadley Wickham, Joe Cheng, Winston Chang, Richard Iannone, Andrew Dunning, Atsushi Yasumoto, Barret Schloerke, Carson Sievert, Devon Ryan, Frederik Aust, Jeff Allen, JooYoung Seo, Malcolm Barrett, Rob Hyndman, Romain Lesur, Roy Storey, Ruben Arslan, Sergio Oller, Posit Software, PBC cph, jQuery UI contributors ctb, Mark Otto, Jacob Thornton, Bootstrap contributors ctb, Twitter, Inc cph, Alexander Farkas, Scott Jehl, Ivan Sagalaev, Greg Franko, John MacFarlane, Google, Inc. ctb, Dave Raggett, W3C cph, Dave Gandy, Ben Sperry, Drifty cph, Aidan Lister, Benct Philip Jonsson, Albert Krewinkel",,Convert R Markdown documents into a variety of formats.,1.0,0.5285501765790542,0.5585268139839172,0.2620860338211059,,0.5872907560960193,0.2620860338211059,1.0,,R
5071,rmarkdown,10.1371/journal.pone.0212390,"There are also templates for optional style customization files, style.css and styles.docx, which rmarkdown can utilize to style rendered .html and .docx files, respectively [10]","Nikolas I. Krieger,Adam T. Perzynski,Jarrod E. Dalton","Workflow,Computer science,Protocol (science),Raw data","https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://github.com/cran/rmarkdown,1,rmarkdown,cran,,":exclamation: This is a read-only mirror of the CRAN R package repository.  rmarkdown — Dynamic Documents for R. Homepage: https://github.com/rstudio/rmarkdown, https://pkgs.rstudio.com/rmarkdown/  Report bugs for this package: https://github.com/rstudio/rmarkdown/issues",1.0,0.4922222222222221,0.4535674452781677,0.1902017891407013,,0.5339978641602727,0.1902017891407013,1.0,,R
5072,rmarkdown,10.1371/journal.pone.0212390,"There are also templates for optional style customization files, style.css and styles.docx, which rmarkdown can utilize to style rendered .html and .docx files, respectively [10]","Nikolas I. Krieger,Adam T. Perzynski,Jarrod E. Dalton","Workflow,Computer science,Protocol (science),Raw data","https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://github.com/rstudio/rmarkdown,1,rmarkdown,RStudio,"literate-programming, markdown, pandoc, r, r-package, rmarkdown",Dynamic Documents for R,1.0,0.5479365079365079,0.3729743957519531,0.1987243294715881,,0.5299088082900123,0.1987243294715881,1.0,,R
5076,rmarkdown,10.1371/journal.pone.0233309,"The simulations and power calculation were carried out using RStudio version 1.1.463 and the ggplot2, scales, knitr, rmarkdown and pwr packages [18–23].","Matthew J. Ward,Brendan H. Carter,Christine Walsh,Joshua Yukich,Dawn M. Wesson,Rebecca C. Christofferson","Zika virus,Aedes aegypti,Aedes albopictus,Virology,Chikungunya,Biology,Transmission (telecommunications),Aedes,Virus","https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://cran.r-project.org/package=rmarkdown,1,rmarkdown,"JJ Allaire, Yihui Xie, Christophe Dervieux, Jonathan McPherson, Javier Luraschi, Kevin Ushey, Aron Atkins, Hadley Wickham, Joe Cheng, Winston Chang, Richard Iannone, Andrew Dunning, Atsushi Yasumoto, Barret Schloerke, Carson Sievert, Devon Ryan, Frederik Aust, Jeff Allen, JooYoung Seo, Malcolm Barrett, Rob Hyndman, Romain Lesur, Roy Storey, Ruben Arslan, Sergio Oller, Posit Software, PBC cph, jQuery UI contributors ctb, Mark Otto, Jacob Thornton, Bootstrap contributors ctb, Twitter, Inc cph, Alexander Farkas, Scott Jehl, Ivan Sagalaev, Greg Franko, John MacFarlane, Google, Inc. ctb, Dave Raggett, W3C cph, Dave Gandy, Ben Sperry, Drifty cph, Aidan Lister, Benct Philip Jonsson, Albert Krewinkel",,Convert R Markdown documents into a variety of formats.,1.0,0.5522531594660232,0.1744384914636612,0.0551791079342365,1.0,0.5563741517727842,0.0551791079342365,1.0,R,R
