name,paragraph,doi,synonyms,language,authors,urls,not_urls
pROC,"R packages were used as follows: “pROC,” “TimeROC,” “survival,” “clusterProfiler’,” and “randomForestSRC.” The P values of the above analyses were all <0.05 as statistically significant.",10.3389/fgene.2021.656114,"pROC R-package,Procto,PROCAP,R language pROC,R-package “pROC,Procs,ProcD,R ‘pROC,pROC r-package,pROC28,ProCCA,R package: pROC,Procam,ProCAD,pROC’,PROCOV,ProCEA,proc2d,PROCOM,procno,package “pROC,UProC,PROCSS,ProcB,ProCMF,Procee,ProCR,R function pROC,ProCOR,ProCEM,ProCAS,PROCR,ProCaM,ProCID,Procol,pROCR,ProcEx,PRROC,R packages pROC,ProCyc,PRO,R package ‘pROC’,ProCRC,PROCHO,PROCHE,R-package ‘pROC’,R pROC,R package (pROC),R package 'pROC',pro,R package ""pROC"",proc3d,IProc,Uproc,pROC package (Robin ),R “pROC,PROCOP,Proceq,R-Package pROC,ProcM,proc2p,r-package “pROC,BProc,pROC R,iProc,Proche,ProCon,ProCY,R package pROC,Procap,R package, pROC,ProCCT,PROCOS,PROCáN,proc2,ProCHO,JPROC,R ‘pROC’,R package of pROC,ProCan,R package pROC (R,Procom,ProCMD,R-package “pROC”,pROC36,PROCON,pROC package,R package “pROC,PPROC,nproc,SPROC,fproc,ProcA,R packages “pROC”,Proc2D,ProCT,R library pROC,R package (pROC,R-package pROC,pROC27,PROCAN,procfs,ProCor,ProCom,Procko,ProCAT,PROCIN,ProCam,UProc,Proc B,pROC R-package package,package pROC,pROC package of R,pROC59,Proc3,ProCt,Proc2d,R-package (pROC,R pROC package,pROC package for S+,R package “pROC”,ProCS,pROC23,ProCVT,R-package ‘pROC,Proc2,Proca,ProCF,pROC R package,R package of “pROC”,PROCAM,Pro,Procov,PROCSE,Bioconductor package pROC,ProCAP,Package pROC,pROC” R,pROC package for R i386,Sproc,PROCHe,Procel,r package ‘pROC,R package ‘pROC,pROC”,PROCAS,pRoc R,pROC3,pROCK,ProCo,R package pROC)",R,"Bingzhou Guo,Hongliang Zhang,Jinliang Wang,Rilige Wu,Junyan Zhang,Qiqin Zhang,Lu Xu,Ming Shen,Zhibo Zhang,Fangyan Gu,Weiliang Zeng,Xiaodong Jia,Chengliang Yin","https://github.com/xrobin/pROC, https://github.com/cran/pROC, https://cran.r-project.org/package=pROC","https://cran.r-project.org/package=ApacheLogProcessor, https://github.com/dalance/procs, https://github.com/WZMIAOMIAO/deep-learning-for-image-processing, https://pypi.org/project/proc/, https://github.com/cran/antaresProcessing, https://github.com/learnbyexample/Command-line-text-processing, https://github.com/cran/ApacheLogProcessor, https://cran.r-project.org/package=antaresProcessing, https://github.com/diogosmendonca/ApacheLogProcessor, https://cran.r-project.org/package=adproclus, https://github.com/cran/branchingprocess, https://github.com/symfony/process, https://github.com/rte-antares-rpackage/antaresProcessing, https://github.com/EpiForeSITE/branchingprocess, https://github.com/henry-heppe/adproclus, https://cran.r-project.org/package=branchingprocess, https://github.com/processing/processing, https://github.com/cran/adproclus"
pROC,"Several R packages including ggplot2, survival, pheatmap, pROC, circlize, and corrgram were used for pictures drawing and statistical analysis in R software 3.4.3",10.1111/cns.13382,"pROC R-package,Procto,PROCAP,R language pROC,R-package “pROC,Procs,ProcD,R ‘pROC,pROC r-package,pROC28,ProCCA,R package: pROC,Procam,ProCAD,pROC’,PROCOV,ProCEA,proc2d,PROCOM,procno,package “pROC,UProC,PROCSS,ProcB,ProCMF,Procee,ProCR,R function pROC,ProCOR,ProCEM,ProCAS,PROCR,ProCaM,ProCID,Procol,pROCR,ProcEx,PRROC,R packages pROC,ProCyc,PRO,R package ‘pROC’,ProCRC,PROCHO,PROCHE,R-package ‘pROC’,R pROC,R package (pROC),R package 'pROC',pro,R package ""pROC"",proc3d,IProc,Uproc,pROC package (Robin ),R “pROC,PROCOP,Proceq,R-Package pROC,ProcM,proc2p,r-package “pROC,BProc,pROC R,iProc,Proche,ProCon,ProCY,R package pROC,Procap,R package, pROC,ProCCT,PROCOS,PROCáN,proc2,ProCHO,JPROC,R ‘pROC’,R package of pROC,ProCan,R package pROC (R,Procom,ProCMD,R-package “pROC”,pROC36,PROCON,pROC package,R package “pROC,PPROC,nproc,SPROC,fproc,ProcA,R packages “pROC”,Proc2D,ProCT,R library pROC,R package (pROC,R-package pROC,pROC27,PROCAN,procfs,ProCor,ProCom,Procko,ProCAT,PROCIN,ProCam,UProc,Proc B,pROC R-package package,package pROC,pROC package of R,pROC59,Proc3,ProCt,Proc2d,R-package (pROC,R pROC package,pROC package for S+,R package “pROC”,ProCS,pROC23,ProCVT,R-package ‘pROC,Proc2,Proca,ProCF,pROC R package,R package of “pROC”,PROCAM,Pro,Procov,PROCSE,Bioconductor package pROC,ProCAP,Package pROC,pROC” R,pROC package for R i386,Sproc,PROCHe,Procel,r package ‘pROC,R package ‘pROC,pROC”,PROCAS,pRoc R,pROC3,pROCK,ProCo,R package pROC)",R,"Ruoyu Huang,Guanzhang Li,Zheng Zhao,Fan Zeng,Kenan Zhang,Yanwei Liu,Kuanyu Wang,Huimin Hu","https://github.com/xrobin/pROC, https://github.com/cran/pROC, https://cran.r-project.org/package=pROC","https://cran.r-project.org/package=ApacheLogProcessor, https://github.com/dalance/procs, https://github.com/WZMIAOMIAO/deep-learning-for-image-processing, https://pypi.org/project/proc/, https://github.com/cran/antaresProcessing, https://github.com/learnbyexample/Command-line-text-processing, https://github.com/cran/ApacheLogProcessor, https://cran.r-project.org/package=antaresProcessing, https://github.com/diogosmendonca/ApacheLogProcessor, https://cran.r-project.org/package=adproclus, https://github.com/cran/branchingprocess, https://github.com/symfony/process, https://github.com/rte-antares-rpackage/antaresProcessing, https://github.com/EpiForeSITE/branchingprocess, https://github.com/henry-heppe/adproclus, https://cran.r-project.org/package=branchingprocess, https://github.com/processing/processing, https://github.com/cran/adproclus"
pafr,The alignment output was parsed in R (version 4.0.5) with the pafr package (version 0.0.2) (16),10.3389/fpubh.2021.710985,,R,"Guilherme Marcelino Viana de Siqueira,Felipe Marcelo Pereira-dos-Santos,Rafael Silva‐Rocha,María‐Eugenia Guazzaroni","https://cran.r-project.org/package=pafr, https://github.com/dwinter/pafr, https://github.com/cran/pafr, https://cran.r-project.org/web/packages/pafr/index.html","https://github.com/melonless/PAFR, https://cran.r-project.org/package=pfr, https://github.com/marberts/piar, https://github.com/pafrasson/pafrasson, https://github.com/dwinter/pafr-demo, https://github.com/ronaldran97/PAFR_UI, https://cran.r-project.org/package=pvar, https://github.com/cran/piar, https://github.com/cran/pfr, https://cran.r-project.org/package=piar, https://github.com/cran/pvar"
pangolin,"(2020), using the pangolin web application and later confirmed using maximum likelihood (ML) phylogenetic analyses",10.3389/fmicb.2021.653986,"Pangolin tool,Pango,Pangolin,Pangolin),(PANGOLIN),UK Pangolin,Pangolin COVID,pangolin,(pangolin),PANGO",,"Daiana Mir,Natalia Rego,Paola Cristina Resende,Fernando López Tort,Tamara Fernandez‐Calero,Verónica Noya,Mariana Brandes,Tania Possi,Mailén Arleo,Natalia Reyes,Matías Victoria,Andrés Lizasoain,Matías Castells,Leticia Maya,Matías Salvo,Tatiana Schäffer Gregianini,Marilda Tereza Mar da Rosa,Letícia Garay Martins,Cecilia Alonso,Yasser Vega,Cecilia Salazar,Ignacio Ferrés,Pablo Smircich,José Sotelo‐Silveira,Rafael Sebastián Fort,Cecilia Mathó,Ighor Arantes,Luciana Appolinario,Ana Carolina da Fonseca Mendonça,María José Benítez-Galeano,Camila Simoes,Martín Graña,Fernando Couto Motta,Marilda Mendonça Siqueira,Gonzalo Bello,Rodney Colina,Lucía Spangenberg","https://github.com/stevenlovegrove/Pangolin, https://github.com/cov-lineages/pangolin","https://github.com/cran/pangoling, https://cran.r-project.org/package=phangorn, https://cran.r-project.org/package=pangoling, https://github.com/cran/pooling, https://github.com/dahliaOS/pangolin_desktop, https://github.com/KlausVigo/phangorn, https://github.com/ropensci/pangoling, https://github.com/cran/anoint, https://github.com/cran/phangorn, https://github.com/fosrl/pangolin, https://cran.r-project.org/package=anoint, https://github.com/qgy18/pangolin, https://cran.r-project.org/package=pooling"
pangolin,"Bioinformatic analysis included bwa-mem mapping [6], ivar trimming and consensus generation [7] and pangolin software and nomenclature-based lineage classification [8,9].",10.2807/1560-7917.ES.2021.26.30.2100673,"Pangolin tool,Pango,Pangolin,Pangolin),(PANGOLIN),UK Pangolin,Pangolin COVID,pangolin,(pangolin),PANGO",,"Inge Kroidl,Ingo Mecklenburg,Peter Schneiderat,Katharina Müller,Philipp Girl,Roman Wölfel,Andreas Sing,Alexandra Dangel,Andreas Wieser,Michael Höelscher","https://github.com/stevenlovegrove/Pangolin, https://github.com/cov-lineages/pangolin","https://github.com/cran/pangoling, https://cran.r-project.org/package=phangorn, https://cran.r-project.org/package=pangoling, https://github.com/cran/pooling, https://github.com/dahliaOS/pangolin_desktop, https://github.com/KlausVigo/phangorn, https://github.com/ropensci/pangoling, https://github.com/cran/anoint, https://github.com/cran/phangorn, https://github.com/fosrl/pangolin, https://cran.r-project.org/package=anoint, https://github.com/qgy18/pangolin, https://cran.r-project.org/package=pooling"
pangolin,Lineages refer to those assigned using the pangolin tool (https://cov-lineages.org),10.1128/MRA.00410-21,"Pangolin tool,Pango,Pangolin,Pangolin),(PANGOLIN),UK Pangolin,Pangolin COVID,pangolin,(pangolin),PANGO",,"Yanina Panzera,Natalia Goñi,Lucía Calleros,Natália Ramos,Sandra Frabasile,Ana Marandino,Gonzalo Tomás,Claudia Techera,Sofía Grecco,Eddie Fuques,Viviana Ramas,Leticia Cóppola,María Rosa Flieller,Noelia Morel,María Noel Cortinas,Cristina Mogdasy,Juan Arbiza,Adriana Delfraro,Ruben Pérez,Héctor Chiparelli","https://github.com/qgy18/pangolin, https://github.com/stevenlovegrove/Pangolin, https://github.com/cov-lineages/pangolin","https://github.com/cran/pangoling, https://cran.r-project.org/package=phangorn, https://cran.r-project.org/package=pangoling, https://github.com/cran/pooling, https://github.com/dahliaOS/pangolin_desktop, https://github.com/KlausVigo/phangorn, https://github.com/ropensci/pangoling, https://github.com/cran/anoint, https://github.com/cran/phangorn, https://github.com/fosrl/pangolin, https://cran.r-project.org/package=anoint, https://cran.r-project.org/package=pooling"
pbs,"For the natural splines, the procedure ns from the package splines (base package) were used, and for the periodic splines, the procedure pbs from the package pbs (version 1.1) was used.",10.1371/journal.pone.0198295,"PBSV,pbsa,PBSS,PBS4,pbsv,PBSI,PBSA,PBSR",,"Susanna B. Blackwell,Outi M. Tervo,Alexander Conrad,Mikkel‐Holger S. Sinding,Rikke G. Hansen,Susanne Ditlevsen,Mads Peter Heide‐Jørgensen","https://cran.r-project.org/package=pbs, https://cran.r-project.org/web/packages/pbs/index.html, https://github.com/cran/pbs","https://github.com/pbs-software/pbs-modelling, https://github.com/pbs-software/pbs-ddesolve, https://github.com/cran/gpbStat, https://github.com/pbs/pycaption, https://github.com/tum-pbs/PhiFlow, https://github.com/pbs-software/pbs-admb, https://cran.r-project.org/package=BSPBSS, https://github.com/cran/BSPBSS, https://cran.r-project.org/package=gpbStat, https://cran.r-project.org/package=PBSddesolve, https://cran.r-project.org/package=PBSadmb, https://github.com/nandp1/gpbStat, https://github.com/pbs-assess/sdmTMB, https://github.com/cran/PBSadmb, https://github.com/tum-pbs/pbdl-book, https://github.com/cran/PBSddesolve, https://github.com/gvb84/pbscan"
pbs,It allows us to retain version control with a config file and pbs script detailing particular options and versions used in the workflow,10.1186/s12859-019-3251-1,"PBSV,pbsa,PBSS,PBS4,pbsv,PBSI,PBSA,PBSR",,"Venkat Sundar Gadepalli,Hatice Gülçin Özer,Ayse Selen Yilmaz,Maciej Pietrzak,Amy Webb",,"https://github.com/pbs-software/pbs-modelling, https://github.com/pbs-software/pbs-ddesolve, https://github.com/cran/gpbStat, https://github.com/pbs/pycaption, https://github.com/tum-pbs/PhiFlow, https://github.com/pbs-software/pbs-admb, https://cran.r-project.org/package=BSPBSS, https://github.com/cran/BSPBSS, https://cran.r-project.org/package=gpbStat, https://cran.r-project.org/package=pbs, https://cran.r-project.org/package=PBSddesolve, https://cran.r-project.org/web/packages/pbs/index.html, https://cran.r-project.org/package=PBSadmb, https://github.com/nandp1/gpbStat, https://github.com/pbs-assess/sdmTMB, https://github.com/cran/PBSadmb, https://github.com/tum-pbs/pbdl-book, https://github.com/cran/pbs, https://github.com/cran/PBSddesolve, https://github.com/gvb84/pbscan"
pbs,The mixed effect-model was performed in R using the lme4 and pbs packages [26],10.1186/s12885-019-5724-z,"PBSV,pbsa,PBSS,PBS4,pbsv,PBSI,PBSA,PBSR",R,"Hanna Abrahamsson,Alina Carmen Porojnicu,Jonas Christoffer Lindstrøm,Svein Dueland,Kjersti Flatmark,Knut Håkon Hole,Therese Seierstad,Johan Moan,Kathrine Røe Redalen,Sebastian Meltzer,Anne Hansen Ree","https://cran.r-project.org/package=pbs, https://cran.r-project.org/web/packages/pbs/index.html, https://github.com/cran/pbs","https://github.com/pbs-software/pbs-modelling, https://github.com/pbs-software/pbs-ddesolve, https://github.com/cran/gpbStat, https://github.com/pbs/pycaption, https://github.com/tum-pbs/PhiFlow, https://github.com/pbs-software/pbs-admb, https://cran.r-project.org/package=BSPBSS, https://github.com/cran/BSPBSS, https://cran.r-project.org/package=gpbStat, https://cran.r-project.org/package=PBSddesolve, https://cran.r-project.org/package=PBSadmb, https://github.com/nandp1/gpbStat, https://github.com/pbs-assess/sdmTMB, https://github.com/cran/PBSadmb, https://github.com/tum-pbs/pbdl-book, https://github.com/cran/PBSddesolve, https://github.com/gvb84/pbscan"
pensim,The “pensim” package was used for simultaneous optimization of λ 1 and λ 2 (Enet 3) [10],10.1371/journal.pone.0141524,"PenSim2,pensim R package,opensim,pensim R,Opensim",,"Christian Göbl,Latife Bozkurt,Andrea Tura,Giovanni Pacini,Alexandra Kautzky‐Willer,Martina Mittlböck","https://cran.r-project.org/package=pensim, https://cran.r-project.org/web/packages/pensim/index.html, https://github.com/waldronlab/pensim, https://github.com/cran/pensim","https://cran.r-project.org/package=pense, https://cran.r-project.org/package=pltesim, https://github.com/Burak123T/pensim, https://cran.r-project.org/package=pksensi, https://github.com/Mohan-Zhang-u/PenSimPy, https://github.com/cran/pense, https://github.com/nanhung/pksensi, https://github.com/dakep/pense-rpkg, https://github.com/yimengyin16/PenSimMacro_Data, https://github.com/cran/pksensi, https://github.com/cran/pltesim, https://github.com/christophergandrud/pltesim"
pensim,We performed the Elastic Net [23] using the opt2D function of the “pensim” R package to predict the survival of CRC patients from microarray data,10.1186/s12920-016-0218-1,"PenSim2,pensim R package,opensim,pensim R,Opensim",R,"Nurul Ainin Abdul Aziz,Norfilza Mohd Mokhtar,Roslan Harun,Mohammad Manir Hossain Mollah,Isa Mohamed Rose,Ismail Sagap,Azmi Mohd Tamil,Wan Zurinah Wan Ngah,Rahman Jamal","https://cran.r-project.org/package=pensim, https://cran.r-project.org/web/packages/pensim/index.html, https://github.com/waldronlab/pensim, https://github.com/cran/pensim","https://cran.r-project.org/package=pense, https://cran.r-project.org/package=pltesim, https://github.com/Burak123T/pensim, https://cran.r-project.org/package=pksensi, https://github.com/Mohan-Zhang-u/PenSimPy, https://github.com/cran/pense, https://github.com/nanhung/pksensi, https://github.com/dakep/pense-rpkg, https://github.com/yimengyin16/PenSimMacro_Data, https://github.com/cran/pksensi, https://github.com/cran/pltesim, https://github.com/christophergandrud/pltesim"
pensim,"We used the package ‘glmnet’ to fit models using ridge, lasso and adaptive lasso and the packages ‘pensim’ for elastic net and ‘ncvreg’ for SCAD",10.1002/sim.6782,"PenSim2,pensim R package,opensim,pensim R,Opensim",,"Menelaos Pavlou,Gareth Ambler,Shaun R. Seaman,Maria De Iorio,Rumana Z. Omar","https://cran.r-project.org/package=pensim, https://cran.r-project.org/web/packages/pensim/index.html, https://github.com/waldronlab/pensim, https://github.com/cran/pensim","https://cran.r-project.org/package=pense, https://cran.r-project.org/package=pltesim, https://github.com/Burak123T/pensim, https://cran.r-project.org/package=pksensi, https://github.com/Mohan-Zhang-u/PenSimPy, https://github.com/cran/pense, https://github.com/nanhung/pksensi, https://github.com/dakep/pense-rpkg, https://github.com/yimengyin16/PenSimMacro_Data, https://github.com/cran/pksensi, https://github.com/cran/pltesim, https://github.com/christophergandrud/pltesim"
pong,"Our software also offers the user a series of new interactive functions to query the outputs more quickly, view the names of the individual samples and their initial groupings based on the putative population and the sampling site, as well as generate colorblind-friendly plots, significantly differentiating it from software like pong [30] and CLUMPAK [31] that produce static output",10.1371/journal.pone.0229330,"PONGO,PON,Apong,Pongor,PongTM",,"Nicola G. Criscuolo,Claudia Angelini","https://pypi.org/project/pong/, https://github.com/ramachandran-lab/pong","https://cran.r-project.org/package=eponge, https://github.com/cran/spongebob, https://github.com/jayqi/spongebob, https://cran.r-project.org/package=spongecake, https://cran.r-project.org/package=spongebob, https://github.com/cran/png, https://github.com/event-driven-io/Pongo, https://github.com/checkra1n/PongoOS, https://cran.r-project.org/package=NO.PING.PONG, https://github.com/flosch/pongo2, https://github.com/cran/NO.PING.PONG, https://cran.r-project.org/package=png, https://github.com/cran/eponge, https://github.com/ThinkRstat/spongecake, https://github.com/krzjoa/eponge, https://github.com/cran/spongecake, https://github.com/vnglst/pong-wars"
pong,The results were post-processed and plotted with the pong software [46].,10.3390/genes12060833,"PONGO,PON,Apong,Pongor,PongTM",,"João Almeida,Anne‐Maria Fehn,Margarida Ferreira,Teresa Machado,Tjerk Hagemeijer,Jorge Rocha,Magdalena Gayà‐Vidal","https://pypi.org/project/pong/, https://github.com/ramachandran-lab/pong","https://cran.r-project.org/package=eponge, https://github.com/cran/spongebob, https://github.com/jayqi/spongebob, https://cran.r-project.org/package=spongecake, https://cran.r-project.org/package=spongebob, https://github.com/cran/png, https://github.com/event-driven-io/Pongo, https://github.com/checkra1n/PongoOS, https://cran.r-project.org/package=NO.PING.PONG, https://github.com/flosch/pongo2, https://github.com/cran/NO.PING.PONG, https://cran.r-project.org/package=png, https://github.com/cran/eponge, https://github.com/ThinkRstat/spongecake, https://github.com/krzjoa/eponge, https://github.com/cran/spongecake, https://github.com/vnglst/pong-wars"
pong,"To detect common signals observed in independent Admixture runs, we used a greedy algorithm implemented in pong software (Supplementary Fig",10.1038/s42003-019-0399-1,"PONGO,PON,Apong,Pongor,PongTM",,"Natalija Kashuba,Emrah Kırdök,Hege Damlien,Mikael A. Manninen,Bengt Nordqvist,Per Persson,Anders Götherström","https://pypi.org/project/pong/, https://github.com/ramachandran-lab/pong","https://cran.r-project.org/package=eponge, https://github.com/cran/spongebob, https://github.com/jayqi/spongebob, https://cran.r-project.org/package=spongecake, https://cran.r-project.org/package=spongebob, https://github.com/cran/png, https://github.com/event-driven-io/Pongo, https://github.com/checkra1n/PongoOS, https://cran.r-project.org/package=NO.PING.PONG, https://github.com/flosch/pongo2, https://github.com/cran/NO.PING.PONG, https://cran.r-project.org/package=png, https://github.com/cran/eponge, https://github.com/ThinkRstat/spongecake, https://github.com/krzjoa/eponge, https://github.com/cran/spongecake, https://github.com/vnglst/pong-wars"
pop,"Bad channels and bad epochs were identified using a conjunction of the FASTER algorithm [40] and pop_rejchan from EEGLab and were subsequently interpolated and rejected, respectively",10.1038/s41398-021-01562-w,"POPR,popr,POP+,POP6,popG,POPA,POP3,PopC,PopS,POPP,PopR,POPW,POPE,Popp,Pops,POP),popt,popM,POPI,POPT,PopI,PoPE,POPG,PopZ,PopG,POPs,Pop1,POPH,POPM,POPS,popf,Popt,POP2,POPB,PopA,POPC,POPO,PoPS,Popa,POPQ",,"James F. Cavanagh,David Gregg,Gregory A. Light,Sarah L. Olguin,Richard F. Sharp,Andrew W. Bismark,Savita G. Bhakta,Neal R. Swerdlow,Jonathan L. Brigman,Jared W. Young","https://github.com/cran/pop, https://github.com/facebookarchive/pop","https://pypi.org/project/pop/, https://github.com/cran/brpop, https://github.com/rfsaldanha/brpop, https://cran.r-project.org/package=pop, https://cran.r-project.org/package=assignPOP, https://github.com/cran/bayesPop, https://github.com/dimsemenov/Magnific-Popup, https://github.com/cran/assignPOP, https://cran.r-project.org/package=brpop, https://github.com/popcorn-official/popcorn-desktop, https://github.com/forkingdog/FDFullscreenPopGesture, https://cran.r-project.org/package=bayesPop, https://cran.r-project.org/package=AgePopDenom, https://github.com/Popmotion/popmotion, https://github.com/cran/AgePopDenom, https://github.com/alexkychen/assignPOP"
pop,Strain DY4543 was generated by allele replacement using pop-in/pop-out [32] to insert N-terminally GFP-tagged NAB3 in its normal chromosomal location in yeast strain BY4741.,10.1371/journal.pone.0209195,"POPR,popr,POP+,POP6,popG,POPA,POP3,PopC,PopS,POPP,PopR,POPW,POPE,Popp,Pops,POP),popt,popM,POPI,POPT,PopI,PoPE,POPG,PopZ,PopG,POPs,Pop1,POPH,POPM,POPS,popf,Popt,POP2,POPB,PopA,POPC,POPO,PoPS,Popa,POPQ",,"Travis J. Loya,Thomas W. O’Rourke,William C. Simke,Joshua B. Kelley,Daniel Reines",https://github.com/cran/pop,"https://pypi.org/project/pop/, https://github.com/cran/brpop, https://github.com/rfsaldanha/brpop, https://cran.r-project.org/package=pop, https://cran.r-project.org/package=assignPOP, https://github.com/cran/bayesPop, https://github.com/dimsemenov/Magnific-Popup, https://github.com/cran/assignPOP, https://cran.r-project.org/package=brpop, https://github.com/facebookarchive/pop, https://github.com/popcorn-official/popcorn-desktop, https://github.com/forkingdog/FDFullscreenPopGesture, https://cran.r-project.org/package=bayesPop, https://cran.r-project.org/package=AgePopDenom, https://github.com/Popmotion/popmotion, https://github.com/cran/AgePopDenom, https://github.com/alexkychen/assignPOP"
pop,The artifact rejection criteria were joint probability and kurtosis using the algorithm pop_jointprob() and pop_rejkurt() implemented in EEGLAB version 13.6.5b,10.1093/texcom/tgaa050,"POPR,popr,POP+,POP6,popG,POPA,POP3,PopC,PopS,POPP,PopR,POPW,POPE,Popp,Pops,POP),popt,popM,POPI,POPT,PopI,PoPE,POPG,PopZ,PopG,POPs,Pop1,POPH,POPM,POPS,popf,Popt,POP2,POPB,PopA,POPC,POPO,PoPS,Popa,POPQ",,"Barbara Schmidt,Elisa Hoffmann,Björn Rasch",,"https://pypi.org/project/pop/, https://github.com/cran/brpop, https://github.com/rfsaldanha/brpop, https://cran.r-project.org/package=pop, https://cran.r-project.org/package=assignPOP, https://github.com/cran/bayesPop, https://github.com/dimsemenov/Magnific-Popup, https://github.com/cran/pop, https://github.com/cran/assignPOP, https://cran.r-project.org/package=brpop, https://github.com/facebookarchive/pop, https://github.com/popcorn-official/popcorn-desktop, https://github.com/forkingdog/FDFullscreenPopGesture, https://cran.r-project.org/package=bayesPop, https://cran.r-project.org/package=AgePopDenom, https://github.com/Popmotion/popmotion, https://github.com/cran/AgePopDenom, https://github.com/alexkychen/assignPOP"
prabclus,"1.5.9, and “prabclus” v",10.1007/s10661-016-5710-8,"R package ‘prabclus’,R package prabclus",,"Krzysztof Szoszkiewicz,Anna Budka,Karol Pietruczuk,Dariusz Kayzer,Daniel Gebler",https://github.com/cran/prabclus,"https://github.com/cran/orclus, https://github.com/cran/prclust, https://cran.r-project.org/package=prclust, https://github.com/henry-heppe/adproclus, https://cran.r-project.org/web/packages/prabclus/index.html, https://cran.r-project.org/package=adproclus, https://cran.r-project.org/package=prabclus, https://github.com/cran/adproclus, https://cran.r-project.org/package=orclus, https://github.com/conda-forge/r-prabclus-feedstock"
prabclus,"Relationships among the accessions were described by calculating their shared allele distances and subsequently using these to draw a Neighbour-Joining (N-J) tree using the prabclus package (Functions for clustering of presence-absence, abundance and multilocus genetic data) in R [60].",10.1371/journal.pone.0196652,"R package ‘prabclus’,R package prabclus",R,"Diane L. Lister,Huw Jones,Hugo R. Oliveira,Cameron A. Petrie,Xinyi Liu,James Cockram,Catherine Kneale,О. Н. Ковалева,Martin K. Jones","https://github.com/cran/prabclus, https://cran.r-project.org/web/packages/prabclus/index.html, https://cran.r-project.org/package=prabclus","https://github.com/cran/orclus, https://github.com/cran/prclust, https://cran.r-project.org/package=prclust, https://github.com/henry-heppe/adproclus, https://cran.r-project.org/package=adproclus, https://github.com/cran/adproclus, https://cran.r-project.org/package=orclus, https://github.com/conda-forge/r-prabclus-feedstock"
prabclus,The other number is longitude (negative values are West)” (see [19] and the prabclus package).,10.1016/j.dib.2020.105501,"R package ‘prabclus’,R package prabclus",,"Michael C. Thrun,Alfred Ultsch",https://github.com/cran/prabclus,"https://github.com/cran/orclus, https://github.com/cran/prclust, https://cran.r-project.org/package=prclust, https://github.com/henry-heppe/adproclus, https://cran.r-project.org/web/packages/prabclus/index.html, https://cran.r-project.org/package=adproclus, https://cran.r-project.org/package=prabclus, https://github.com/cran/adproclus, https://cran.r-project.org/package=orclus, https://github.com/conda-forge/r-prabclus-feedstock"
protoclust,"All statistical analyses were done in R (R version 3.6.2) using the following libraries: survival, cluster, protoclust, factoextra, and compareC.",10.1371/journal.pone.0257949,,R,"Charles Yang,Huan Wang,Zhenqiu Liu,Matthew T. Hueman,Aadya Bhaskaran,Donald E. Henson,Sheng Li,Dechang Chen","https://cran.r-project.org/web/packages/protoclust/index.html, https://cran.r-project.org/package=protoclust, https://github.com/cran/protoclust, https://github.com/jacobbien/protoclust","https://github.com/kevinlacaille/HS1549-HS1700-S2-protoclusters, https://cran.r-project.org/package=prclust, https://github.com/YangTuanAnh/ProtoCluster, https://cran.r-project.org/package=oclust, https://github.com/valentint/tclust, https://github.com/cran/tclust, https://cran.r-project.org/package=tclust, https://github.com/cran/oclust, https://github.com/cran/prclust"
protoclust,"We used several R packages to produce the dendrogram figures, including ape (a library for making phylogenetic trees), and protoclust (a library for hierarchical clustering using minimax linkage)",10.1371/journal.pcbi.1004216,,R,"Bethany Percha,Russ B. Altman","https://cran.r-project.org/web/packages/protoclust/index.html, https://cran.r-project.org/package=protoclust, https://github.com/cran/protoclust, https://github.com/jacobbien/protoclust","https://github.com/kevinlacaille/HS1549-HS1700-S2-protoclusters, https://cran.r-project.org/package=prclust, https://github.com/YangTuanAnh/ProtoCluster, https://cran.r-project.org/package=oclust, https://github.com/valentint/tclust, https://github.com/cran/tclust, https://cran.r-project.org/package=tclust, https://github.com/cran/oclust, https://github.com/cran/prclust"
pyGPs,We investigated surrogate model fit across the selected set of explanatory variables and a range of covariance kernels provided by pyGPs [27],10.1371/journal.pone.0183499,pyGPs Python,,"Jonathan Butcher,Tan Zi,Michelle Schmidt,Thomas E. Johnson,Daniel Nover,Christopher M. Clark","https://github.com/ymcmrs/PyGPS, https://pypi.org/project/pyGPs/, https://github.com/marionmari/pyGPs","https://cran.r-project.org/package=pGPx, https://github.com/cran/pGPx, https://github.com/semuconsulting/PyGPSClient, https://github.com/jajcayn/pygpso, https://github.com/gregstarr/PyGPS"
