ID,software_mention,mapped_to,platform,package_url,homepage_url,other_urls,github_repo,exact_match,doi,paragraph
SM272,Trident,Trident,,https://github.com/benjamin-42/Trident,,,https://github.com/benjamin-42/Trident,True,10.3390/s16020190,"According to the relevance to the scope of interest (namely, underwater environments) in this paper, RAUVI, Pandora, Trident, Sunrise, CoCoRo, T-REX, Huxley, LCM and MORPH outperform the other ones (including ROS, Drums, and CoHoN) because they are keeping the specific domain as their initial design goals"
SM272,Trident,Trident,,https://github.com/benjamin-42/Trident,,,https://github.com/benjamin-42/Trident,True,10.3390/s21165473, Trident/4.0; .NET CLR 1.1.4322; .NET NET CLR 2.0.50313; 
SM272,Trident,Trident,,https://github.com/benjamin-42/Trident,,,https://github.com/benjamin-42/Trident,True,10.1093/shm/hky027,The new booklet was referenced throughout and contained an additional section on Trident in relation to several (often quite political) issues
SM272,Trident,Trident,,https://github.com/benjamin-42/Trident,,,https://github.com/benjamin-42/Trident,True,10.3390/ijms20205190,"In this study, the binding of the candidate microRNAs to the TSS (600 bp upstream) of the promoter region of the target genes were determined by an in silico analysis using the Trident software"
SM272,Trident,Trident,,https://github.com/benjamin-42/Trident,,,https://github.com/benjamin-42/Trident,True,10.3389/fninf.2015.00026,"Golgi’s current CSS, tested and optimized for the Blink layout engine, will be re-written and re-tested for both the Gecko (supporting Firefox) and Trident (supporting Internet Explorer) layout engines as to ensure a consistent User Experience across all browsers (particularly when Document Object Model [DOM] objects and their CSS properties are directly modified from Javascript)"
SM2722,SPGE,SPGE,,https://github.com/dbitton/SPGE,,,https://github.com/dbitton/SPGE,True,10.1021/acsbiomaterials.0c01110,"However, analysis with SPGE is performed off-chip, resulting in measurements that are not in real-time"
SM2722,SPGE,SPGE,,https://github.com/dbitton/SPGE,,,https://github.com/dbitton/SPGE,True,10.1038/s41598-018-25824-8,Figure 1(a) shows the various components of SPGE
SM2722,SPGE,SPGE,,https://github.com/dbitton/SPGE,,,https://github.com/dbitton/SPGE,True,10.3390/s17122734,"As can be seen, the blank response in all six RTILs is flat and featureless on the SPGE"
SM2722,SPGE,SPGE,,https://github.com/dbitton/SPGE,,,https://github.com/dbitton/SPGE,True,10.1038/s41598-018-26923-2,"One can observe from Fig. 2 that net electron currents generated in the subsurface area due to SPGE and PDE propagate in the −x and +x directions, respectively"
SM2722,SPGE,SPGE,,https://github.com/dbitton/SPGE,,,https://github.com/dbitton/SPGE,True,10.3390/s18113926,It was observed that the integration of GP/PANI on SPGE represents an effective strategy in improving about five times sensor performance compared to unmodified SPGE
SM2750,NanoModeler,NanoModeler,,https://github.com/cebasfu93/NanoModeler,,,https://github.com/cebasfu93/NanoModeler,True,10.1021/acscatal.1c01215,"NanoModeler combined the parameters for the coating ligands and Zn ions (described above) with the van der Waals parameters for gold atoms and AMBER compatible parameters for distances, angles, and dihedrals to keep the Au144/monolayer interface (staples) stable"
SM2750,NanoModeler,NanoModeler,,https://github.com/cebasfu93/NanoModeler,,,https://github.com/cebasfu93/NanoModeler,True,10.3390/ijms22073624,A 3D model for the functionalized gold nanocluster compatible with GROMACS engine is initially built with ‘NanoModeler’ [73] from which an initial geometry is obtained
SM2750,NanoModeler,NanoModeler,,https://github.com/cebasfu93/NanoModeler,,,https://github.com/cebasfu93/NanoModeler,True,10.1021/acscatal.1c01215,The final AuNPs were assembled via the NanoModeler webserver
SM28,Cura,Cura,,https://github.com/Ultimaker/Cura,,,https://github.com/Ultimaker/Cura,True,10.3390/mi10010046,The print core used was a 0.8 mm of diameter (type AA) while the Cura software was set up with a fast-type profile
SM28,Cura,Cura,,https://github.com/Ultimaker/Cura,,,https://github.com/Ultimaker/Cura,True,10.3390/molecules26113234,"The model file was sliced and transformed into G-code using an open source software (Cura 15.04), and a series of corresponding printing parameters were set"
SM28,Cura,Cura,,https://github.com/Ultimaker/Cura,,,https://github.com/Ultimaker/Cura,True,10.3390/ma14185459,"Although the same type of infill pattern (Linear) was defined in the Cura software with a different raster angle, a variation of the distance of the printed tracks, as well as the geometry of the air voids, was obtained after the printing process."
SM28,Cura,Cura,,https://github.com/Ultimaker/Cura,,,https://github.com/Ultimaker/Cura,True,10.1002/jmrs.378,"Conversion of the VB Digital Imaging and Communications in Medicine (DICOM) structure to stereolithography file format (.stl) was achieved by exporting the DICOM images and structure file to 3DSlicer with the radiotherapy extension.9 The converted .stl file was then uploaded into the Cura software (Ultimaker B.V., Geldermalsen, The Netherlands) for print orientation, and the 3D print completed on an Ultimaker2 + printer (Ultimaker B.V., Geldermalsen, The Netherlands)"
SM28,Cura,Cura,,https://github.com/Ultimaker/Cura,,,https://github.com/Ultimaker/Cura,True,10.3390/toxins13090652,"In Cura, G-Code files were generated from STL files with six different infill densities (100%, 80%, 60%, 40%, 30%, and 20%) to create plastic kernels of identical volume but different masses and densities (Supplementary File S1)"
SM2807,phenix,phenix,,https://github.com/sandia-minimega/phenix,,,https://github.com/sandia-minimega/phenix,True,10.3389/fendo.2018.00011,The structure was modeled with COOT (35) and refined in phenix.refine from the PHENIX program suite (36)
SM2807,phenix,phenix,,https://github.com/sandia-minimega/phenix,,,https://github.com/sandia-minimega/phenix,True,10.1107/S1600576717007506,"The merged intensities were then imported into the Phenix macromolecular structure solution program (Adams et al., 2010 ▸) and the phenix.refine module was used to refine the structure by molecular replacement (Afonine et al., 2012 ▸)"
SM2807,phenix,phenix,,https://github.com/sandia-minimega/phenix,,,https://github.com/sandia-minimega/phenix,True,10.1038/srep24788,Further rounds of refinement were performed using the phenix.refine programme implemented in the PHENIX package with isotropic ADP refinement and bulk solvent modelling50
SM2807,phenix,phenix,,https://github.com/sandia-minimega/phenix,,,https://github.com/sandia-minimega/phenix,True,10.1038/s41421-021-00295-w,The initial model was completed using Coot and further refined with phenix.refine using Phenix
SM2807,phenix,phenix,,https://github.com/sandia-minimega/phenix,,,https://github.com/sandia-minimega/phenix,True,10.1107/S2059798321004344,"Water molecules were modelled automatically using phenix.refine in Phenix (Afonine et al., 2012 ▸) and manually inspected in the difference electron-density maps"
SM2869,Hermes,Hermes,,https://github.com/Xiaofei-it/Hermes,,,https://github.com/Xiaofei-it/Hermes,True,10.1371/journal.pone.0149072,"The Rs were provided with right of access to the study folder on the Hermes cloud server, with a template for the recording of the evaluation results and a list to encode regions of tumour involvement (26 lymph node areas and 5 extra-nodal areas–spleen, liver, left and right lung, skeleton)"
SM2869,Hermes,Hermes,,https://github.com/Xiaofei-it/Hermes,,,https://github.com/Xiaofei-it/Hermes,True,10.1007/s11306-017-1185-z,"We quantified BAT activity and detectable volume in the region of interest by autocontouring the BAT areas with a set threshold (SUV) of 2.0 g/mL using Hermes software (Hermes Hybrid Viewer, Hermes Medical Solutions, Sweden)."
SM2869,Hermes,Hermes,,https://github.com/Xiaofei-it/Hermes,,,https://github.com/Xiaofei-it/Hermes,True,10.3390/jpm11070624,"Image evaluation was performed by 2 experienced nuclear medicine physicians using Hermes software (Gold 3 Hermes Hybrid Viewer, Hermes Medical Solutions, Stockholm, Sweden) manually drawing volumes of interest containing the highest tracer uptake in the tumor and in the contralateral hemisphere for calculating the Tumor/Normal cerebrum (T/N) ratio"
SM2869,Hermes,Hermes,,https://github.com/Xiaofei-it/Hermes,,,https://github.com/Xiaofei-it/Hermes,True,10.3389/fnagi.2021.661284,"All axial slices (n = 4 per subject, standardized localization) were extracted after spatial normalization via the Hermes software package (FDG-PET viewer, V4.17, HERMES medical solutions AD, Stockholm, Sweden)"
SM2869,Hermes,Hermes,,https://github.com/Xiaofei-it/Hermes,,,https://github.com/Xiaofei-it/Hermes,True,10.3390/cancers10050140,Molecular studies were performed using Gold suite v5.2203 within the Hermes v1.6 GUI (CCDC©)
SM2921,QPatch,QPatch,,https://github.com/Quickits/QPatch,,,https://github.com/Quickits/QPatch,True,10.3389/fphar.2015.00210,"Initial analysis, including subtraction of leak and capacitive artifacts, as well as peak detection were done in the QPatch software"
SM2921,QPatch,QPatch,,https://github.com/Quickits/QPatch,,,https://github.com/Quickits/QPatch,True,10.1038/srep44843,"Finally, also the simulation of the use of the platform in a drug screening context provided positive results: the potencies estimated for a small number of new putative antagonists for the P2RX7 were in accordance with those obtained by FLIPR and somewhat lower than those measured by QPatch 16X"
SM2921,QPatch,QPatch,,https://github.com/Quickits/QPatch,,,https://github.com/Quickits/QPatch,True,10.1371/journal.pone.0087736,"Data analysis was performed using an integrated database (Oracle) within QPatch software (Sophion Bioscience, Ballerup, Denmark)"
SM2921,QPatch,QPatch,,https://github.com/Quickits/QPatch,,,https://github.com/Quickits/QPatch,True,10.1021/acschemneuro.0c00289,"Given the best functional potency and the lower impact on hepatic cell viability of (S)-1, this compound was profiled for activities on the human voltage gated potassium ion channel hERG, using the QPatch electrophysiological platform"
SM2921,QPatch,QPatch,,https://github.com/Quickits/QPatch,,,https://github.com/Quickits/QPatch,True,10.1089/adt.2015.688, aRef.: QPatch ionic current.
SM2922,LeadIT,LeadIT,,https://github.com/kanako-110/LeadIT,,,https://github.com/kanako-110/LeadIT,True,10.18632/oncotarget.13386,"To model the binding of LY294002 and JQ1 at the key acetyl-lysine recognition pocket, the PDB file was imported into LeadIT [BioSolveIT GmbH, An der Ziegelei 79, 53757 Sankt Augustin, Germany], all water molecules were kept, residues around JQ1 within a grid of 7 Å3 were selected and used for in silico docking calculationsThe 3D structures of LY294002 and JQ1 (all hydrogens included) were docked using LeadIT's standard parameters Compounds LY294002 and JQ1 were tested for BRD4-1 and BRD4-2 activity by using"
SM2922,LeadIT,LeadIT,,https://github.com/kanako-110/LeadIT,,,https://github.com/kanako-110/LeadIT,True,10.1021/acschemneuro.0c00289,Docking calculations of each enantiomer were then performed by means of LeadIT 2.1.8 software suite (www.biosolveit.com)
SM2922,LeadIT,LeadIT,,https://github.com/kanako-110/LeadIT,,,https://github.com/kanako-110/LeadIT,True,10.3390/molecules26010170,"The docking simulations were performed using the FlexX docking module of the LeadIT environment as implemented in the LeadIT 2.1.9 program (BioSolveIT GmbH, Augustin, Germany) using the crystal structure of Staphylococcus aureus d-alanine:d-alanine ligase in complex with 3-chloro-2,2-dimethyl-N-[4-(trifluoromethyl)phenyl]propanamide (PDB code 2I80)"
SM2922,LeadIT,LeadIT,,https://github.com/kanako-110/LeadIT,,,https://github.com/kanako-110/LeadIT,True,10.1186/1742-4682-10-63,FlexX (which is now a part of LeadIT) is a flexible docking method that uses an Incremental Construction (IC) algorithm and a pure empirical scoring function similar to the one developed by Böhm and coworkers [36] to place ligands into the active site
SM2922,LeadIT,LeadIT,,https://github.com/kanako-110/LeadIT,,,https://github.com/kanako-110/LeadIT,True,10.1371/journal.pone.0041023,Dockings of PD-118057 [23] and ICA-105574 [42] were performed using FlexX from LeadIT [58] with standard parameters
SM2955,ACDC,ACDC,,https://github.com/cksystemsgroup/ACDC,,,https://github.com/cksystemsgroup/ACDC,True,10.1186/s13630-019-0061-z,"Because of this large parameter space and auto-optimization process, ACDC can be used to analyze vastly different data sets with differing experimental conditions"
SM2955,ACDC,ACDC,,https://github.com/cksystemsgroup/ACDC,,,https://github.com/cksystemsgroup/ACDC,True,10.1093/bioinformatics/btx054,"ACDC provides enhanced visualization and automated classification of canonical cell populations, as well as augments the discovery of novel populations from mass cytometry data"
SM2955,ACDC,ACDC,,https://github.com/cksystemsgroup/ACDC,,,https://github.com/cksystemsgroup/ACDC,True,10.1021/acs.jpca.0c10972,ACDC requires knowledge of the collision and evaporation rates for each species in the simulated system
SM2955,ACDC,ACDC,,https://github.com/cksystemsgroup/ACDC,,,https://github.com/cksystemsgroup/ACDC,True,10.3389/fcell.2020.00234,Limitations: One limitation of ACDC is that the markers that are used to define cellular populations are binary
SM2955,ACDC,ACDC,,https://github.com/cksystemsgroup/ACDC,,,https://github.com/cksystemsgroup/ACDC,True,10.3389/fcell.2021.623753,"Cilia present on RPE-1 or NIH3T3 were counted in ACDC software semiautomatic mode, all cilia present were verified and adjusted manually as recommended (Lauring et al., 2019)"
SM3022,OMEGA,OMEGA,,https://github.com/villekf/OMEGA,,,https://github.com/villekf/OMEGA,True,10.1007/s00284-018-1540-y,Protein alignments were generated with the CLUSTAL OMEGA program (https://www.ebi.ac.uk/Tools/msa/clustalo/)
SM3022,OMEGA,OMEGA,,https://github.com/villekf/OMEGA,,,https://github.com/villekf/OMEGA,True,10.1371/journal.pone.0131612,"For each ligand in our test set, we used the OMEGA software [27–29] to generate up to 300 conformers, using default parameters"
SM3022,OMEGA,OMEGA,,https://github.com/villekf/OMEGA,,,https://github.com/villekf/OMEGA,True,10.1111/mmi.12979,"FRED, OMEGA and SZYBKI are software developed by OPENEYE (OpenEye Scientific Software: Santa Fe, NM, USA)."
SM3022,OMEGA,OMEGA,,https://github.com/villekf/OMEGA,,,https://github.com/villekf/OMEGA,True,10.3390/ph12020061,"For each molecule in the database, up to 300 conformers were generated using the MMFF94 force field implemented with the OMEGA software (Open Eye Scientific Software, Santa Fe, NM, USA, http://www.eyesopen.com), on a computer equipped with an Intel Core i7 2.4 GHz processor, using the Windows 7 Professional operating system"
SM3022,OMEGA,OMEGA,,https://github.com/villekf/OMEGA,,,https://github.com/villekf/OMEGA,True,10.1007/s10822-014-9720-8,Pass single conformer output from OMEGA into SZYBKI and optimize using default settings.
SM3057,AQY,AQY,,https://github.com/19920825/AQY,,,https://github.com/19920825/AQY,True,10.1021/acsnano.0c09661,Here we use AQY to evaluate the performance of the cases in the absence of the Au-CNN membrane
SM3065,DNA-PAINT,DNA-PAINT,,https://github.com/GeorgiaKoulla/DNA-PAINT,,,https://github.com/GeorgiaKoulla/DNA-PAINT,True,10.3389/fphys.2018.01773,"DNA-PAINT reveals that RyRs within clusters are found in various orientations and groupings (lower panel, from Jayasinghe et al., 2018, copyright permission to reproduce the figure)"
SM3065,DNA-PAINT,DNA-PAINT,,https://github.com/GeorgiaKoulla/DNA-PAINT,,,https://github.com/GeorgiaKoulla/DNA-PAINT,True,10.3390/cells8010048,"Importantly, DNA-PAINT benefits from the orthogonality of DNA hybridization (with different sequences)"
SM3065,DNA-PAINT,DNA-PAINT,,https://github.com/GeorgiaKoulla/DNA-PAINT,,,https://github.com/GeorgiaKoulla/DNA-PAINT,True,10.1088/1361-6463/ab0261,"We showcase this using a four-channel acquisition of actin with STORM, and mitochondria, vimentin and clathrin with DNA-PAINT (figure 7(b))"
SM3065,DNA-PAINT,DNA-PAINT,,https://github.com/GeorgiaKoulla/DNA-PAINT,,,https://github.com/GeorgiaKoulla/DNA-PAINT,True,10.3390/genes9120621,"Here, Iinuma et al., were able to clearly resolve the vertices, and thus the quality of the formed structure, via a 3D implementation of DNA-PAINT, thus allowing characterization of the near-solution shape of DNA origami structures [41]"
SM3065,DNA-PAINT,DNA-PAINT,,https://github.com/GeorgiaKoulla/DNA-PAINT,,,https://github.com/GeorgiaKoulla/DNA-PAINT,True,10.1038/s42003-021-02086-1,"Actin (phalloidin-AF647; STORM; gray colormap), microtubules (two anti-α-tubulin antibodies; STORM; green colormap) and clathrin-coated pits (anti-clathrin light chain; Atto655 imager; DNA-PAINT; red colormap)"
SM3073,Tempesta,Tempesta,,https://github.com/lumasullo/Tempesta,,,https://github.com/lumasullo/Tempesta,True,10.1021/acsnano.0c10632,"The setup is controlled with Tempesta, a custom-written open-source microscope control software in Python (https://github.com/jonatanalvelid/Tempesta-RedSTED)."
SM3075,scikit-learn,scikit-learn,,https://github.com/scikit-learn/scikit-learn,,,https://github.com/scikit-learn/scikit-learn,True,10.3390/cancers13164104,"Machine learning models were trained and evaluated using the scikit-learn package (v0.24.0) in Python (v3.8.7, Python Software Foundation, Troisdorf, Germany) [24,25]"
SM3075,scikit-learn,scikit-learn,,https://github.com/scikit-learn/scikit-learn,,,https://github.com/scikit-learn/scikit-learn,True,10.1093/bioinformatics/btz012,The back-end application was developed using Python and associated ‘scikit-learn’ machine learning package
SM3075,scikit-learn,scikit-learn,,https://github.com/scikit-learn/scikit-learn,,,https://github.com/scikit-learn/scikit-learn,True,10.1136/openhrt-2020-001505,The NMF module in the scikit-learn package (V.0.23.2) in Python was used
SM3075,scikit-learn,scikit-learn,,https://github.com/scikit-learn/scikit-learn,,,https://github.com/scikit-learn/scikit-learn,True,10.1371/journal.pone.0236305,"Amplicon Sequence Variants (ASVs) were annotated with a Naïve-Bayes classifier based on the scikit-learn system and the SILVA database [45, 46] (version 132)"
SM3075,scikit-learn,scikit-learn,,https://github.com/scikit-learn/scikit-learn,,,https://github.com/scikit-learn/scikit-learn,True,10.1186/s13062-018-0223-8,"We used the Support Vector Classification (SVC, http://scikit-learn.org/stable/modules/generated/sklearn.svm.SVC.html) function available in Python’s scikit-learn library for training SVM models"
SM3082,Enrichr,Enrichr,,https://github.com/yokuyuki/Enrichr,,,https://github.com/yokuyuki/Enrichr,True,10.14814/phy2.14344,Enriched pathways (P adjusted < 0.05) among the DE genes were identified utilizing Enrichr
SM3082,Enrichr,Enrichr,,https://github.com/yokuyuki/Enrichr,,,https://github.com/yokuyuki/Enrichr,True,10.1371/journal.pone.0193098,"The 390 MS4A1 co-expressed genes were uploaded to Enrichr [25], and several gene set databases were consulted (KEGG, Wiki pathways, Biocarta, NCI Nature, Panther and GO biological process)"
SM3082,Enrichr,Enrichr,,https://github.com/yokuyuki/Enrichr,,,https://github.com/yokuyuki/Enrichr,True,10.3389/fgene.2020.580299,"Then, we investigated the functions of NNMT correlated genes by using Enrichr"
SM3082,Enrichr,Enrichr,,https://github.com/yokuyuki/Enrichr,,,https://github.com/yokuyuki/Enrichr,True,10.1172/jci.insight.150114,Functional pathway analysis of differentially expressed genes was performed using Enrichr (51)
SM3082,Enrichr,Enrichr,,https://github.com/yokuyuki/Enrichr,,,https://github.com/yokuyuki/Enrichr,True,10.3389/fnmol.2020.00123,"One such effort has resulted in the creation of Muscle Gene Sets (MGS), which is also accessible via Enrichr, MsigDB/GSEA, and WebGestalt has provided a tool for functional genomics in neuromuscular conditions (Malatras et al., 2019)"
SM3093,GIFT,GIFT,,https://github.com/zju3dv/GIFT,,,https://github.com/zju3dv/GIFT,True,10.1186/s40035-020-0186-4,"We then calculated functional connectivity in GIFT by correlating the time courses of signal fluctuations between the chosen components, and obtained a correlation value for each region pair for a total of 55 measures of pairwise connectivity"
SM3093,GIFT,GIFT,,https://github.com/zju3dv/GIFT,,,https://github.com/zju3dv/GIFT,True,10.3389/fnsys.2021.655172,"For ICA, coregistered rsfMRI data was analyzed with the GIFT v4.0b Toolbox"
SM3093,GIFT,GIFT,,https://github.com/zju3dv/GIFT,,,https://github.com/zju3dv/GIFT,True,10.3389/fnhum.2019.00365,The number of spatially independent resting-state networks (N) was estimated by the GIFT software (N = 26)
SM3093,GIFT,GIFT,,https://github.com/zju3dv/GIFT,,,https://github.com/zju3dv/GIFT,True,10.3389/fnsys.2021.625919,"Correlation matrices were calculated in a sliding window manner as implemented in the Temporal dFNC toolbox of GIFT 4.0b using 30-time points from each measurement, resulting in 267 correlation matrices per measurement (which is 300 recorded volumes minus 3 discarded during preprocessing minus sliding window length)"
SM3093,GIFT,GIFT,,https://github.com/zju3dv/GIFT,,,https://github.com/zju3dv/GIFT,True,10.1007/s11682-015-9489-y,regression) tool in GIFT
SM3106,Malvern,Malvern,,https://github.com/JMLayn/Malvern,,,https://github.com/JMLayn/Malvern,True,10.1186/1743-8977-11-4,Initial size-distribution measurements were completed based on ten (stock dispersions) or six (exposure concentrations) repeated analyses using an automated optimization procedure given by the Malvern Software
SM3106,Malvern,Malvern,,https://github.com/JMLayn/Malvern,,,https://github.com/JMLayn/Malvern,True,10.3390/ma7031555,The particle size (z-average) and size distribution of equivalent hydrodynamic spheres were calculated using the Malvern associated software and an exponential sampling method
SM3106,Malvern,Malvern,,https://github.com/JMLayn/Malvern,,,https://github.com/JMLayn/Malvern,True,10.3390/cancers9010008,"Malvern has developed NTA-based instruments called Nanosight (LM10, LM20, NS200 and NS500) that allow exosomes to be counted and sized by combining light microscopy and the software that tracks Brownian motion of exosomes"
SM3106,Malvern,Malvern,,https://github.com/JMLayn/Malvern,,,https://github.com/JMLayn/Malvern,True,10.3390/biom9090411,The data were analysed using Malvern software.
SM3106,Malvern,Malvern,,https://github.com/JMLayn/Malvern,,,https://github.com/JMLayn/Malvern,True,10.3390/ijms21134647,The data were analyzed using Malvern software
SM3113,TDAP,TDAP,,https://github.com/tcraymond/TDAP,,,https://github.com/tcraymond/TDAP,True,10.1021/acsnano.1c01301,"We performed nonadiabatic molecular dynamics using time-dependent density-functional theory in conjunction with Ehrenfest dynamics as implemented in the TDAP package, built on top of the Siesta electronic structure code"
SM3114,Siesta,Siesta,,https://github.com/pritampanda15/Siesta,,,https://github.com/pritampanda15/Siesta,True,10.3762/bjnano.10.70,We used the “Siesta” code [52–54]
SM3114,Siesta,Siesta,,https://github.com/pritampanda15/Siesta,,,https://github.com/pritampanda15/Siesta,True,10.3762/bjnano.8.109,We use the DFT code Siesta [47] for the calculation of the adsorption and electronic properties
SM3114,Siesta,Siesta,,https://github.com/pritampanda15/Siesta,,,https://github.com/pritampanda15/Siesta,True,10.1021/acsnano.1c01301,"We performed nonadiabatic molecular dynamics using time-dependent density-functional theory in conjunction with Ehrenfest dynamics as implemented in the TDAP package, built on top of the Siesta electronic structure code"
SM3114,Siesta,Siesta,,https://github.com/pritampanda15/Siesta,,,https://github.com/pritampanda15/Siesta,True,10.1038/s41598-018-31147-5,The simulations were performed using the Siesta code that uses norm-conserving pseudopotentials and expands the wave functions of valence electrons by linear combinations of atomic orbitals (LCAO)
SM3114,Siesta,Siesta,,https://github.com/pritampanda15/Siesta,,,https://github.com/pritampanda15/Siesta,True,10.3390/ma12233905,"Although the accessibility to the DFT computing systems is growing, thanks to the increasing availability of user-friendly computing codes such as Quantum Espresso, Gaussian, Siesta, ABINIT, and VASP, the limitations and the efficiency of calculations are still under debate"
SM3133,QSTEM,QSTEM,,https://github.com/QSTEM/QSTEM,,,https://github.com/QSTEM/QSTEM,True,10.1038/srep28047,"In order to verify the influence of this “overlapping effect” on HAADF imaging at domain walls, we performed STEM simulations via the QSTEM software package46"
SM3133,QSTEM,QSTEM,,https://github.com/QSTEM/QSTEM,,,https://github.com/QSTEM/QSTEM,True,10.3390/molecules26123559,HAADF image simulation was performed by the software QSTEM (C.T
SM3133,QSTEM,QSTEM,,https://github.com/QSTEM/QSTEM,,,https://github.com/QSTEM/QSTEM,True,10.1002/advs.202003709,"The multislice method was used for ADF‐STEM image simulations, which was implemented in an open software, QSTEM software package[ ] and the atomic quantifications from the ADFSTEM images were performed with commercial software qHAADF (HREM Research Ltd.)"
SM3133,QSTEM,QSTEM,,https://github.com/QSTEM/QSTEM,,,https://github.com/QSTEM/QSTEM,True,10.1021/acs.jpcc.1c00550,The simulated ADF-STEM and ABF-STEM images along [100] were obtained with software QSTEM
SM3133,QSTEM,QSTEM,,https://github.com/QSTEM/QSTEM,,,https://github.com/QSTEM/QSTEM,True,10.3390/ma12060888,"To directly address the atomic structure, STEM image simulations were carried out using the QSTEM program [29] based on the multi-slice method."
SM3136,oxDNA,oxDNA,,https://github.com/lorenzo-rovigatti/oxDNA,,,https://github.com/lorenzo-rovigatti/oxDNA,True,10.3390/biom9050199,"To quantify the free energy of target–probe interaction, VMMC simulations were conducted with oxDNA [6], software especially designed for the study of the mechanical properties of DNA molecules"
SM3136,oxDNA,oxDNA,,https://github.com/lorenzo-rovigatti/oxDNA,,,https://github.com/lorenzo-rovigatti/oxDNA,True,10.1371/journal.pone.0110986,"A potential alternative approach to SCS modeling would be to employ base-level coarse-grained dynamic simulations, as exemplified by the oxDNA software [25], [79], [80]"
SM3136,oxDNA,oxDNA,,https://github.com/lorenzo-rovigatti/oxDNA,,,https://github.com/lorenzo-rovigatti/oxDNA,True,10.1038/s41598-021-92145-8,"In that paper, the oxDNA tool was used to compute an estimate of this particular distribution"
SM3136,oxDNA,oxDNA,,https://github.com/lorenzo-rovigatti/oxDNA,,,https://github.com/lorenzo-rovigatti/oxDNA,True,10.1038/s41598-017-13456-3,The structures of nanostructured DNAs and distances among fluorophores were predicted with a molecular dynamic simulation method using an oxDNA program (Supporting information Section 1)
SM3136,oxDNA,oxDNA,,https://github.com/lorenzo-rovigatti/oxDNA,,,https://github.com/lorenzo-rovigatti/oxDNA,True,10.1021/acsnano.0c10104,"(e) Computed mean structures and RMSF of the W- and L-structures using oxDNA, top and front views"
SM3139,Picasso,Picasso,,https://github.com/wuba/Picasso,,,https://github.com/wuba/Picasso,True,10.1002/anie.202012986,"intact, linear nanorulers with the Picasso software exhibited a similar decrease of the defective fraction from initially 72 % to 38 %"
SM3139,Picasso,Picasso,,https://github.com/wuba/Picasso,,,https://github.com/wuba/Picasso,True,10.1155/2017/7956041,"[23] carried out a study to estimate the effective dose absorbed by each organ, using 14 types of CBCT machine (3D Accuitomo 170, Kodak 9000 3D, Galileos Comfort, I-CAT New Generation, Iluma Elite, Kodak 9500, NewTom VG, NewTom VGi, Scanora 3D, Veraviewepocs 3D, Promax 3D, Pax-Uni 3D, Picasso Trio, and SkyView) and different protocols and geometries"
SM3139,Picasso,Picasso,,https://github.com/wuba/Picasso,,,https://github.com/wuba/Picasso,True,10.1007/s40732-017-0228-1,"An iconic example: Picasso combined and transformed two familiar concepts—the handles and seat of a bicycle—into a surprising third concept, the head of a bull"
SM3139,Picasso,Picasso,,https://github.com/wuba/Picasso,,,https://github.com/wuba/Picasso,True,10.3389/fpsyg.2014.00186,"All the elements were in place for Picasso—paints, brushes, canvases, and parents who could recognize good artistic work"
SM3139,Picasso,Picasso,,https://github.com/wuba/Picasso,,,https://github.com/wuba/Picasso,True,10.1093/dnares/dsu033,"The ABySS software was chosen due to memory use and time limits for users in ‘Picasso’ at that moment, since ABySS had previously shown a good balance between memory use, runtime, and integrity of assembled genes"
SM3151,Jenga,Jenga,,https://github.com/CatsFromMars/Jenga,,,https://github.com/CatsFromMars/Jenga,True,10.1155/2012/590724,"Consistent with Jenga, a board game of balance, these networks are often teetering on the brink of collapse, and as long as they do not fall apart then the resources are perceived to be adequate"
SM3151,Jenga,Jenga,,https://github.com/CatsFromMars/Jenga,,,https://github.com/CatsFromMars/Jenga,True,10.1021/acsnano.1c01882,"Much like the shape of building blocks would affect the disassembly of a tower, as in the board game Jenga, the shape and valency of the capsid building blocks (capsomers) affect the assembly and disassembly behavior of the virus"
SM3151,Jenga,Jenga,,https://github.com/CatsFromMars/Jenga,,,https://github.com/CatsFromMars/Jenga,True,10.3390/jcdd7040057,"Similar to the game “Jenga”, removal or disturbances of a wooden block can result in complete disassembly of the overall structure, and this is often experienced and exaggerated in valve disease states."
SM3151,Jenga,Jenga,,https://github.com/CatsFromMars/Jenga,,,https://github.com/CatsFromMars/Jenga,True,10.1080/10872981.2020.1808369,"Recently, with all the changes in the educational program, everything became like a ‘Jenga game’ … I had to reimagine what was the best [curriculum] design … it was, it is, a very big responsibility (participant 10)."
SM3151,Jenga,Jenga,,https://github.com/CatsFromMars/Jenga,,,https://github.com/CatsFromMars/Jenga,True,10.3389/fneur.2021.639535,"In the pilot, randomized controlled trial of (12), patients were allocated to receive Nintendo Wii gaming (nine patients) or recreational therapy in the form of playing cards, bingo, or Jenga (eight patients)"
SM38,RepRapFirmware,RepRapFirmware,,https://github.com/Duet3D/RepRapFirmware,,,https://github.com/Duet3D/RepRapFirmware,True,10.1089/3dp.2016.0033,"Significantly, 32-Bit hardware is used in tandem with the latest dc42 fork of the RepRapFirmware and auto calibration methods to aid in processing the additional complexity of CLFFF toolpaths at typical FFF manufacturing speeds"
SM55,Language,Language,,https://github.com/OVALProject/Language,,,https://github.com/OVALProject/Language,True,10.1186/s13326-018-0176-y,The knowledge base is implemented using DMTO and Semantic Web Rule Language (SWRL) rules
