name,candidate_urls,doi,paragraph,synonyms,language,authors
AceView,"https://github.com/cran/AcuityView,https://github.com/cran/OceanView,https://github.com/Kaljurand/aceview,https://cran.r-project.org/package=AcuityView,https://github.com/ACENative/ACEViewSwift,https://cran.r-project.org/package=hexView,https://github.com/rgroothedde/aceview,https://github.com/cran/DiceView,https://github.com/ncbi/AceView,https://cran.r-project.org/package=OceanView,https://cran.r-project.org/package=DiceView,https://cran.r-project.org/package=cubeview,https://github.com/IRSN/DiceView,https://github.com/ACENative/ACEView,https://github.com/cran/cubeview,https://github.com/cran/hexView",10.1371/journal.pgen.1002218,"A comprehensive set of ∼136,000 events of these eight types was derived from the AceView gene annotations [31]","the aceview genes,AceView/WormGenes,AceView12,aceview genes,The AceView Genes,aceview/wormgenes,AceView Gene,aceview,AceView genes,AceView Magic",,"Irina M. Shapiro,Albert W. Cheng,Nicholas C. Flytzanis,Michele Balsamo,John S. Condeelis,Maja H. Oktay,Christopher B. Burge,Frank B. Gertler"
AceView,"https://github.com/cran/AcuityView,https://github.com/cran/OceanView,https://github.com/Kaljurand/aceview,https://cran.r-project.org/package=AcuityView,https://github.com/ACENative/ACEViewSwift,https://cran.r-project.org/package=hexView,https://github.com/rgroothedde/aceview,https://github.com/cran/DiceView,https://github.com/ncbi/AceView,https://cran.r-project.org/package=OceanView,https://cran.r-project.org/package=DiceView,https://cran.r-project.org/package=cubeview,https://github.com/IRSN/DiceView,https://github.com/ACENative/ACEView,https://github.com/cran/cubeview,https://github.com/cran/hexView",10.1186/1471-2105-14-S11-S8,"Multiple human genome annotations exist, including the AceView database [9] and the RefSeq database [10]","the aceview genes,AceView/WormGenes,AceView12,aceview genes,The AceView Genes,aceview/wormgenes,AceView Gene,aceview,AceView genes,AceView Magic",,"Po-Yen Wu,John H. Phan,May D. Wang"
Prime,"https://github.com/cran/misPRIME,https://github.com/cran/NAEPprimer,https://github.com/primefaces/primeng,https://github.com/wujackwill/excel2eprime,https://cran.r-project.org/package=optimos.prime,https://github.com/Mooophy/Cpp-Primer,https://github.com/privefl/primefactr,https://github.com/donnemartin/system-design-primer,https://github.com/cran/optimos.prime,https://github.com/cran/excel2eprime,https://cran.r-project.org/package=misPRIME,https://github.com/primefaces/primevue,https://github.com/DHuckaby/Prime,https://cran.r-project.org/package=excel2eprime,https://cran.r-project.org/package=primefactr,https://github.com/cran/primefactr,https://github.com/applenob/Cpp_Primer_Practice,https://cran.r-project.org/package=NAEPprimer",10.3390/molecules161210357,The second step is represented by the reconstruction of the removed side chains by predicting their most energetic favoured conformation and the minimization of the edited residues using Prime (Prime version 2.2-Schrödinger Suite),"primerXL,Primer-E,PRIMEbeta,cPRIME,Primer 3’,Prim,PRIMEis,PrimePlus,Primer-5,Dprime,primer-3,PRIME-MD,PRIMER©,primers3,PRIMEVIEW,PRIMER E,PRIME-MCS,PrimerZ,PRIMERS,PRIMER31,Prime®,PRIMER6,Primer Z,Primetech,PRIMER1,JPrIME,PrimeGaia,Prime95,PRIMOMED,EPRIME,Primer6+,Eprime,PRIMENT,PRIMER3,primer5,PrimerRoc,PrimerTM,PrimedRPA,Prime3,Primer5.0,Primer‐7,PRIMER—E,JPrIMe,PRIME-DE,PRIMET,PRIMERS3,primer 3,Primmer,PRIMET),PrIME-GSR,Primer3+,Prime MCS,PRIMER‐6,PRIMELIP,PRIMER0,Primed,PRIME),Primer395,Prime-MD,Primer E,Prime I,Primera,Primer-E),PRIME-XS,Primer-7,Primer X,PRIM,PrimeSwab,Primer346,Primer39,Primer 7,Prime45,PRIMER+,PRIMER_E,PRIMEMP,Sprime,Primer ME,PrimeCare,PRIMER,PRIMER7,PrimeMD,Primer 5,Prime8,Primeview,PRIMELT3,Primeaux,jPRIME,PrimeFace,PrimePac,PRIMERv7,Primer,Primer2F,PrimeX,PRIMEMM,Primer350,ePrime,PrimerX,PrimerSNP,Primes,PRIMEc,PRIMETIME,Primer338,Primex,PRIMER +,PrimerDB,Prime Air,PRIMER-E,PRIMERv6,Primer-E5,Primer_3,Prime3web,PrimerU,Primer‐e,jPrime,PRIME-K,Primer6,Primer316,Primers-4,primer-X,primer-E,eprime,PRIME3,Primescan,Primer3.0,3Prime,protein interaction and molecular information database,Prime5,primetv,PRIME ToC,Primeval,PrimeTime,PrimeFlow,PRIMES,Primetime,ePRIME,PRIME-NL,Prime MM,PRIME-HCC,Prime-3,dprime,primer6,PrimeStar,Primer641,PRIME2.0,Primer +,PrimeVax,PrimerRPA,PRIMESCAN,PRIMER2,PrimerPro,PRIMER-e,Primege,PRIIME,Primer3v0,Primer‐3,PRIME Phy,PRIMER-7,Primer329,PRIME-NTD,PRIMELife,PRIME MD,Primer3-2,Primers‐4,PRIMEtime,PrimeDB,Primerfox,primer Z,Primer3′,PRIMER-6,PRIMEGENS,Primer5,Primer of,primerX,dPrime,Primer327,PrimeMCS,Primer-ID,PRIMETEST,Prime37,Primer #,Prime18,primer X,PrimeSTAR,Primer ML,PrimerKey,Primer4,Primer ID,Primer 3,primers,PRIMER6 +,Aprime,Primer3®,PRIME2,Prime41,Primer2R2,PRIMEX,Prime4,Primerid,Primer V6,PRIME-GSR,Primer Ex,PRIME-SA,PRIMERe,primer3,PRIME-RT,PRIMER6+,Primmer3,primeview,PrimerExp,Primer7,Primer-e,PRIMER‐e,Primer2,PrimerE,Prime-MCS,PRIMERA,PRIMED,PRIMER5,PRIMER-v6,PrimeTV,PrimeSafe,Primer328,Primer- E,Primer 7e,Primer37,primed,Primers,primerx,PRIMEGen,PrIMETV,Primer3,PrimerXL,SPrime,MPrime,PRIME –MD,PRIMER-R,(PRIME,Primer-IC,PRIMEval,PRIMER‐E,PRIME-IPD,PRIMEr,Primers3,Primer336,jprime,Primer32,PRIMeLink,PRIME20,pPRIME,PRIMEa,Primer3v,Primer66,aPrime,PrimeCoin,Prime2,PrimeMM,PrimeLife,PrimePCR,Primegene,Primer322,PRIMe-Seq,Primerv6,EPrime,PrimerPy,primer,PrimerSeq,Primene,PriME-PGx,Primer XL,Primer-6,PrimerCE,PRIMER®,Primer‐E,Bprime,PrimerROC,Primer1,PRIMAMET,Primer-3,YPrime,Primer Tm,prime,PrimesDB,PRIMEfor,ZPRIME,primeSTAR,Primer®,PRIMME,PrimeTile,PrimerID,PrimeView,primerID,Primer 6,PRIME1,Prime-MM,PRIMER-3,RIME,Primermix,PRIME3D",,"Maria Carla Marcotullio,Federica Messina,Massimo Curini,Antonio Macchiarulo,Marco Cellanetti,Donata Ricci,Laura Giamperi,Anahi Bucchini,Alba Minelli,Anna Lisa Mierla,Ilaria Bellezza"
Prime,"https://github.com/cran/misPRIME,https://github.com/cran/NAEPprimer,https://github.com/primefaces/primeng,https://github.com/wujackwill/excel2eprime,https://cran.r-project.org/package=optimos.prime,https://github.com/Mooophy/Cpp-Primer,https://github.com/privefl/primefactr,https://github.com/donnemartin/system-design-primer,https://github.com/cran/optimos.prime,https://github.com/cran/excel2eprime,https://cran.r-project.org/package=misPRIME,https://github.com/primefaces/primevue,https://github.com/DHuckaby/Prime,https://cran.r-project.org/package=excel2eprime,https://cran.r-project.org/package=primefactr,https://github.com/cran/primefactr,https://github.com/applenob/Cpp_Primer_Practice,https://cran.r-project.org/package=NAEPprimer",10.1074/jbc.M114.561449,Loop refinement was performed using Prime's loop refinement module (17),"primerXL,Primer-E,PRIMEbeta,cPRIME,Primer 3’,Prim,PRIMEis,PrimePlus,Primer-5,Dprime,primer-3,PRIME-MD,PRIMER©,primers3,PRIMEVIEW,PRIMER E,PRIME-MCS,PrimerZ,PRIMERS,PRIMER31,Prime®,PRIMER6,Primer Z,Primetech,PRIMER1,JPrIME,PrimeGaia,Prime95,PRIMOMED,EPRIME,Primer6+,Eprime,PRIMENT,PRIMER3,primer5,PrimerRoc,PrimerTM,PrimedRPA,Prime3,Primer5.0,Primer‐7,PRIMER—E,JPrIMe,PRIME-DE,PRIMET,PRIMERS3,primer 3,Primmer,PRIMET),PrIME-GSR,Primer3+,Prime MCS,PRIMER‐6,PRIMELIP,PRIMER0,Primed,PRIME),Primer395,Prime-MD,Primer E,Prime I,Primera,Primer-E),PRIME-XS,Primer-7,Primer X,PRIM,PrimeSwab,Primer346,Primer39,Primer 7,Prime45,PRIMER+,PRIMER_E,PRIMEMP,Sprime,Primer ME,PrimeCare,PRIMER,PRIMER7,PrimeMD,Primer 5,Prime8,Primeview,PRIMELT3,Primeaux,jPRIME,PrimeFace,PrimePac,PRIMERv7,Primer,Primer2F,PrimeX,PRIMEMM,Primer350,ePrime,PrimerX,PrimerSNP,Primes,PRIMEc,PRIMETIME,Primer338,Primex,PRIMER +,PrimerDB,Prime Air,PRIMER-E,PRIMERv6,Primer-E5,Primer_3,Prime3web,PrimerU,Primer‐e,jPrime,PRIME-K,Primer6,Primer316,Primers-4,primer-X,primer-E,eprime,PRIME3,Primescan,Primer3.0,3Prime,protein interaction and molecular information database,Prime5,primetv,PRIME ToC,Primeval,PrimeTime,PrimeFlow,PRIMES,Primetime,ePRIME,PRIME-NL,Prime MM,PRIME-HCC,Prime-3,dprime,primer6,PrimeStar,Primer641,PRIME2.0,Primer +,PrimeVax,PrimerRPA,PRIMESCAN,PRIMER2,PrimerPro,PRIMER-e,Primege,PRIIME,Primer3v0,Primer‐3,PRIME Phy,PRIMER-7,Primer329,PRIME-NTD,PRIMELife,PRIME MD,Primer3-2,Primers‐4,PRIMEtime,PrimeDB,Primerfox,primer Z,Primer3′,PRIMER-6,PRIMEGENS,Primer5,Primer of,primerX,dPrime,Primer327,PrimeMCS,Primer-ID,PRIMETEST,Prime37,Primer #,Prime18,primer X,PrimeSTAR,Primer ML,PrimerKey,Primer4,Primer ID,Primer 3,primers,PRIMER6 +,Aprime,Primer3®,PRIME2,Prime41,Primer2R2,PRIMEX,Prime4,Primerid,Primer V6,PRIME-GSR,Primer Ex,PRIME-SA,PRIMERe,primer3,PRIME-RT,PRIMER6+,Primmer3,primeview,PrimerExp,Primer7,Primer-e,PRIMER‐e,Primer2,PrimerE,Prime-MCS,PRIMERA,PRIMED,PRIMER5,PRIMER-v6,PrimeTV,PrimeSafe,Primer328,Primer- E,Primer 7e,Primer37,primed,Primers,primerx,PRIMEGen,PrIMETV,Primer3,PrimerXL,SPrime,MPrime,PRIME –MD,PRIMER-R,(PRIME,Primer-IC,PRIMEval,PRIMER‐E,PRIME-IPD,PRIMEr,Primers3,Primer336,jprime,Primer32,PRIMeLink,PRIME20,pPRIME,PRIMEa,Primer3v,Primer66,aPrime,PrimeCoin,Prime2,PrimeMM,PrimeLife,PrimePCR,Primegene,Primer322,PRIMe-Seq,Primerv6,EPrime,PrimerPy,primer,PrimerSeq,Primene,PriME-PGx,Primer XL,Primer-6,PrimerCE,PRIMER®,Primer‐E,Bprime,PrimerROC,Primer1,PRIMAMET,Primer-3,YPrime,Primer Tm,prime,PrimesDB,PRIMEfor,ZPRIME,primeSTAR,Primer®,PRIMME,PrimeTile,PrimerID,PrimeView,primerID,Primer 6,PRIME1,Prime-MM,PRIMER-3,RIME,Primermix,PRIME3D",,"Brian D. Hudson,Bharat Shimpukade,Graeme Milligan,Trond Ulven"
Prime,"https://github.com/cran/misPRIME,https://github.com/cran/NAEPprimer,https://github.com/primefaces/primeng,https://github.com/wujackwill/excel2eprime,https://cran.r-project.org/package=optimos.prime,https://github.com/Mooophy/Cpp-Primer,https://github.com/privefl/primefactr,https://github.com/donnemartin/system-design-primer,https://github.com/cran/optimos.prime,https://github.com/cran/excel2eprime,https://cran.r-project.org/package=misPRIME,https://github.com/primefaces/primevue,https://github.com/DHuckaby/Prime,https://cran.r-project.org/package=excel2eprime,https://cran.r-project.org/package=primefactr,https://github.com/cran/primefactr,https://github.com/applenob/Cpp_Primer_Practice,https://cran.r-project.org/package=NAEPprimer",10.3390/molecules22040522,"Protein crystal structures were prepared prior to docking by the Protein Preparation Wizard [55] synchronizing the following modules: Epik, version 3.6, 2016 [56]; Impact, version 7.1, 2016; Prime, version 4.4, 2016 [57]","primerXL,Primer-E,PRIMEbeta,cPRIME,Primer 3’,Prim,PRIMEis,PrimePlus,Primer-5,Dprime,primer-3,PRIME-MD,PRIMER©,primers3,PRIMEVIEW,PRIMER E,PRIME-MCS,PrimerZ,PRIMERS,PRIMER31,Prime®,PRIMER6,Primer Z,Primetech,PRIMER1,JPrIME,PrimeGaia,Prime95,PRIMOMED,EPRIME,Primer6+,Eprime,PRIMENT,PRIMER3,primer5,PrimerRoc,PrimerTM,PrimedRPA,Prime3,Primer5.0,Primer‐7,PRIMER—E,JPrIMe,PRIME-DE,PRIMET,PRIMERS3,primer 3,Primmer,PRIMET),PrIME-GSR,Primer3+,Prime MCS,PRIMER‐6,PRIMELIP,PRIMER0,Primed,PRIME),Primer395,Prime-MD,Primer E,Prime I,Primera,Primer-E),PRIME-XS,Primer-7,Primer X,PRIM,PrimeSwab,Primer346,Primer39,Primer 7,Prime45,PRIMER+,PRIMER_E,PRIMEMP,Sprime,Primer ME,PrimeCare,PRIMER,PRIMER7,PrimeMD,Primer 5,Prime8,Primeview,PRIMELT3,Primeaux,jPRIME,PrimeFace,PrimePac,PRIMERv7,Primer,Primer2F,PrimeX,PRIMEMM,Primer350,ePrime,PrimerX,PrimerSNP,Primes,PRIMEc,PRIMETIME,Primer338,Primex,PRIMER +,PrimerDB,Prime Air,PRIMER-E,PRIMERv6,Primer-E5,Primer_3,Prime3web,PrimerU,Primer‐e,jPrime,PRIME-K,Primer6,Primer316,Primers-4,primer-X,primer-E,eprime,PRIME3,Primescan,Primer3.0,3Prime,protein interaction and molecular information database,Prime5,primetv,PRIME ToC,Primeval,PrimeTime,PrimeFlow,PRIMES,Primetime,ePRIME,PRIME-NL,Prime MM,PRIME-HCC,Prime-3,dprime,primer6,PrimeStar,Primer641,PRIME2.0,Primer +,PrimeVax,PrimerRPA,PRIMESCAN,PRIMER2,PrimerPro,PRIMER-e,Primege,PRIIME,Primer3v0,Primer‐3,PRIME Phy,PRIMER-7,Primer329,PRIME-NTD,PRIMELife,PRIME MD,Primer3-2,Primers‐4,PRIMEtime,PrimeDB,Primerfox,primer Z,Primer3′,PRIMER-6,PRIMEGENS,Primer5,Primer of,primerX,dPrime,Primer327,PrimeMCS,Primer-ID,PRIMETEST,Prime37,Primer #,Prime18,primer X,PrimeSTAR,Primer ML,PrimerKey,Primer4,Primer ID,Primer 3,primers,PRIMER6 +,Aprime,Primer3®,PRIME2,Prime41,Primer2R2,PRIMEX,Prime4,Primerid,Primer V6,PRIME-GSR,Primer Ex,PRIME-SA,PRIMERe,primer3,PRIME-RT,PRIMER6+,Primmer3,primeview,PrimerExp,Primer7,Primer-e,PRIMER‐e,Primer2,PrimerE,Prime-MCS,PRIMERA,PRIMED,PRIMER5,PRIMER-v6,PrimeTV,PrimeSafe,Primer328,Primer- E,Primer 7e,Primer37,primed,Primers,primerx,PRIMEGen,PrIMETV,Primer3,PrimerXL,SPrime,MPrime,PRIME –MD,PRIMER-R,(PRIME,Primer-IC,PRIMEval,PRIMER‐E,PRIME-IPD,PRIMEr,Primers3,Primer336,jprime,Primer32,PRIMeLink,PRIME20,pPRIME,PRIMEa,Primer3v,Primer66,aPrime,PrimeCoin,Prime2,PrimeMM,PrimeLife,PrimePCR,Primegene,Primer322,PRIMe-Seq,Primerv6,EPrime,PrimerPy,primer,PrimerSeq,Primene,PriME-PGx,Primer XL,Primer-6,PrimerCE,PRIMER®,Primer‐E,Bprime,PrimerROC,Primer1,PRIMAMET,Primer-3,YPrime,Primer Tm,prime,PrimesDB,PRIMEfor,ZPRIME,primeSTAR,Primer®,PRIMME,PrimeTile,PrimerID,PrimeView,primerID,Primer 6,PRIME1,Prime-MM,PRIMER-3,RIME,Primermix,PRIME3D",,"Jakob Halekotte,Lydia Witt,Chiara Ianes,Marcus Krüger,Mike Bührmann,Daniel Rauh,C. Pichlo,Elena Brunstein,Andreas Luxenburger,Ulrich Baumann,Uwe Knippschild,Joachim Bischof,Christian Peifer"
GNOMON,"https://github.com/cran/CGNM,https://cran.r-project.org/package=NMFN,https://github.com/cran/NMFN,https://github.com/netcosports/Gnomon,https://pypi.org/project/gnomon/,https://cran.r-project.org/package=gnomonicM,https://github.com/enricoschumann/NMOF,https://github.com/cran/ANOM,https://github.com/nicoguich/GNOMON,https://github.com/nuSTORM/gnomon,https://github.com/civilware/Gnomon,https://github.com/cran/NMOF,https://github.com/gnomon-/furby-source,https://github.com/paypal/gnomon,https://cran.r-project.org/package=CGNM,https://github.com/indestructible-type/Gnomon,https://cran.r-project.org/package=NMOF,https://github.com/PhilipPallmann/ANOM,https://github.com/cran/gnomonicM,https://cran.r-project.org/package=ANOM",10.1186/s12864-015-2349-8,"Four sets of NMR transcripts from different sources were used for comparison: 76,826 Reference Sequence mRNAs modeled by NCBI’s eukaryotic genome annotation pipeline, GNOMON (NCBI Heterocephalus glaber Annotation Release 100; abbreviated as TGNOMON); 21,771 CDSs published by Kim et al","Gnomons,GNOM,gnom,gnomonicM,TGNOMON,Gnom",,"Martin Bens,Arne Sahm,Marco Groth,Niels Jahn,Michaela Morhart,Susanne Holtze,Thomas B. Hildebrandt,Matthias Platzer,Karol Szafranski"
GNOMON,"https://github.com/cran/CGNM,https://cran.r-project.org/package=NMFN,https://github.com/cran/NMFN,https://github.com/netcosports/Gnomon,https://pypi.org/project/gnomon/,https://cran.r-project.org/package=gnomonicM,https://github.com/enricoschumann/NMOF,https://github.com/cran/ANOM,https://github.com/nicoguich/GNOMON,https://github.com/nuSTORM/gnomon,https://github.com/civilware/Gnomon,https://github.com/cran/NMOF,https://github.com/gnomon-/furby-source,https://github.com/paypal/gnomon,https://cran.r-project.org/package=CGNM,https://github.com/indestructible-type/Gnomon,https://cran.r-project.org/package=NMOF,https://github.com/PhilipPallmann/ANOM,https://github.com/cran/gnomonicM,https://cran.r-project.org/package=ANOM",10.3390/biom1010003,These records were derived from annotated genomic sequences using the gene prediction method: GNOMON and predicted sequences with high similarity scores for human ITB,"Gnomons,GNOM,gnom,gnomonicM,TGNOMON,Gnom",,"Roger S. Holmes,Ujjwal K. Rout"
GNOMON,"https://github.com/cran/CGNM,https://cran.r-project.org/package=NMFN,https://github.com/cran/NMFN,https://github.com/netcosports/Gnomon,https://pypi.org/project/gnomon/,https://cran.r-project.org/package=gnomonicM,https://github.com/enricoschumann/NMOF,https://github.com/cran/ANOM,https://github.com/nicoguich/GNOMON,https://github.com/nuSTORM/gnomon,https://github.com/civilware/Gnomon,https://github.com/cran/NMOF,https://github.com/gnomon-/furby-source,https://github.com/paypal/gnomon,https://cran.r-project.org/package=CGNM,https://github.com/indestructible-type/Gnomon,https://cran.r-project.org/package=NMOF,https://github.com/PhilipPallmann/ANOM,https://github.com/cran/gnomonicM,https://cran.r-project.org/package=ANOM",10.1186/1477-5956-8-57,This record is derived from a genomic sequence (NW_001501727) which was annotated using the GNOMON gene prediction method and is supported by EST evidence,"Gnomons,GNOM,gnom,gnomonicM,TGNOMON,Gnom",,"Gwënaël Pottiez,Barbara Deracinois,Sophie Duban‐Deweer,Roméo Cecchelli,Laurence Fénart,Yannis Karamanos,Christophe Flahaut"
SHAN,"https://github.com/1265578519/ShanaEncoder,https://github.com/ayuer/shanghai_house_knowledge,https://github.com/cran/STAND,https://cran.r-project.org/package=TSANN,https://github.com/cran/SANvi,https://github.com/cran/TSANN,https://cran.r-project.org/package=shannon,https://github.com/OpenXiangShan/XiangShan,https://github.com/cran/rSHAPE,https://cran.r-project.org/package=SANvi,https://github.com/Shawn-Shan/fawkes,https://github.com/LingDong-/shan-shui-inf,https://github.com/uctoronto/SHAN,https://github.com/cran/shannon,https://cran.r-project.org/package=STAND,https://cran.r-project.org/package=rSHAPE,https://github.com/fradenti/SANvi",10.3389/fmicb.2019.01373,"Jaccard’s coefficients were clustered to generate a dendrogram by using SHAN clustering program using the unweighted paired group method with arithmetic average analysis (UPGMA) (Rohlf, 1998).","ISHAN,SHA,SHANK2,SHANUM,SHANK3,SHANEL,SHANK",,"Xing Liu,Miaomiao Xing,Congcong Kong,Zhiyuan Fang,Limei Yang,Yangyong Zhang,Yong Wang,Jian Ling,Yuhong Yang,Honghao Lv"
SHAN,"https://github.com/1265578519/ShanaEncoder,https://github.com/ayuer/shanghai_house_knowledge,https://github.com/cran/STAND,https://cran.r-project.org/package=TSANN,https://github.com/cran/SANvi,https://github.com/cran/TSANN,https://cran.r-project.org/package=shannon,https://github.com/OpenXiangShan/XiangShan,https://github.com/cran/rSHAPE,https://cran.r-project.org/package=SANvi,https://github.com/Shawn-Shan/fawkes,https://github.com/LingDong-/shan-shui-inf,https://github.com/uctoronto/SHAN,https://github.com/cran/shannon,https://cran.r-project.org/package=STAND,https://cran.r-project.org/package=rSHAPE,https://github.com/fradenti/SANvi",10.1007/s42360-018-0054-7,The dendogram was constructed by the unweighted paired group method of arithmetic average (UPGMA) based on Jaccard’s similarity coefficient (Jaccard 1908) with SHAN program of NTSYS-PC.,"ISHAN,SHA,SHANK2,SHANUM,SHANK3,SHANEL,SHANK",,"AS Rathi,Minakshi Jattan,Rakesh Punia,Subaran Singh,Pawan Kumar,Ram Avtar"
SHAN,"https://github.com/1265578519/ShanaEncoder,https://github.com/ayuer/shanghai_house_knowledge,https://github.com/cran/STAND,https://cran.r-project.org/package=TSANN,https://github.com/cran/SANvi,https://github.com/cran/TSANN,https://cran.r-project.org/package=shannon,https://github.com/OpenXiangShan/XiangShan,https://github.com/cran/rSHAPE,https://cran.r-project.org/package=SANvi,https://github.com/Shawn-Shan/fawkes,https://github.com/LingDong-/shan-shui-inf,https://github.com/uctoronto/SHAN,https://github.com/cran/shannon,https://cran.r-project.org/package=STAND,https://cran.r-project.org/package=rSHAPE,https://github.com/fradenti/SANvi",10.1371/journal.pone.0105298,Unweighted Pair Group Method with Arithmetic Mean (UPGMA) dendrogram was constructed based on the genetic similarity matrix with the SHAN clustering program [50].,"ISHAN,SHA,SHANK2,SHANUM,SHANK3,SHANEL,SHANK",,"Lin Zhang,Baoguang Jia,Xiaofeng Tan,Chandra S. Thammina,Hongxu Long,Min Liu,Shanna Wen,Xianliang Song,Heping Cao"
MEGAN,"https://cran.r-project.org/package=MaOEA,https://github.com/molecule-one/megan,https://github.com/songw01/MEGENA,https://github.com/kleinbub/rMEAhttps:,https://github.com/ItsDeidara/MegaNTR,https://github.com/tuanl12/MEGAN,https://github.com/cran/rMEA,https://cran.r-project.org/package=rMEA,https://github.com/kleinbub/rMEA,https://cran.r-project.org/package=MEGENA,https://github.com/cran/MaOEA,https://github.com/cran/MEGENA,https://cran.r-project.org/package=RGAN,https://github.com/cran/MEGB,https://github.com/husonlab/megan-ce,https://github.com/cran/RGAN,https://github.com/UARK-AICV/MEGANet,https://github.com/professorric/Meganet-Auto-Bot,https://cran.r-project.org/package=MEGB,https://github.com/mneunhoe/RGAN,https://github.com/dots26/MaOEA",10.1186/s12859-016-0932-x,"Although suitable for taxonomic and functional analysis of data, neither MEGAN nor PICRUSt involve a data compression component, as is to be expected from highly specialized analytic software.","MEGAN–LCA,MEGANs,MEGAN13,MEGAN34,MEGAN6-LR,MEGAN37,(MEGAN,Meganizer,MEGAN-CE,MegaNet,MEGAN LCA,Megan45,MEGAN2,MEGANTE7,megan,MeGA,MEGAN CLR,MEGA,Megan-LR,Megan6,egan,MEGAN47,Megan5,MEGAN UE,MEGAN3,mega,MeganePro,MEGAN-LR,Mega,Megan26,MEGAN4,MEGAN-LCA,MEGANTE,EGAN,MEGAN476,MEGAN–LR,MEGAN5,MEGAN43,MEGAN CE,MEGANv2,MEGAN6 CE,MEGAN-own,MEGAN40,MEGAN6,MeganN,MEGANTE58,MEGANHIT,Megan4,MEGAN6CE",,"Minji Kim,Xiejia Zhang,Jonathan G. Ligo,Farzad Farnoud,Venugopal V. Veeravalli,Olgica Milenković"
MEGAN,"https://cran.r-project.org/package=MaOEA,https://github.com/molecule-one/megan,https://github.com/songw01/MEGENA,https://github.com/kleinbub/rMEAhttps:,https://github.com/ItsDeidara/MegaNTR,https://github.com/tuanl12/MEGAN,https://github.com/cran/rMEA,https://cran.r-project.org/package=rMEA,https://github.com/kleinbub/rMEA,https://cran.r-project.org/package=MEGENA,https://github.com/cran/MaOEA,https://github.com/cran/MEGENA,https://cran.r-project.org/package=RGAN,https://github.com/cran/MEGB,https://github.com/husonlab/megan-ce,https://github.com/cran/RGAN,https://github.com/UARK-AICV/MEGANet,https://github.com/professorric/Meganet-Auto-Bot,https://cran.r-project.org/package=MEGB,https://github.com/mneunhoe/RGAN,https://github.com/dots26/MaOEA",10.1128/mSystems.00020-16,"This allowed comparison to the following algorithms: CLARK (17), Kraken (16), OneCodex (30), LMAT (31), MG-RAST (32), MetaPhlAn (33), mOTU (14), Genometa (34), QIIME (35), EBI (36), MetaPhyler (15), MEGAN (37), taxator-tk (38), and GOTTCHA (39).","MEGAN–LCA,MEGANs,MEGAN13,MEGAN34,MEGAN6-LR,MEGAN37,(MEGAN,Meganizer,MEGAN-CE,MegaNet,MEGAN LCA,Megan45,MEGAN2,MEGANTE7,megan,MeGA,MEGAN CLR,MEGA,Megan-LR,Megan6,egan,MEGAN47,Megan5,MEGAN UE,MEGAN3,mega,MeganePro,MEGAN-LR,Mega,Megan26,MEGAN4,MEGAN-LCA,MEGANTE,EGAN,MEGAN476,MEGAN–LR,MEGAN5,MEGAN43,MEGAN CE,MEGANv2,MEGAN6 CE,MEGAN-own,MEGAN40,MEGAN6,MeganN,MEGANTE58,MEGANHIT,Megan4,MEGAN6CE",,"David Koslicki,Daniel Falush"
MEGAN,"https://cran.r-project.org/package=MaOEA,https://github.com/molecule-one/megan,https://github.com/songw01/MEGENA,https://github.com/kleinbub/rMEAhttps:,https://github.com/ItsDeidara/MegaNTR,https://github.com/tuanl12/MEGAN,https://github.com/cran/rMEA,https://cran.r-project.org/package=rMEA,https://github.com/kleinbub/rMEA,https://cran.r-project.org/package=MEGENA,https://github.com/cran/MaOEA,https://github.com/cran/MEGENA,https://cran.r-project.org/package=RGAN,https://github.com/cran/MEGB,https://github.com/husonlab/megan-ce,https://github.com/cran/RGAN,https://github.com/UARK-AICV/MEGANet,https://github.com/professorric/Meganet-Auto-Bot,https://cran.r-project.org/package=MEGB,https://github.com/mneunhoe/RGAN,https://github.com/dots26/MaOEA",10.3389/fmicb.2021.736484,"Then, the taxonomical level of each gene was determined by using the lowest common ancestor (LCA)-based algorithm implemented in MEGAN (Huson et al., 2007)","MEGAN–LCA,MEGANs,MEGAN13,MEGAN34,MEGAN6-LR,MEGAN37,(MEGAN,Meganizer,MEGAN-CE,MegaNet,MEGAN LCA,Megan45,MEGAN2,MEGANTE7,megan,MeGA,MEGAN CLR,MEGA,Megan-LR,Megan6,egan,MEGAN47,Megan5,MEGAN UE,MEGAN3,mega,MeganePro,MEGAN-LR,Mega,Megan26,MEGAN4,MEGAN-LCA,MEGANTE,EGAN,MEGAN476,MEGAN–LR,MEGAN5,MEGAN43,MEGAN CE,MEGANv2,MEGAN6 CE,MEGAN-own,MEGAN40,MEGAN6,MeganN,MEGANTE58,MEGANHIT,Megan4,MEGAN6CE",,"Jun Jiao,Jianing Zhang,Peisheng He,Xuan Ouyang,Yonghui Yu,Bohai Wen,Yi Sun,Qinghong Yuan,Xiaolu Xiong"
