name,ground truth,candidate_urls,doi,paragraph,synonyms,language,authors
requests,"https://pypi.org/project/requests/, https://github.com/psf/requests","https://cran.r-project.org/package=request,https://cran.r-project.org/package=reqres,https://github.com/cran/quest,https://github.com/cran/reqres,https://cran.r-project.org/package=rquest,https://github.com/sckott/request,https://github.com/cran/rquest,https://github.com/psf/requests-html,https://cran.r-project.org/package=treestats,https://github.com/thijsjanzen/treestats,https://github.com/psf/requests,https://pypi.org/project/requests/,https://github.com/requests/requests-oauthlib,https://github.com/shenal-dkumara/rquest,https://cran.r-project.org/package=quest,https://github.com/cran/request,https://github.com/cran/treestats,https://github.com/WordPress/Requests,https://github.com/ross/requests-futures,https://github.com/thomasp85/reqres",10.3389/fvets.2021.674730,"Using requests and BeautifulSoup packages in Python, all the PDF files with the titles containing “MRK” by avoiding cases sensitivity of uppercase or lowercase for each letter (e.g., “mRK,” “MrK,” “mrk,” etc.) from the years 2018, 2019, and 2020 were automatically collected and saved in a separate folder for further steps","Request,requests,RequestWS,python requests library,Request a,Requests,CRequest,grequests",Python,"Majid Jaberi‐Douraki,Soudabeh Taghian Dinani,Nuwan Indika Millagaha Gedara,Xuan Xu,E. Richards,Fiona Maunsell,Nader Zad,Lisa A. Tell"
requests,"https://pypi.org/project/requests/, https://github.com/psf/requests","https://cran.r-project.org/package=request,https://cran.r-project.org/package=reqres,https://github.com/cran/quest,https://github.com/cran/reqres,https://cran.r-project.org/package=rquest,https://github.com/sckott/request,https://github.com/cran/rquest,https://github.com/psf/requests-html,https://cran.r-project.org/package=treestats,https://github.com/thijsjanzen/treestats,https://github.com/psf/requests,https://pypi.org/project/requests/,https://github.com/requests/requests-oauthlib,https://github.com/shenal-dkumara/rquest,https://cran.r-project.org/package=quest,https://github.com/cran/request,https://github.com/cran/treestats,https://github.com/WordPress/Requests,https://github.com/ross/requests-futures,https://github.com/thomasp85/reqres",10.1016/j.dib.2021.107360,"We used the json and requests packages [35,36]to collect data and the scikit-learn package [37] to impute missing values","Request,requests,RequestWS,python requests library,Request a,Requests,CRequest,grequests",,"Arezoo Haratian,Hadi Fazelinia,Zeinab Maleki,Pouria Ramazi,Hao Wang,Mark A. Lewis,Russell Greiner,David S. Wishart"
scikit-learn,"https://pypi.org/project/scikit-learn/, https://github.com/scikit-learn/scikit-learn","https://github.com/cran/clustlearn,https://cran.r-project.org/package=clustlearn,https://github.com/justmarkham/scikit-learn-videos,https://github.com/cran/hmclearn,https://github.com/ajwills72/catlearn,https://github.com/scikit-learn/scikit-learn,https://github.com/cran/catlearn,https://github.com/scikit-learn-contrib/sklearn-pandas,https://github.com/cran/asciiruler,https://pypi.org/project/scikit-learn/,https://github.com/scikit-learn-contrib/hdbscan,https://cran.r-project.org/package=specklestar,https://github.com/Ediu3095/clustlearn,https://cran.r-project.org/package=catlearn,https://cran.r-project.org/package=hmclearn,https://github.com/drastega/specklestar,https://github.com/scikit-learn-contrib/imbalanced-learn,https://cran.r-project.org/package=asciiruler,https://github.com/cran/specklestar",10.3389/fmicb.2020.00383,We performed random forest classification using the implementation of this method in Python’s scikit-learn package,"Scikit-learn:,scikit-learn33,Scikit-learnv,Scikit-Scikit-learn,Sciket-learn,scikit_learn,Python library scikit-learn,scitkit-learn,scikit learn,Scikit-learn0,ScikitLearn,scikit-learn81,Scikit-Iearn,Scikit-learn”,Scikit Learn,Python scikit-learn gridsearchCV,scikitslearn,Scikit-Learn®,Scikit-learn29,Scikit learn,scikit-learn Python library,scikit-learn10,Scikit–learn,Scikt-learn,Scikit-learn Library,Scikit-Learn Python,scikit-learn Python package for,Scikit-Learn,Scikits-Learn,scikit-Learn,scikit-learn8,Scikit-learn package,Python scikit-learn,scikit-learn python package,2scikit-learn,SCiKit-learn,SciKit-Learn,Scikit-lean,Scikits-learn,Scikit‐learn,scikit‐learn,scikit-learn API,Scikit-learn python,sckit-learn,scikit-learn library,scikitlearn,Scikit-Learn PCA,Scikit-learn toolbox,SciKit learn,scikit-learn22,Sci-kit-learn,Python package scikit-learn,Scikit–Learn,scikit-learn python,SciKit-learn,Scikit-learn (Machine,scikit-learn Python,Scikit-learn Toolbox,Scikitlearn,SciKit Learn,Scitkit-learn,scikit-learn (Pedregosa,Scikit-learns,scikit-learn: machine learning in python,Scikit-learn Package,Scikit-learn Pedregosa,Scikit-Learn.FastICA,Scikit-Learn Library,Scikit-learn Python,sciki-learn,Scikit-Learn Package,scikits-learn,Scikit-Learn package,scikit-learn-contrib,sci-kit-learn,Sciket-Learn,Scikit-Learn library,Scilit-learn,Scikit-learn31,Scikit-learn library,Scikit-Learn.PCA,scikit-learn (sklearn),scikit-learn Python package,SciKit-Learn library,scikit-learn: machine learning in Python,scikit-lear,scikit-learn library for Python,scikit-Iearn,Scikit-Learn24,scikit - learn,scikit-learn Python Library,SCikit-learn,Scikit-learning,scikit-learn,Scikit_learn,SciKitLearn,scikit-learn Python library package,Scikit-Learn/manifold,scikit-learn2,Sckit-learn,Scikit-learn (Pedregosa,Python scikit-learn package,scikit-learn package,scikit-learn Developers,scikit.learn,scikit-learn python library,Scikit-learn,scikit-learn estimator,Python scikit-learn library,scikit -learn,scikit-multilearn,scikit-learn R package,scikit-learn Pedregosa,Scikit‐Learn,scikit-learn48,Scikit Learn5,scikit-learning,Scitkit-Learn,scikit-learn CART,scikit-learn Python package2223",Python,"Zhangran Chen,Yurou Xie,Fei Zhou,Bangzhou Zhang,Jingtong Wu,Luxi Yang,Shuangbin Xu,Robert D. Stedtfeld,Qiongyun Chen,Jingjing Liu,Xiang Zhang,Hongzhi Xu,Jianlin Ren"
scikit-learn,"https://pypi.org/project/scikit-learn/, https://github.com/scikit-learn/scikit-learn","https://github.com/cran/clustlearn,https://cran.r-project.org/package=clustlearn,https://github.com/justmarkham/scikit-learn-videos,https://github.com/cran/hmclearn,https://github.com/ajwills72/catlearn,https://github.com/scikit-learn/scikit-learn,https://github.com/cran/catlearn,https://github.com/scikit-learn-contrib/sklearn-pandas,https://github.com/cran/asciiruler,https://pypi.org/project/scikit-learn/,https://github.com/scikit-learn-contrib/hdbscan,https://cran.r-project.org/package=specklestar,https://github.com/Ediu3095/clustlearn,https://cran.r-project.org/package=catlearn,https://cran.r-project.org/package=hmclearn,https://github.com/drastega/specklestar,https://github.com/scikit-learn-contrib/imbalanced-learn,https://cran.r-project.org/package=asciiruler,https://github.com/cran/specklestar",10.1186/s13073-021-00919-6,"For taxonomic classification, a scikit-learn [44] naive Bayes classifier was created against the taxonomic classification from ARB-SILVA [45] 132 release (99% OTU data set), which was trained for the used primers","Scikit-learn:,scikit-learn33,Scikit-learnv,Scikit-Scikit-learn,Sciket-learn,scikit_learn,Python library scikit-learn,scitkit-learn,scikit learn,Scikit-learn0,ScikitLearn,scikit-learn81,Scikit-Iearn,Scikit-learn”,Scikit Learn,Python scikit-learn gridsearchCV,scikitslearn,Scikit-Learn®,Scikit-learn29,Scikit learn,scikit-learn Python library,scikit-learn10,Scikit–learn,Scikt-learn,Scikit-learn Library,Scikit-Learn Python,scikit-learn Python package for,Scikit-Learn,Scikits-Learn,scikit-Learn,scikit-learn8,Scikit-learn package,Python scikit-learn,scikit-learn python package,2scikit-learn,SCiKit-learn,SciKit-Learn,Scikit-lean,Scikits-learn,Scikit‐learn,scikit‐learn,scikit-learn API,Scikit-learn python,sckit-learn,scikit-learn library,scikitlearn,Scikit-Learn PCA,Scikit-learn toolbox,SciKit learn,scikit-learn22,Sci-kit-learn,Python package scikit-learn,Scikit–Learn,scikit-learn python,SciKit-learn,Scikit-learn (Machine,scikit-learn Python,Scikit-learn Toolbox,Scikitlearn,SciKit Learn,Scitkit-learn,scikit-learn (Pedregosa,Scikit-learns,scikit-learn: machine learning in python,Scikit-learn Package,Scikit-learn Pedregosa,Scikit-Learn.FastICA,Scikit-Learn Library,Scikit-learn Python,sciki-learn,Scikit-Learn Package,scikits-learn,Scikit-Learn package,scikit-learn-contrib,sci-kit-learn,Sciket-Learn,Scikit-Learn library,Scilit-learn,Scikit-learn31,Scikit-learn library,Scikit-Learn.PCA,scikit-learn (sklearn),scikit-learn Python package,SciKit-Learn library,scikit-learn: machine learning in Python,scikit-lear,scikit-learn library for Python,scikit-Iearn,Scikit-Learn24,scikit - learn,scikit-learn Python Library,SCikit-learn,Scikit-learning,scikit-learn,Scikit_learn,SciKitLearn,scikit-learn Python library package,Scikit-Learn/manifold,scikit-learn2,Sckit-learn,Scikit-learn (Pedregosa,Python scikit-learn package,scikit-learn package,scikit-learn Developers,scikit.learn,scikit-learn python library,Scikit-learn,scikit-learn estimator,Python scikit-learn library,scikit -learn,scikit-multilearn,scikit-learn R package,scikit-learn Pedregosa,Scikit‐Learn,scikit-learn48,Scikit Learn5,scikit-learning,Scitkit-Learn,scikit-learn CART,scikit-learn Python package2223",,"Rima Chakaroun,Lucas Massier,Anna Heintz‐Buschart,Nedal Said,Jörg Fallmann,Alyce Crane,Tatjana Schütz,Arne Dietrich,Matthias Blüher,Michael Stümvoll,Niculina Musat,Péter Kovács"
scikit-learn,"https://pypi.org/project/scikit-learn/, https://github.com/scikit-learn/scikit-learn","https://github.com/cran/clustlearn,https://cran.r-project.org/package=clustlearn,https://github.com/justmarkham/scikit-learn-videos,https://github.com/cran/hmclearn,https://github.com/ajwills72/catlearn,https://github.com/scikit-learn/scikit-learn,https://github.com/cran/catlearn,https://github.com/scikit-learn-contrib/sklearn-pandas,https://github.com/cran/asciiruler,https://pypi.org/project/scikit-learn/,https://github.com/scikit-learn-contrib/hdbscan,https://cran.r-project.org/package=specklestar,https://github.com/Ediu3095/clustlearn,https://cran.r-project.org/package=catlearn,https://cran.r-project.org/package=hmclearn,https://github.com/drastega/specklestar,https://github.com/scikit-learn-contrib/imbalanced-learn,https://cran.r-project.org/package=asciiruler,https://github.com/cran/specklestar",10.7554/eLife.46935,"scikit-learn (Pedregosa et al., 2011).","Scikit-learn:,scikit-learn33,Scikit-learnv,Scikit-Scikit-learn,Sciket-learn,scikit_learn,Python library scikit-learn,scitkit-learn,scikit learn,Scikit-learn0,ScikitLearn,scikit-learn81,Scikit-Iearn,Scikit-learn”,Scikit Learn,Python scikit-learn gridsearchCV,scikitslearn,Scikit-Learn®,Scikit-learn29,Scikit learn,scikit-learn Python library,scikit-learn10,Scikit–learn,Scikt-learn,Scikit-learn Library,Scikit-Learn Python,scikit-learn Python package for,Scikit-Learn,Scikits-Learn,scikit-Learn,scikit-learn8,Scikit-learn package,Python scikit-learn,scikit-learn python package,2scikit-learn,SCiKit-learn,SciKit-Learn,Scikit-lean,Scikits-learn,Scikit‐learn,scikit‐learn,scikit-learn API,Scikit-learn python,sckit-learn,scikit-learn library,scikitlearn,Scikit-Learn PCA,Scikit-learn toolbox,SciKit learn,scikit-learn22,Sci-kit-learn,Python package scikit-learn,Scikit–Learn,scikit-learn python,SciKit-learn,Scikit-learn (Machine,scikit-learn Python,Scikit-learn Toolbox,Scikitlearn,SciKit Learn,Scitkit-learn,scikit-learn (Pedregosa,Scikit-learns,scikit-learn: machine learning in python,Scikit-learn Package,Scikit-learn Pedregosa,Scikit-Learn.FastICA,Scikit-Learn Library,Scikit-learn Python,sciki-learn,Scikit-Learn Package,scikits-learn,Scikit-Learn package,scikit-learn-contrib,sci-kit-learn,Sciket-Learn,Scikit-Learn library,Scilit-learn,Scikit-learn31,Scikit-learn library,Scikit-Learn.PCA,scikit-learn (sklearn),scikit-learn Python package,SciKit-Learn library,scikit-learn: machine learning in Python,scikit-lear,scikit-learn library for Python,scikit-Iearn,Scikit-Learn24,scikit - learn,scikit-learn Python Library,SCikit-learn,Scikit-learning,scikit-learn,Scikit_learn,SciKitLearn,scikit-learn Python library package,Scikit-Learn/manifold,scikit-learn2,Sckit-learn,Scikit-learn (Pedregosa,Python scikit-learn package,scikit-learn package,scikit-learn Developers,scikit.learn,scikit-learn python library,Scikit-learn,scikit-learn estimator,Python scikit-learn library,scikit -learn,scikit-multilearn,scikit-learn R package,scikit-learn Pedregosa,Scikit‐Learn,scikit-learn48,Scikit Learn5,scikit-learning,Scitkit-Learn,scikit-learn CART,scikit-learn Python package2223",,"Kristian Davidsen,Branden J Olson,William S. DeWitt,Jean Feng,Elias Harkins,Philip Bradley,F. A. Matsen"
matplotlib,"https://pypi.org/project/matplotlib/, https://github.com/matplotlib/matplotlib","https://github.com/cran/datplot,https://github.com/xuan-liang/ggmatplot,https://github.com/matplotlib/mplfinance,https://github.com/cran/ggmatplot,https://github.com/lava/matplotlib-cpp,https://github.com/cheuerde/plotcli,https://github.com/cran/plotcli,https://github.com/friendly/matlib,https://github.com/matplotlib/cheatsheets,https://github.com/lsteinmann/datplot,https://github.com/cran/matlib,https://cran.r-project.org/package=matlib,https://cran.r-project.org/package=autoplotly,https://github.com/rougier/matplotlib-tutorial,https://cran.r-project.org/package=ggmatplot,https://pypi.org/project/matplotlib/,https://cran.r-project.org/package=plotcli,https://github.com/cran/autoplotly,https://github.com/matplotlib/matplotlib,https://cran.r-project.org/package=datplot,https://github.com/terrytangyuan/autoplotly",10.3389/fncir.2014.00005,"Figures and data visualization were done using matplotlib (Hunter, 2007) and Inkscape (Andler et al., 2004–2014)","Matplotlib.pyplot,matplotlib-mlab,Matplotlib.mlab,Matplotlib1,Matplotlib_venn,Matplotlib36,Matplotlib Library,MatPlotlib,matplotlib.mlab,MatplotlibLicense,mathplotlib,matplotlib hist2d,matplotlib,Matplotlib56,Matplotlib,Matplotlib33,matplot,matplotlib69,Matplotlab,Matplotlib basemap,Matplotlib-package,Matplotlotlib,MatPlotLib graphics,MathPlotLib,MatPlotLib40,Matplotlib pyplot,matplotlib Python,matplotlib Axes,matplotlib plotting,matplotlib Python library,Matplotlib Pyplot,matplotlib Basemap,matplotlib53,Matplotlib3,matplotlib_venn,Python matplotlib library,Matplotlib BaseMap,Matplotlib63,Matplotlib2,matplotlib 2D,python plotting,Matplotlib-1,Matplotlib package,matplotlib42,matplotlip,matplotlib Python package,matplolib,matplotlib-venn,Matplotlib library,Matplotlib5152,Matplotlib Toolkit,matplotlib package,Matplotlib26,Matplotlib ScaleBar,Matplotlib©,Python matplotlib package,matplotlib.pyplot,matplotllib,Matplotlib Basemap,MatplotLib,Python matplotlib,Matplotlib-v3,MATPLOTLIB34,MatPlotLIB,matplot-lib,Matplotlib-venn,matplotlib1,Matplot,Matplotlib MEC App,Matplotlib Python,matplotlib45,Matplotlib/Seaborn,matplotlib_ven,Matplolib,Matplotlib41,Matplotlib (MPL),MatPlotLib",,"Bernhard Kaplan,Anders Lansner"
matplotlib,"https://pypi.org/project/matplotlib/, https://github.com/matplotlib/matplotlib","https://github.com/cran/datplot,https://github.com/xuan-liang/ggmatplot,https://github.com/matplotlib/mplfinance,https://github.com/cran/ggmatplot,https://github.com/lava/matplotlib-cpp,https://github.com/cheuerde/plotcli,https://github.com/cran/plotcli,https://github.com/friendly/matlib,https://github.com/matplotlib/cheatsheets,https://github.com/lsteinmann/datplot,https://github.com/cran/matlib,https://cran.r-project.org/package=matlib,https://cran.r-project.org/package=autoplotly,https://github.com/rougier/matplotlib-tutorial,https://cran.r-project.org/package=ggmatplot,https://pypi.org/project/matplotlib/,https://cran.r-project.org/package=plotcli,https://github.com/cran/autoplotly,https://github.com/matplotlib/matplotlib,https://cran.r-project.org/package=datplot,https://github.com/terrytangyuan/autoplotly",10.1186/s13321-019-0351-x,"Additionally, basic Python computing libraries employed include numpy [21, 22] and pandas [23, 24] (high-performance data structures and analysis), scikit-learn [25] (machine learning), as well as matplotlib [26] and seaborn [27] (plotting)","Matplotlib.pyplot,matplotlib-mlab,Matplotlib.mlab,Matplotlib1,Matplotlib_venn,Matplotlib36,Matplotlib Library,MatPlotlib,matplotlib.mlab,MatplotlibLicense,mathplotlib,matplotlib hist2d,matplotlib,Matplotlib56,Matplotlib,Matplotlib33,matplot,matplotlib69,Matplotlab,Matplotlib basemap,Matplotlib-package,Matplotlotlib,MatPlotLib graphics,MathPlotLib,MatPlotLib40,Matplotlib pyplot,matplotlib Python,matplotlib Axes,matplotlib plotting,matplotlib Python library,Matplotlib Pyplot,matplotlib Basemap,matplotlib53,Matplotlib3,matplotlib_venn,Python matplotlib library,Matplotlib BaseMap,Matplotlib63,Matplotlib2,matplotlib 2D,python plotting,Matplotlib-1,Matplotlib package,matplotlib42,matplotlip,matplotlib Python package,matplolib,matplotlib-venn,Matplotlib library,Matplotlib5152,Matplotlib Toolkit,matplotlib package,Matplotlib26,Matplotlib ScaleBar,Matplotlib©,Python matplotlib package,matplotlib.pyplot,matplotllib,Matplotlib Basemap,MatplotLib,Python matplotlib,Matplotlib-v3,MATPLOTLIB34,MatPlotLIB,matplot-lib,Matplotlib-venn,matplotlib1,Matplot,Matplotlib MEC App,Matplotlib Python,matplotlib45,Matplotlib/Seaborn,matplotlib_ven,Matplolib,Matplotlib41,Matplotlib (MPL),MatPlotLib",Python,"Dominique Sydow,Andrea Morger,Maximilian Driller,Andrea Volkamer"
matplotlib,"https://pypi.org/project/matplotlib/, https://github.com/matplotlib/matplotlib","https://github.com/cran/datplot,https://github.com/xuan-liang/ggmatplot,https://github.com/matplotlib/mplfinance,https://github.com/cran/ggmatplot,https://github.com/lava/matplotlib-cpp,https://github.com/cheuerde/plotcli,https://github.com/cran/plotcli,https://github.com/friendly/matlib,https://github.com/matplotlib/cheatsheets,https://github.com/lsteinmann/datplot,https://github.com/cran/matlib,https://cran.r-project.org/package=matlib,https://cran.r-project.org/package=autoplotly,https://github.com/rougier/matplotlib-tutorial,https://cran.r-project.org/package=ggmatplot,https://pypi.org/project/matplotlib/,https://cran.r-project.org/package=plotcli,https://github.com/cran/autoplotly,https://github.com/matplotlib/matplotlib,https://cran.r-project.org/package=datplot,https://github.com/terrytangyuan/autoplotly",10.3390/pharmaceutics12111071,"The analysis was performed in Python, using numpy and matplotlib.","Matplotlib.pyplot,matplotlib-mlab,Matplotlib.mlab,Matplotlib1,Matplotlib_venn,Matplotlib36,Matplotlib Library,MatPlotlib,matplotlib.mlab,MatplotlibLicense,mathplotlib,matplotlib hist2d,matplotlib,Matplotlib56,Matplotlib,Matplotlib33,matplot,matplotlib69,Matplotlab,Matplotlib basemap,Matplotlib-package,Matplotlotlib,MatPlotLib graphics,MathPlotLib,MatPlotLib40,Matplotlib pyplot,matplotlib Python,matplotlib Axes,matplotlib plotting,matplotlib Python library,Matplotlib Pyplot,matplotlib Basemap,matplotlib53,Matplotlib3,matplotlib_venn,Python matplotlib library,Matplotlib BaseMap,Matplotlib63,Matplotlib2,matplotlib 2D,python plotting,Matplotlib-1,Matplotlib package,matplotlib42,matplotlip,matplotlib Python package,matplolib,matplotlib-venn,Matplotlib library,Matplotlib5152,Matplotlib Toolkit,matplotlib package,Matplotlib26,Matplotlib ScaleBar,Matplotlib©,Python matplotlib package,matplotlib.pyplot,matplotllib,Matplotlib Basemap,MatplotLib,Python matplotlib,Matplotlib-v3,MATPLOTLIB34,MatPlotLIB,matplot-lib,Matplotlib-venn,matplotlib1,Matplot,Matplotlib MEC App,Matplotlib Python,matplotlib45,Matplotlib/Seaborn,matplotlib_ven,Matplolib,Matplotlib41,Matplotlib (MPL),MatPlotLib",Python,"Erika A. Peláez Coyotl,Jacqueline Barrios Palacios,Gabriel Muciño,Daniel Moreno-Blas,Miguel Costas,Teresa Montiel Montes,Christian Diener,Salvador Uribe‐Carvajal,Lourdes Massieu,Susana Castro‐Obregón,Octavio Ramos‐Espinosa,Dulce Mata Espinosa,Jorge Barrios‐Payán,Juan Carlos León‐Contreras,Gerardo Corzo,Rogelio Hernández‐Pando,Gabriel del Rio"
numpy,"https://pypi.org/project/numpy/, https://github.com/numpy/numpy","https://github.com/cran/umap,https://github.com/numpy/numpy,https://github.com/ddbourgin/numpy-ml,https://pypi.org/project/numpy/,https://github.com/pyro-ppl/numpyro,https://github.com/cran/inum,https://github.com/cran/ncdump,https://github.com/cran/ump,https://github.com/rougier/from-python-to-numpy,https://cran.r-project.org/package=ump,https://github.com/elgarteo/cnum,https://github.com/cran/cnum,https://github.com/rougier/numpy-100,https://cran.r-project.org/package=cnum,https://cran.r-project.org/package=umap,https://github.com/hypertidy/ncdump,https://cran.r-project.org/package=inum,https://github.com/tkonopka/umap,https://cran.r-project.org/package=ncdump",10.1371/journal.pone.0225900,"In particular, indexing is possible via square brackets […] and mostly follows the conventions of numpy [45], the de facto standard for numerics in Python","numpy Python library,numpy39,NumPy V,numpy.fft,NumPy8,Numpy3,Numpy1,numpy67,NumPy1,NumPyDoc,numpy python,numpy1,NumPy/C,NumPy4344,NumPy for,Gnumpy,Numpy API,numpy Python package,NumPy3,numpyc,NumP,Numpy©,numpy,numpy15,NUMP,numpy®,Numpy≥1,numpydoc,NumPy-1,Python numpy,numpy python package,numpy-1",Python,"Richard Gast,Daniel Rose,Christoph J. Salomon,Harald E. Möller,Nikolaus Weiskopf,Thomas R. Knösche"
numpy,"https://pypi.org/project/numpy/, https://github.com/numpy/numpy","https://github.com/cran/umap,https://github.com/numpy/numpy,https://github.com/ddbourgin/numpy-ml,https://pypi.org/project/numpy/,https://github.com/pyro-ppl/numpyro,https://github.com/cran/inum,https://github.com/cran/ncdump,https://github.com/cran/ump,https://github.com/rougier/from-python-to-numpy,https://cran.r-project.org/package=ump,https://github.com/elgarteo/cnum,https://github.com/cran/cnum,https://github.com/rougier/numpy-100,https://cran.r-project.org/package=cnum,https://cran.r-project.org/package=umap,https://github.com/hypertidy/ncdump,https://cran.r-project.org/package=inum,https://github.com/tkonopka/umap,https://cran.r-project.org/package=ncdump",10.1371/journal.pone.0249624,Numerical arrays were stored using the numpy package [35],"numpy Python library,numpy39,NumPy V,numpy.fft,NumPy8,Numpy3,Numpy1,numpy67,NumPy1,NumPyDoc,numpy python,numpy1,NumPy/C,NumPy4344,NumPy for,Gnumpy,Numpy API,numpy Python package,NumPy3,numpyc,NumP,Numpy©,numpy,numpy15,NUMP,numpy®,Numpy≥1,numpydoc,NumPy-1,Python numpy,numpy python package,numpy-1",,"Cory Braker Scott,Eric Mjolsness"
numpy,"https://pypi.org/project/numpy/, https://github.com/numpy/numpy","https://github.com/cran/umap,https://github.com/numpy/numpy,https://github.com/ddbourgin/numpy-ml,https://pypi.org/project/numpy/,https://github.com/pyro-ppl/numpyro,https://github.com/cran/inum,https://github.com/cran/ncdump,https://github.com/cran/ump,https://github.com/rougier/from-python-to-numpy,https://cran.r-project.org/package=ump,https://github.com/elgarteo/cnum,https://github.com/cran/cnum,https://github.com/rougier/numpy-100,https://cran.r-project.org/package=cnum,https://cran.r-project.org/package=umap,https://github.com/hypertidy/ncdump,https://cran.r-project.org/package=inum,https://github.com/tkonopka/umap,https://cran.r-project.org/package=ncdump",10.7717/peerj.2823,"Python packages used for analysis include numpy (Oliphant, 2007; Van der Walt, Colbert & Varoquaux, 2011), matplotlib (Hunter, 2007), sqlalchemy (Bayer, 2014), pandas (McKinney, 2010), macroecotools (Xiao et al., 2016), and retriever (Morris & White, 2013)","numpy Python library,numpy39,NumPy V,numpy.fft,NumPy8,Numpy3,Numpy1,numpy67,NumPy1,NumPyDoc,numpy python,numpy1,NumPy/C,NumPy4344,NumPy for,Gnumpy,Numpy API,numpy Python package,NumPy3,numpyc,NumP,Numpy©,numpy,numpy15,NUMP,numpy®,Numpy≥1,numpydoc,NumPy-1,Python numpy,numpy python package,numpy-1",Python,"Elita Baldridge,David J. Harris,Xiao Xiao,Ethan P. White"
pandas,"https://github.com/pandas-dev/pandas, https://pypi.org/project/pandas/","https://github.com/Fifis/pnd,https://pypi.org/project/pandas/,https://cran.r-project.org/package=pda,https://github.com/cran/pda,https://github.com/pandas-dev/pandas,https://cran.r-project.org/package=pnd,https://cran.r-project.org/package=epandist,https://github.com/unina-sfere/adass,https://github.com/jvns/pandas-cookbook,https://cran.r-project.org/package=repana,https://github.com/cran/repana,https://github.com/sinaptik-ai/pandas-ai,https://github.com/cran/adass,https://cran.r-project.org/package=adass,https://github.com/datawhalechina/joyful-pandas,https://github.com/cran/epandist,https://github.com/guipsamora/pandas_exercises,https://github.com/johnaponte/repana,https://github.com/cran/pnd",10.7717/peerj-cs.687,Step 2: Load data by using the pandas library,"PANDA,PANDA+,Pandaseq,Pandat,PANDAseq42,PandaX,PANDASeq,PANDASeq2,python pandas,Panda,Pandda,Pandas32,PANDAS,PANDDA,PANDAA,panda: pipeline for analyzing brain diffusion images,PandaR,PANDAseq33,panda: a pipeline tool for diffusion mri,PANDAse,Python package pandas,Pandas qcut,panda-tool,PANDAseq,pandas®,pandaR,panda,PandaSeq,PANDA),PANDAseq2,python pandas scripts,PandaT,Pandas”,PANDAseq),pipeline for analyzing brain diffusion images,PANDAseq28,PANDAs PtDA,Pand,PANDAR,PANDAs PDA,Pandas©,PANDASeq36,PANDAseq38,pandas0,Python pandas,Pandas9,PandaSeq32,Pandas-0,pandastable,pandas Python,PAND,PANDASEQ,PANDAs,Pandas,pandas Python package,PandaSeq2,Python pandas package,Pandas4,PandasTools,pandda,pandas Python library,PandaS,pandaseq,pandas,Pandaset,ANDAS,PANDAT,panda (pipeline for analyzing brain diffusion images),PANDAseq57",,"Rutuja Rajendra Patil,Sumit Kumar"
pandas,"https://github.com/pandas-dev/pandas, https://pypi.org/project/pandas/","https://github.com/Fifis/pnd,https://pypi.org/project/pandas/,https://cran.r-project.org/package=pda,https://github.com/cran/pda,https://github.com/pandas-dev/pandas,https://cran.r-project.org/package=pnd,https://cran.r-project.org/package=epandist,https://github.com/unina-sfere/adass,https://github.com/jvns/pandas-cookbook,https://cran.r-project.org/package=repana,https://github.com/cran/repana,https://github.com/sinaptik-ai/pandas-ai,https://github.com/cran/adass,https://cran.r-project.org/package=adass,https://github.com/datawhalechina/joyful-pandas,https://github.com/cran/epandist,https://github.com/guipsamora/pandas_exercises,https://github.com/johnaponte/repana,https://github.com/cran/pnd",10.1093/bib/bbab055,"Other requirements: Bowtie (developed with 1.1.2), biopython (Python2-1.76, Python3-1.76 or higher), numpy (Python2-1.16-1.18, Python3-1.16 or higher), pandas (Python2-0.24.2, Python3-0.24.2 or higher)","PANDA,PANDA+,Pandaseq,Pandat,PANDAseq42,PandaX,PANDASeq,PANDASeq2,python pandas,Panda,Pandda,Pandas32,PANDAS,PANDDA,PANDAA,panda: pipeline for analyzing brain diffusion images,PandaR,PANDAseq33,panda: a pipeline tool for diffusion mri,PANDAse,Python package pandas,Pandas qcut,panda-tool,PANDAseq,pandas®,pandaR,panda,PandaSeq,PANDA),PANDAseq2,python pandas scripts,PandaT,Pandas”,PANDAseq),pipeline for analyzing brain diffusion images,PANDAseq28,PANDAs PtDA,Pand,PANDAR,PANDAs PDA,Pandas©,PANDASeq36,PANDAseq38,pandas0,Python pandas,Pandas9,PandaSeq32,Pandas-0,pandastable,pandas Python,PAND,PANDASEQ,PANDAs,Pandas,pandas Python package,PandaSeq2,Python pandas package,Pandas4,PandasTools,pandda,pandas Python library,PandaS,pandaseq,pandas,Pandaset,ANDAS,PANDAT,panda (pipeline for analyzing brain diffusion images),PANDAseq57",,"Irina Chelysheva,Andrew J. Pollard,Daniel O’Connor"
