id,name,doi,paragraph,authors,field/topic/keywords,url (ground truth),candidate_urls,probability (ground truth),metadata_name,metadata_authors,metadata_keywords,metadata_description,name_metric,author_metric,paragraph_metric,keywords_metric
173,stars,10.1371/journal.pone.0253148,"All statistical analyses were performed using R [39], and in addition to the packages mentioned previously, we used ggspatial [52], ggplot2 [53], stars [54], tidyverse [55], viridis [56].","Julia Carolina Mata,Robert Buitenwerf,Jens‐Christian Svenning","Wildlife,Habitat,Ecology,Restoration ecology,Geography","https://r-spatial.github.io/stars/,https://cran.r-project.org/package=stars,https://github.com/r-spatial/stars/",https://cran.r-project.org/package=stars,1,stars,"Edzer Pebesma, Michael Sumner, Etienne Racine, Adriano Fantini, David Blodgett, Krzysztof Dyba",,"Reading, manipulating, writing and plotting spatiotemporal arrays (raster and vector data cubes) in 'R', using 'GDAL' bindings provided by 'sf', and 'NetCDF' bindings by 'ncmeta' and 'RNetCDF'.",1.0,0.6825143434095359,0.41126251220703125,0.09487646818161011
174,stars,10.1371/journal.pone.0253148,"All statistical analyses were performed using R [39], and in addition to the packages mentioned previously, we used ggspatial [52], ggplot2 [53], stars [54], tidyverse [55], viridis [56].","Julia Carolina Mata,Robert Buitenwerf,Jens‐Christian Svenning","Wildlife,Habitat,Ecology,Restoration ecology,Geography","https://r-spatial.github.io/stars/,https://cran.r-project.org/package=stars,https://github.com/r-spatial/stars/",https://github.com/r-spatial/stars/,1,stars,r-spatial,"r, raster, satellite-images, spatial","Spatiotemporal Arrays, Raster and Vector Data Cubes",1.0,0.47723132969034604,0.31830114126205444,0.1655208021402359
176,stars,10.1371/journal.pone.0258031,"We used publicly available packages for the statistical software R (version 4.0.0) [62] and packages tidyverse, PropCIs, ggmap, sf, stars, raster, akima, and adehabitatHR to conduct our GIS and statistical analyses","Ryan Takeshita,Brian C. Balmer,Francesca Messina,Eric S. Zolman,Len Thomas,Randall S. Wells,Cynthia R. Smith,Teresa K. Rowles,Lori H. Schwacke","Salinity,Estuary,Bay","https://r-spatial.github.io/stars/,https://cran.r-project.org/package=stars,https://github.com/r-spatial/stars/",https://cran.r-project.org/package=stars,1,stars,"Edzer Pebesma, Michael Sumner, Etienne Racine, Adriano Fantini, David Blodgett, Krzysztof Dyba",,"Reading, manipulating, writing and plotting spatiotemporal arrays (raster and vector data cubes) in 'R', using 'GDAL' bindings provided by 'sf', and 'NetCDF' bindings by 'ncmeta' and 'RNetCDF'.",1.0,0.6513890724829258,0.3558120131492615,0.05526178702712059
177,stars,10.1371/journal.pone.0258031,"We used publicly available packages for the statistical software R (version 4.0.0) [62] and packages tidyverse, PropCIs, ggmap, sf, stars, raster, akima, and adehabitatHR to conduct our GIS and statistical analyses","Ryan Takeshita,Brian C. Balmer,Francesca Messina,Eric S. Zolman,Len Thomas,Randall S. Wells,Cynthia R. Smith,Teresa K. Rowles,Lori H. Schwacke","Salinity,Estuary,Bay","https://r-spatial.github.io/stars/,https://cran.r-project.org/package=stars,https://github.com/r-spatial/stars/",https://github.com/r-spatial/stars/,1,stars,r-spatial,"r, raster, satellite-images, spatial","Spatiotemporal Arrays, Raster and Vector Data Cubes",1.0,0.5242374727668845,0.286780446767807,0.027947187423706055
179,stars,10.3390/e22090937,"Input data can be either a matrix, array, object from the raster package (RasterLayer, RasterStack, RasterBrick), or from the stars package [43,44]","Jakub Nowosad,Peichao Gao","Boltzmann constant,Entropy (arrow of time),Statistical physics,Boltzmann's entropy formula","https://r-spatial.github.io/stars/,https://cran.r-project.org/package=stars,https://github.com/r-spatial/stars/",https://cran.r-project.org/package=stars,1,stars,"Edzer Pebesma, Michael Sumner, Etienne Racine, Adriano Fantini, David Blodgett, Krzysztof Dyba",,"Reading, manipulating, writing and plotting spatiotemporal arrays (raster and vector data cubes) in 'R', using 'GDAL' bindings provided by 'sf', and 'NetCDF' bindings by 'ncmeta' and 'RNetCDF'.",1.0,0.4740823970037453,0.441707044839859,0.04442015290260315
180,stars,10.3390/e22090937,"Input data can be either a matrix, array, object from the raster package (RasterLayer, RasterStack, RasterBrick), or from the stars package [43,44]","Jakub Nowosad,Peichao Gao","Boltzmann constant,Entropy (arrow of time),Statistical physics,Boltzmann's entropy formula","https://r-spatial.github.io/stars/,https://cran.r-project.org/package=stars,https://github.com/r-spatial/stars/",https://github.com/r-spatial/stars/,1,stars,r-spatial,"r, raster, satellite-images, spatial","Spatiotemporal Arrays, Raster and Vector Data Cubes",1.0,0.5185185185185185,0.3601204752922058,-0.04405469819903374
181,STAR) aligner,10.1093/gigascience/giy092,"We demonstrate that hot-starting from a saved container checkpoint can significantly reduce the execution time using the spliced transcripts alignment to a reference (STAR) aligner [14, 15] for RNA-seq data analyses","Pai Zhang,Ling‐Hong Hung,Wes Lloyd,Ka Yee Yeung","Computer science,Initialization,Container (type theory),Cloud computing,Operating system,Workflow,Software",https://github.com/alexdobin/STAR,https://github.com/alexdobin/STAR,1,STAR,Alexander Dobin,,RNA-seq aligner,0.8666666666666666,0.49314420803782505,0.635299563407898,-0.014282728545367718
182,STAR),10.1002/advs.202000593,Spliced trans alignment to a reference (STAR) (v2.4.2a) software was used to perform sequence alignment on the clean reads of each sample,"Ziyang Wang,Chunjie Sheng,Guangyan Kan,Chen Yao,Rong Geng,Shuai Chen","Gene knockdown,Small hairpin RNA,RNA interference,Cancer research,Carcinogenesis,Cell growth,Biology,Downregulation and upregulation",https://github.com/alexdobin/STAR,https://github.com/alexdobin/STAR,1,STAR,Alexander Dobin,,RNA-seq aligner,1.0,0.4712418300653594,0.6691365838050842,0.3717186450958252
183,STAR),10.1093/gigascience/giy092,"As a proof-of-concept example, we create a hot-start container for the spliced transcripts alignment to a reference (STAR) aligner and deploy this container to align RNA sequencing data","Pai Zhang,Ling‐Hong Hung,Wes Lloyd,Ka Yee Yeung","Computer science,Initialization,Container (type theory),Cloud computing,Operating system,Workflow,Software",https://github.com/alexdobin/STAR,https://github.com/alexdobin/STAR,1,STAR,Alexander Dobin,,RNA-seq aligner,1.0,0.49314420803782505,0.6847434043884277,-0.014282728545367718
184,Star,10.1186/s40478-016-0364-x,"Reads were aligned using the Star 2.3.1 l aligner [51] to the ensemble reference, in which two mismatches were allowed","Annika Scheffold,Inge R. Holtman,Sandra Dieni,Nieske Brouwer,Sarah‐Fee Katz,Billy Michael Chelliah Jebaraj,Philipp J. Kahle,Bastian Hengerer,André Lechel,Stephan Stilgenbauer,Erik Boddeke,Bart J. L. Eggen,K. Lenhard Rudolph,Knut Biber","Telomere,Microglia,Ageing,Genetically modified mouse,Transgene",https://github.com/alexdobin/STAR,https://github.com/alexdobin/STAR,1,STAR,Alexander Dobin,,RNA-seq aligner,1.0,0.5220551378446115,0.5012638568878174,0.2477186918258667
185,Star,10.1186/1751-0147-53-57,"The chromatogram was analysed by means of the program Star 5.5 (Varian), with the internal standard as reference peak","Katja Stoeckel,Leif Højvang Nielsen,Herbert Fuhrmann,Lisa Bachmann","Fish oil,Composition (language),Food science,Docosahexaenoic acid",https://github.com/alexdobin/STAR,https://github.com/alexdobin/STAR,1,STAR,Alexander Dobin,,RNA-seq aligner,1.0,0.48181818181818176,0.17357788980007172,0.10737056285142899
186,Star,10.1002/advs.201903583,"After sequencing, the raw data were filtered using Fastp software to remove low‐quality sequences, undetected sequences, and linker sequences, and named” Clean Data.” The Clean Data sequences were compared with the genomic sequences using the Hisat2, MapSplice, Star, and Tophat2 algorithms, and a bam file of the genomic alignment was obtained; the chromosome distribution and genomic alignment rate data were obtained from the “Sample.bam” file","Zhixiao Liu,Liujun Wang,Huan Xu,Qingyun Du,Li Li,Ling Wang,En Song Zhang,Guosong Chen,Yue Wang","Metastasis,Prostate cancer,Cancer cell,CD44,Extracellular matrix,Extracellular,Cancer research,Cancer",https://github.com/alexdobin/STAR,https://github.com/alexdobin/STAR,1,STAR,Alexander Dobin,,RNA-seq aligner,1.0,0.4955727487642381,0.5081782341003418,0.1797131448984146
187,STAR) RNA-Seq aligner,10.3390/cells10020273,A custom up-to-date version of the Mus Musculus genome was generated using the spliced transcripts alignment to a reference (STAR) RNA-Seq aligner [23] (version 2.7.6a) using the “—twopassMode Basic” parameter to increase the mapping change of the reads,"Serena Silvestro,Agnese Gugliandolo,Luigi Chiricosta,Francesca Diomede,Oriana Trubiani,Placido Bramantı,Jacopo Pizzicannella,Emanuela Mazzon","Cell biology,microRNA,Biology,Angiogenesis,Heart development,Microvesicles,Transcriptome",https://github.com/alexdobin/STAR,https://github.com/alexdobin/STAR,1,STAR,Alexander Dobin,,RNA-seq aligner,0.8400000000000001,0.558969966883636,0.6019177436828613,0.3873419761657715
